account_id,plan_tier,api_calls_per_month,seat_count,feature_count,feature_request_count,upgraded_next_quarter,cluster
10158,enterprise,42104.0,47.0,20.0,1,0,1
10159,free,748.0,5.0,2.0,2,0,2
10160,free,418.0,2.0,1.0,2,0,2
10161,enterprise,62193.0,44.0,19.0,2,0,1
10162,free,728.0,2.0,5.0,1,0,2
10163,pro,8132.0,15.0,9.0,4,1,0
10164,free,729.0,1.0,3.0,2,0,2
10165,free,116.0,4.0,2.0,2,0,2
10166,free,189.0,2.0,4.0,3,0,2
10167,free,200.0,2.0,3.0,1,0,2
10168,pro,7979.0,8.0,10.0,2,0,0
10169,free,828.0,3.0,2.0,3,0,2
10170,free,806.0,5.0,3.0,3,0,2
10171,free,874.0,3.0,3.0,4,0,2
10172,enterprise,36698.0,45.0,14.0,2,0,1
10173,pro,6441.0,9.0,11.0,1,0,0
10174,free,670.0,1.0,6.0,3,0,2
10175,free,729.0,2.0,1.0,2,0,2
10176,free,75.0,1.0,5.0,2,0,2
10177,pro,8321.0,7.0,7.0,2,0,0
10178,pro,5973.0,9.0,11.0,3,0,0
10179,free,653.0,3.0,2.0,1,0,2
10180,pro,7348.0,5.0,6.0,1,0,0
10181,free,870.0,1.0,6.0,1,0,2
10182,enterprise,49696.0,49.0,17.0,2,0,1
10183,pro,8304.0,10.0,11.0,2,0,0
10184,free,522.0,3.0,3.0,5,0,2
10185,pro,6643.0,12.0,9.0,0,0,0
10186,free,578.0,3.0,4.0,1,0,2
10187,free,757.0,2.0,5.0,0,0,2
10188,pro,5178.0,6.0,9.0,6,1,0
10189,free,916.0,1.0,3.0,1,0,2
10190,free,714.0,6.0,2.0,3,0,2
10191,enterprise,57635.0,44.0,18.0,1,0,1
10192,free,444.0,3.0,4.0,5,1,2
10193,pro,8117.0,8.0,8.0,3,0,0
10194,enterprise,69831.0,46.0,17.0,4,0,1
10195,free,394.0,2.0,3.0,1,0,2
10196,pro,7485.0,5.0,7.0,1,1,0
10197,pro,6664.0,6.0,8.0,2,0,0
10198,pro,7611.0,9.0,9.0,1,0,0
10199,free,0.0,1.0,2.0,2,0,2
10200,free,677.0,1.0,1.0,3,1,2
10201,free,342.0,1.0,4.0,3,0,2
10202,enterprise,64068.0,44.0,18.0,3,0,1
10203,enterprise,64062.0,43.0,16.0,1,0,1
10204,free,358.0,3.0,2.0,2,0,2
10205,free,363.0,1.0,2.0,3,0,2
10206,free,975.0,6.0,4.0,3,0,2
10207,pro,7018.0,8.0,10.0,2,1,0
10208,free,618.0,1.0,2.0,1,0,2
10209,free,474.0,4.0,1.0,2,0,2
10210,free,803.0,1.0,2.0,0,0,2
10211,free,1095.0,1.0,1.0,0,0,2
10212,free,892.0,2.0,3.0,3,0,2
10213,free,183.0,1.0,2.0,1,0,2
10214,enterprise,69275.0,41.0,19.0,2,0,1
10215,free,737.0,1.0,1.0,2,0,2
10216,free,522.0,1.0,3.0,0,0,2
10217,free,171.0,1.0,3.0,0,0,2
10218,enterprise,49109.0,43.0,17.0,5,0,1
10219,pro,9273.0,7.0,9.0,0,0,0
10220,free,679.0,2.0,4.0,1,0,2
10221,pro,6817.0,6.0,9.0,4,0,0
10222,free,416.0,1.0,4.0,0,0,2
10223,free,56.0,2.0,2.0,1,1,2
10224,free,688.0,2.0,2.0,2,0,2
10225,free,589.0,1.0,3.0,4,0,2
10226,free,765.0,1.0,5.0,3,0,2
10227,free,551.0,1.0,3.0,2,0,2
10228,free,530.0,4.0,4.0,4,0,2
10229,free,350.0,1.0,5.0,3,0,2
10230,free,561.0,3.0,6.0,4,1,2
10231,pro,7874.0,11.0,7.0,2,0,0
10232,free,221.0,1.0,2.0,4,0,2
10233,pro,7316.0,6.0,8.0,5,0,0
10234,pro,8958.0,12.0,9.0,3,0,0
10235,free,483.0,5.0,2.0,4,0,2
10236,pro,9348.0,12.0,8.0,1,0,0
10237,enterprise,48097.0,43.0,18.0,2,0,1
10238,free,597.0,1.0,4.0,2,0,2
10239,free,522.0,4.0,4.0,3,0,2
10240,free,877.0,2.0,3.0,4,0,2
10241,enterprise,61184.0,45.0,18.0,1,0,1
10242,pro,7616.0,4.0,10.0,1,0,0
10243,pro,7429.0,8.0,8.0,1,0,0
10244,free,310.0,1.0,2.0,1,0,2
10245,pro,6567.0,9.0,7.0,3,0,0
10246,pro,10233.0,7.0,12.0,5,1,0
10247,free,143.0,4.0,3.0,4,0,2
10248,free,258.0,1.0,4.0,1,0,2
10249,free,527.0,3.0,3.0,9,1,2
10250,free,654.0,2.0,5.0,3,0,2
10251,pro,7034.0,4.0,10.0,1,0,0
10252,free,1168.0,5.0,2.0,1,0,2
10253,free,564.0,4.0,1.0,3,0,2
10254,pro,6256.0,11.0,10.0,2,0,0
10255,free,312.0,8.0,1.0,5,1,2
10256,free,60.0,5.0,4.0,4,1,2
10257,enterprise,50003.0,47.0,16.0,3,1,1
10258,enterprise,59150.0,45.0,17.0,1,0,1
10259,free,467.0,4.0,1.0,5,0,2
10260,free,643.0,5.0,2.0,2,0,2
10261,enterprise,67314.0,48.0,17.0,1,0,1
10262,free,990.0,1.0,1.0,3,0,2
10263,free,636.0,2.0,3.0,3,0,2
10264,free,545.0,4.0,2.0,0,0,2
10265,pro,6898.0,9.0,8.0,0,0,0
10266,free,662.0,5.0,4.0,1,0,2
10267,free,539.0,1.0,1.0,2,0,2
10268,pro,6332.0,6.0,7.0,3,0,0
10269,free,393.0,2.0,3.0,2,0,2
10270,free,582.0,1.0,1.0,0,0,2
10271,free,462.0,3.0,1.0,4,0,2
10272,free,612.0,1.0,5.0,3,1,2
10273,pro,8485.0,8.0,12.0,2,0,0
10274,free,545.0,1.0,5.0,2,0,2
10275,free,773.0,1.0,1.0,1,0,2
10276,free,184.0,3.0,6.0,1,1,2
10277,pro,7339.0,10.0,10.0,1,0,0
10278,pro,6634.0,9.0,9.0,4,1,0
10279,free,299.0,3.0,3.0,3,0,2
10280,pro,7633.0,9.0,9.0,2,0,0
10281,pro,4864.0,5.0,9.0,1,0,0
10282,pro,8359.0,7.0,10.0,1,0,0
10283,free,773.0,4.0,4.0,3,0,2
10284,free,403.0,1.0,3.0,2,0,2
10285,pro,8116.0,9.0,10.0,2,0,0
10286,free,660.0,1.0,3.0,5,1,2
10287,enterprise,76311.0,47.0,17.0,1,0,1
10288,pro,7665.0,6.0,8.0,3,0,0
10289,free,658.0,2.0,2.0,0,0,2
10290,pro,9033.0,11.0,11.0,4,0,0
10291,free,781.0,3.0,3.0,1,0,2
10292,free,453.0,1.0,3.0,5,0,2
10293,free,502.0,4.0,2.0,1,0,2
10294,free,520.0,1.0,4.0,2,0,2
10295,free,244.0,2.0,2.0,1,0,2
10296,pro,8661.0,5.0,12.0,4,0,0
10297,pro,7816.0,1.0,11.0,3,1,0
10298,free,277.0,4.0,2.0,2,0,2
10299,free,888.0,1.0,4.0,2,0,2
10300,free,176.0,1.0,1.0,1,0,2
10301,free,602.0,1.0,2.0,2,0,2
10302,free,599.0,1.0,2.0,2,0,2
10303,free,599.0,1.0,2.0,5,0,2
10304,pro,9118.0,8.0,7.0,6,0,0
10305,pro,11481.0,6.0,9.0,0,0,0
10306,pro,7710.0,12.0,12.0,0,0,0
10307,pro,7862.0,11.0,9.0,3,0,0
10308,free,187.0,4.0,2.0,4,0,2
10309,free,172.0,2.0,6.0,3,0,2
10310,free,309.0,3.0,6.0,1,1,2
10311,enterprise,50501.0,45.0,18.0,1,0,1
10312,free,718.0,2.0,1.0,3,1,2
10313,free,340.0,3.0,4.0,4,0,2
10314,free,708.0,3.0,3.0,1,0,2
10315,pro,8800.0,8.0,8.0,4,1,0
10316,free,440.0,1.0,4.0,5,1,2
10317,free,467.0,1.0,2.0,1,0,2
10318,free,616.0,1.0,1.0,4,1,2
10319,free,426.0,3.0,4.0,1,0,2
10320,pro,6975.0,6.0,9.0,2,0,0
10321,enterprise,63540.0,46.0,18.0,1,1,1
10322,free,738.0,4.0,3.0,1,0,2
10323,pro,8439.0,9.0,7.0,1,0,0
10324,free,315.0,5.0,4.0,3,0,2
10325,enterprise,56316.0,45.0,19.0,1,0,1
10326,free,541.0,7.0,3.0,3,0,2
10327,pro,7087.0,10.0,7.0,4,0,0
10328,free,484.0,1.0,2.0,3,0,2
10329,free,427.0,1.0,1.0,4,0,2
10330,free,332.0,1.0,4.0,3,0,2
10331,enterprise,45082.0,40.0,19.0,2,0,1
10332,free,613.0,2.0,4.0,4,0,2
10333,pro,8226.0,8.0,9.0,1,0,0
10334,free,812.0,1.0,3.0,3,0,2
10335,free,1017.0,1.0,3.0,2,0,2
10336,free,948.0,4.0,5.0,2,0,2
10337,free,114.0,4.0,6.0,1,0,2
10338,enterprise,51695.0,49.0,19.0,2,0,1
10339,pro,10021.0,3.0,11.0,1,0,0
10340,pro,6056.0,6.0,11.0,3,0,0
10341,free,573.0,1.0,4.0,5,1,2
10342,pro,8112.0,8.0,11.0,3,0,0
10343,enterprise,61608.0,46.0,18.0,2,0,1
10344,pro,9916.0,10.0,10.0,4,0,0
10345,free,531.0,6.0,3.0,0,0,2
10346,free,672.0,3.0,1.0,2,0,2
10347,free,478.0,1.0,5.0,2,0,2
10348,free,960.0,3.0,6.0,1,0,2
10349,pro,5953.0,7.0,11.0,3,0,0
10350,free,662.0,1.0,1.0,1,0,2
10351,free,242.0,2.0,4.0,0,0,2
10352,pro,5803.0,8.0,11.0,3,0,0
10353,pro,8227.0,11.0,7.0,3,0,0
10354,free,514.0,2.0,4.0,1,0,2
10355,free,466.0,3.0,2.0,4,0,2
10356,free,597.0,1.0,3.0,2,0,2
10357,enterprise,57681.0,44.0,18.0,1,1,1
10358,pro,6643.0,13.0,9.0,2,1,0
10359,free,351.0,5.0,4.0,3,0,2
10360,free,0.0,2.0,3.0,3,0,2
10361,pro,7518.0,8.0,9.0,2,0,0
10362,free,615.0,2.0,4.0,4,0,2
10363,free,184.0,1.0,2.0,0,0,2
10364,free,505.0,6.0,2.0,4,0,2
10365,pro,7624.0,8.0,9.0,5,0,0
10366,enterprise,79316.0,44.0,19.0,3,0,1
10367,free,382.0,3.0,5.0,1,0,2
10368,free,672.0,1.0,4.0,3,0,2
10369,free,511.0,3.0,2.0,1,0,2
10370,free,365.0,1.0,1.0,1,0,2
10371,pro,5722.0,11.0,8.0,0,0,0
10372,free,304.0,3.0,2.0,1,0,2
10373,free,569.0,4.0,4.0,1,0,2
10374,free,869.0,1.0,4.0,0,0,2
10375,free,580.0,4.0,5.0,4,0,2
10376,pro,9995.0,5.0,8.0,2,0,0
10377,free,758.0,5.0,6.0,1,0,2
10378,enterprise,68818.0,45.0,18.0,7,1,1
10379,free,0.0,6.0,3.0,4,0,2
10380,free,517.0,2.0,2.0,3,0,2
10381,pro,8539.0,11.0,7.0,1,0,0
10382,pro,9428.0,10.0,9.0,3,0,0
10383,enterprise,47247.0,40.0,19.0,1,0,1
10384,free,0.0,1.0,3.0,4,0,2
10385,free,361.0,3.0,4.0,1,0,2
10386,free,761.0,4.0,5.0,1,0,2
10387,free,485.0,1.0,4.0,3,0,2
10388,free,411.0,1.0,4.0,3,1,2
10389,pro,6150.0,6.0,9.0,2,1,0
10390,free,210.0,3.0,1.0,2,0,2
10391,enterprise,53229.0,42.0,18.0,2,1,1
10392,free,559.0,6.0,1.0,3,0,2
10393,free,934.0,1.0,2.0,3,0,2
10394,pro,8240.0,8.0,7.0,1,1,0
10395,pro,9174.0,6.0,9.0,6,0,0
10396,enterprise,72155.0,42.0,19.0,4,0,1
10397,free,543.0,3.0,3.0,3,0,2
10398,pro,8445.0,8.0,8.0,1,0,0
10399,pro,6421.0,10.0,10.0,2,1,0
10400,free,144.0,1.0,2.0,4,0,2
10401,free,149.0,2.0,3.0,3,0,2
10402,free,986.0,4.0,3.0,1,1,2
10403,free,1004.0,2.0,4.0,0,0,2
10404,free,748.0,1.0,3.0,3,0,2
10405,pro,8229.0,3.0,6.0,2,0,0
10406,free,404.0,6.0,4.0,3,0,2
10407,free,193.0,1.0,2.0,2,0,2
10408,pro,5815.0,12.0,7.0,5,0,0
10409,free,817.0,1.0,1.0,2,0,2
10410,pro,8796.0,8.0,8.0,5,0,0
10411,pro,10257.0,2.0,8.0,4,0,0
10412,pro,6179.0,5.0,9.0,2,0,0
10413,free,867.0,1.0,1.0,1,0,2
10414,free,858.0,2.0,3.0,1,0,2
10415,pro,4827.0,9.0,8.0,2,0,0
10416,free,1022.0,1.0,1.0,2,0,2
10417,free,403.0,2.0,5.0,2,0,2
10418,pro,7918.0,9.0,9.0,2,0,0
10419,free,441.0,5.0,3.0,1,0,2
10420,pro,9161.0,10.0,7.0,3,1,0
10421,free,593.0,3.0,2.0,1,0,2
10422,free,503.0,5.0,1.0,3,1,2
10423,free,413.0,5.0,2.0,5,0,2
10424,free,647.0,3.0,4.0,0,0,2
10425,free,0.0,1.0,2.0,1,0,2
10426,free,393.0,1.0,2.0,7,1,2
10427,enterprise,52052.0,46.0,18.0,2,0,1
10428,free,1055.0,3.0,5.0,2,0,2
10429,free,892.0,5.0,3.0,2,0,2
10430,free,372.0,1.0,3.0,1,0,2
10431,free,0.0,4.0,1.0,1,0,2
10432,pro,6436.0,8.0,10.0,0,0,0
10433,free,424.0,1.0,3.0,1,0,2
10434,free,611.0,1.0,5.0,6,1,2
10435,enterprise,72064.0,47.0,19.0,4,1,1
10436,enterprise,57506.0,46.0,17.0,0,0,1
10437,free,104.0,1.0,3.0,4,0,2
10438,pro,7025.0,12.0,6.0,4,0,0
10439,pro,8001.0,9.0,10.0,2,0,0
10440,pro,7295.0,4.0,12.0,1,0,0
10441,pro,6163.0,9.0,9.0,2,1,0
10442,free,467.0,3.0,4.0,1,0,2
10443,enterprise,44006.0,47.0,17.0,3,0,1
10444,free,869.0,1.0,2.0,5,0,2
10445,enterprise,40762.0,41.0,19.0,2,0,1
10446,enterprise,58844.0,37.0,19.0,2,0,1
10447,free,476.0,2.0,3.0,1,0,2
10448,pro,8299.0,12.0,9.0,0,0,0
10449,free,873.0,1.0,3.0,2,0,2
10450,free,232.0,2.0,2.0,1,0,2
10451,free,590.0,1.0,2.0,2,0,2
10452,enterprise,70766.0,42.0,17.0,0,0,1
10453,free,918.0,4.0,5.0,2,0,2
10454,free,263.0,1.0,2.0,6,0,2
10455,free,714.0,3.0,5.0,2,0,2
10456,free,1093.0,2.0,3.0,3,0,2
10457,pro,7813.0,9.0,6.0,4,0,0
10458,free,746.0,5.0,3.0,2,0,2
10459,pro,6293.0,10.0,7.0,0,0,0
10460,free,629.0,3.0,2.0,1,0,2
10461,pro,8971.0,7.0,9.0,2,0,0
10462,pro,10291.0,8.0,9.0,1,0,0
10463,free,338.0,3.0,3.0,5,0,2
10464,pro,9959.0,2.0,7.0,1,0,0
10465,free,437.0,2.0,3.0,3,0,2
10466,free,382.0,5.0,2.0,5,0,2
10467,pro,5958.0,9.0,8.0,2,0,0
10468,free,572.0,1.0,3.0,3,0,2
10469,free,901.0,4.0,4.0,2,0,2
10470,pro,8716.0,8.0,7.0,4,0,0
10471,free,682.0,1.0,1.0,3,0,2
10472,free,696.0,3.0,3.0,3,0,2
10473,free,702.0,1.0,3.0,6,0,2
10474,free,505.0,1.0,2.0,2,0,2
10475,free,563.0,4.0,4.0,2,0,2
10476,free,1253.0,2.0,1.0,2,0,2
10477,enterprise,66312.0,45.0,19.0,4,1,1
10478,pro,8733.0,10.0,10.0,1,0,0
10479,pro,9088.0,7.0,10.0,1,0,0
10480,free,113.0,4.0,3.0,1,0,2
10481,pro,6200.0,8.0,6.0,2,0,0
10482,free,470.0,1.0,4.0,2,0,2
10483,free,531.0,1.0,2.0,3,0,2
10484,enterprise,53751.0,43.0,20.0,5,0,1
10485,free,203.0,4.0,3.0,1,0,2
10486,free,622.0,3.0,4.0,2,1,2
10487,free,584.0,1.0,2.0,1,0,2
10488,free,513.0,1.0,4.0,2,0,2
10489,free,811.0,7.0,3.0,2,0,2
10490,pro,7769.0,6.0,7.0,3,0,0
10491,enterprise,59012.0,47.0,18.0,3,0,1
10492,pro,8919.0,9.0,8.0,2,0,0
10493,pro,6683.0,9.0,9.0,3,0,0
10494,pro,7000.0,8.0,7.0,0,0,0
10495,free,660.0,1.0,3.0,1,0,2
10496,free,388.0,3.0,4.0,0,0,2
10497,free,686.0,5.0,3.0,2,0,2
10498,free,380.0,4.0,2.0,1,0,2
10499,free,387.0,1.0,2.0,1,0,2
10500,pro,10130.0,8.0,11.0,2,0,0
10501,free,604.0,4.0,1.0,1,0,2
10502,pro,8674.0,8.0,9.0,3,0,0
10503,pro,5024.0,5.0,9.0,2,0,0
10504,pro,7939.0,5.0,9.0,4,0,0
10505,enterprise,65105.0,45.0,20.0,1,0,1
10506,free,364.0,5.0,2.0,3,0,2
10507,pro,9925.0,8.0,10.0,2,1,0
10508,free,528.0,4.0,2.0,2,0,2
10509,free,629.0,3.0,3.0,1,0,2
10510,enterprise,62648.0,47.0,17.0,1,0,1
10511,pro,9048.0,1.0,10.0,0,0,0
10512,pro,7066.0,8.0,8.0,1,0,0
10513,pro,5493.0,9.0,6.0,4,0,0
10514,free,454.0,4.0,5.0,3,0,2
10515,free,690.0,1.0,2.0,1,0,2
10516,pro,8532.0,9.0,9.0,2,0,0
10517,free,253.0,5.0,3.0,3,0,2
10518,free,330.0,1.0,1.0,1,0,2
10519,pro,8592.0,6.0,9.0,3,0,0
10520,free,663.0,5.0,1.0,6,1,2
10521,free,440.0,2.0,6.0,2,0,2
10522,enterprise,61613.0,43.0,19.0,2,0,1
10523,pro,6632.0,8.0,11.0,3,0,0
10524,pro,8413.0,10.0,10.0,2,0,0
10525,free,493.0,2.0,2.0,1,0,2
10526,enterprise,64346.0,48.0,19.0,2,1,1
10527,pro,7107.0,5.0,10.0,3,0,0
10528,free,608.0,1.0,1.0,3,1,2
10529,pro,8791.0,8.0,7.0,2,0,0
10530,enterprise,58909.0,43.0,18.0,2,0,1
10531,pro,6887.0,8.0,6.0,2,1,0
10532,pro,7825.0,8.0,10.0,3,1,0
10533,free,547.0,1.0,1.0,1,0,2
10534,free,291.0,3.0,3.0,2,0,2
10535,free,83.0,1.0,5.0,1,0,2
10536,free,139.0,5.0,2.0,4,0,2
10537,free,269.0,3.0,4.0,1,0,2
10538,free,600.0,1.0,3.0,0,0,2
10539,free,160.0,2.0,1.0,2,0,2
10540,free,570.0,2.0,3.0,2,0,2
10541,free,857.0,3.0,2.0,1,0,2
10542,free,835.0,2.0,5.0,5,0,2
10543,pro,7358.0,8.0,7.0,5,0,0
10544,pro,7190.0,9.0,11.0,5,0,0
10545,pro,6620.0,5.0,11.0,1,0,0
10546,free,613.0,1.0,3.0,2,0,2
10547,enterprise,64739.0,48.0,17.0,1,0,1
10548,free,25.0,7.0,5.0,1,0,2
10549,free,242.0,4.0,3.0,0,0,2
10550,pro,9400.0,10.0,9.0,3,0,0
10551,enterprise,56058.0,48.0,17.0,2,0,1
10552,free,547.0,1.0,3.0,4,0,2
10553,free,493.0,4.0,3.0,2,0,2
10554,free,153.0,1.0,2.0,1,0,2
10555,enterprise,36196.0,49.0,14.0,2,0,1
10556,pro,7092.0,8.0,7.0,4,0,0
10557,free,341.0,2.0,1.0,5,1,2
10558,free,62.0,4.0,3.0,4,1,2
10559,free,553.0,1.0,1.0,3,1,2
10560,enterprise,48221.0,47.0,19.0,2,0,1
10561,free,127.0,2.0,4.0,1,0,2
10562,pro,9819.0,6.0,9.0,1,0,0
10563,pro,5915.0,6.0,11.0,1,0,0
10564,pro,8058.0,4.0,9.0,4,0,0
10565,enterprise,64428.0,43.0,19.0,2,0,1
10566,pro,7046.0,8.0,9.0,1,0,0
10567,free,371.0,5.0,4.0,4,0,2
10568,pro,9176.0,7.0,9.0,3,0,0
10569,pro,5529.0,8.0,9.0,1,0,0
10570,free,788.0,1.0,1.0,1,0,2
10571,pro,7869.0,10.0,12.0,2,0,0
10572,pro,8880.0,11.0,10.0,3,0,0
10573,pro,6338.0,11.0,9.0,3,0,0
10574,free,230.0,1.0,1.0,2,0,2
10575,free,329.0,1.0,4.0,2,0,2
10576,free,0.0,5.0,2.0,0,0,2
10577,free,433.0,1.0,1.0,1,0,2
10578,enterprise,69631.0,42.0,19.0,3,0,1
10579,pro,7252.0,10.0,7.0,0,0,0
10580,pro,9675.0,10.0,11.0,1,0,0
10581,free,512.0,2.0,3.0,2,0,2
10582,enterprise,62821.0,43.0,17.0,0,0,1
10583,enterprise,68024.0,44.0,18.0,1,0,1
10584,free,550.0,1.0,5.0,1,0,2
10585,free,259.0,1.0,4.0,2,0,2
10586,free,309.0,1.0,2.0,2,0,2
10587,free,0.0,4.0,3.0,3,0,2
10588,free,674.0,1.0,3.0,2,0,2
10589,free,566.0,1.0,5.0,1,0,2
10590,free,297.0,1.0,4.0,1,0,2
10591,free,0.0,2.0,5.0,1,0,2
10592,free,1319.0,3.0,3.0,2,1,2
10593,pro,11043.0,10.0,9.0,6,1,0
10594,free,386.0,2.0,3.0,6,0,2
10595,free,568.0,1.0,3.0,2,0,2
10596,free,564.0,2.0,3.0,2,0,2
10597,free,765.0,5.0,4.0,2,1,2
10598,free,516.0,1.0,3.0,0,0,2
10599,pro,7632.0,8.0,8.0,2,0,0
10600,enterprise,44456.0,48.0,19.0,2,0,1
10601,free,318.0,1.0,2.0,1,0,2
10602,free,627.0,4.0,4.0,4,0,2
10603,free,314.0,1.0,4.0,2,0,2
10604,free,816.0,3.0,2.0,3,0,2
10605,free,285.0,1.0,3.0,3,0,2
10606,free,852.0,2.0,6.0,4,0,2
10607,pro,10526.0,6.0,8.0,2,0,0
10608,free,440.0,7.0,1.0,2,0,2
10609,free,515.0,4.0,3.0,1,0,2
10610,pro,10051.0,8.0,8.0,2,0,0
10611,pro,9559.0,9.0,9.0,1,0,0
10612,pro,6376.0,10.0,8.0,1,0,0
10613,free,0.0,2.0,4.0,3,0,2
10614,free,410.0,1.0,5.0,1,0,2
10615,pro,7268.0,5.0,8.0,1,0,0
10616,enterprise,68493.0,43.0,17.0,1,0,1
10617,free,431.0,1.0,5.0,1,0,2
10618,pro,7678.0,7.0,11.0,3,0,0
10619,enterprise,67132.0,46.0,17.0,4,1,1
10620,free,952.0,5.0,1.0,0,1,2
10621,pro,13191.0,10.0,10.0,2,0,0
10622,enterprise,66041.0,45.0,17.0,2,0,1
10623,free,0.0,1.0,4.0,3,0,2
10624,free,540.0,1.0,2.0,4,1,2
10625,pro,10979.0,9.0,8.0,5,0,0
10626,free,907.0,5.0,4.0,4,0,2
10627,pro,8410.0,9.0,8.0,1,0,0
10628,enterprise,58582.0,45.0,18.0,2,1,1
10629,free,178.0,1.0,4.0,6,1,2
10630,free,505.0,1.0,4.0,2,0,2
10631,enterprise,58522.0,45.0,18.0,3,0,1
10632,pro,9278.0,7.0,7.0,1,0,0
10633,enterprise,62357.0,43.0,17.0,0,0,1
10634,free,535.0,1.0,5.0,2,0,2
10635,free,359.0,1.0,3.0,2,0,2
10636,enterprise,52925.0,44.0,18.0,4,0,1
10637,pro,8990.0,10.0,7.0,2,0,0
10638,pro,10556.0,5.0,9.0,3,0,0
10639,pro,7357.0,9.0,7.0,3,0,0
10640,enterprise,70480.0,42.0,17.0,1,0,1
10641,pro,6000.0,3.0,7.0,2,0,0
10642,free,760.0,2.0,3.0,2,0,2
10643,pro,8026.0,7.0,9.0,3,0,0
10644,free,373.0,7.0,5.0,2,0,2
10645,free,482.0,1.0,3.0,1,0,2
10646,enterprise,54811.0,47.0,18.0,1,0,1
10647,pro,6477.0,12.0,9.0,2,0,0
10648,pro,9726.0,12.0,10.0,2,0,0
10649,free,620.0,2.0,4.0,2,0,2
10650,free,387.0,1.0,3.0,1,0,2
10651,pro,9867.0,7.0,6.0,1,0,0
10652,free,783.0,1.0,3.0,3,0,2
10653,enterprise,43086.0,44.0,17.0,3,0,1
10654,enterprise,65720.0,47.0,15.0,2,0,1
10655,enterprise,48442.0,47.0,20.0,3,0,1
10656,pro,8131.0,13.0,7.0,1,0,0
10657,free,275.0,1.0,5.0,1,0,2
10658,free,533.0,1.0,3.0,2,1,2
10659,enterprise,54877.0,45.0,17.0,3,0,1
10660,pro,8782.0,3.0,8.0,1,0,0
10661,enterprise,61714.0,46.0,19.0,2,1,1
10662,pro,7354.0,6.0,8.0,5,1,0
10663,pro,6424.0,6.0,11.0,2,0,0
10664,free,611.0,1.0,3.0,0,0,2
10665,free,430.0,4.0,4.0,3,0,2
10666,pro,8802.0,10.0,10.0,2,0,0
10667,free,220.0,1.0,3.0,2,1,2
10668,free,101.0,1.0,6.0,1,0,2
10669,free,689.0,5.0,2.0,3,0,2
10670,free,491.0,1.0,2.0,2,0,2
10671,free,381.0,1.0,2.0,2,0,2
10672,free,489.0,1.0,1.0,2,0,2
10673,free,635.0,2.0,3.0,3,0,2
10674,free,678.0,4.0,5.0,2,0,2
10675,free,386.0,1.0,2.0,1,0,2
10676,free,652.0,1.0,2.0,2,0,2
10677,pro,8507.0,5.0,5.0,2,0,2
10678,free,273.0,2.0,3.0,5,1,2
10679,free,667.0,5.0,4.0,1,0,2
10680,pro,5700.0,9.0,10.0,2,0,0
10681,enterprise,59942.0,46.0,19.0,3,1,1
10682,free,773.0,1.0,1.0,1,0,2
10683,free,426.0,3.0,3.0,2,0,2
10684,pro,6222.0,9.0,9.0,3,0,0
10685,free,211.0,1.0,3.0,5,0,2
10686,pro,9361.0,7.0,10.0,2,0,0
10687,enterprise,52026.0,47.0,17.0,2,1,1
10688,free,636.0,1.0,2.0,3,0,2
10689,pro,7404.0,10.0,10.0,4,0,0
10690,free,565.0,8.0,3.0,4,0,2
10691,free,544.0,3.0,1.0,1,0,2
10692,pro,8385.0,11.0,9.0,0,0,0
10693,free,457.0,3.0,1.0,1,0,2
10694,free,506.0,2.0,5.0,3,0,2
10695,free,487.0,1.0,4.0,5,0,2
10696,free,768.0,5.0,1.0,2,0,2
10697,free,682.0,1.0,1.0,2,0,2
10698,free,531.0,2.0,3.0,3,0,2
10699,free,390.0,5.0,4.0,4,0,2
10700,free,937.0,1.0,2.0,0,0,2
10701,free,464.0,1.0,3.0,1,0,2
10702,pro,9027.0,9.0,8.0,6,1,0
10703,pro,8753.0,8.0,10.0,1,0,0
10704,free,425.0,1.0,5.0,0,0,2
10705,enterprise,65998.0,43.0,20.0,0,0,1
10706,pro,7735.0,9.0,10.0,2,0,0
10707,free,344.0,1.0,3.0,2,0,2
10708,free,571.0,3.0,2.0,2,0,2
10709,free,608.0,3.0,1.0,3,0,2
10710,free,376.0,1.0,5.0,6,1,2
10711,pro,5719.0,3.0,8.0,4,0,0
10712,pro,8412.0,10.0,8.0,1,0,0
10713,free,755.0,1.0,1.0,0,0,2
10714,free,561.0,3.0,2.0,0,0,2
10715,pro,7258.0,6.0,6.0,3,0,0
10716,pro,6507.0,8.0,8.0,2,0,0
10717,free,1045.0,2.0,3.0,1,0,2
10718,enterprise,65557.0,45.0,19.0,1,0,1
10719,pro,7387.0,10.0,7.0,4,0,0
10720,free,358.0,4.0,2.0,3,1,2
10721,pro,9939.0,7.0,8.0,3,0,0
10722,free,592.0,3.0,2.0,0,0,2
10723,pro,6208.0,9.0,8.0,2,0,0
10724,free,149.0,1.0,3.0,1,0,2
10725,pro,8696.0,7.0,7.0,4,1,0
10726,free,615.0,4.0,5.0,1,0,2
10727,free,737.0,3.0,3.0,10,1,2
10728,pro,9587.0,9.0,9.0,1,0,0
10729,free,112.0,4.0,1.0,2,0,2
10730,pro,6708.0,10.0,9.0,2,0,0
10731,free,309.0,2.0,4.0,0,0,2
10732,pro,7314.0,8.0,8.0,2,0,0
10733,free,617.0,1.0,1.0,5,0,2
10734,pro,7697.0,5.0,10.0,2,1,0
10735,pro,6716.0,5.0,9.0,2,0,0
