account_id,account_status,session_length_min,actions_per_session,exports_count,onboarding_completion_pct,retained_90d,cluster
10971,trial,11.9,4.7,2,47.5,0,2
10972,paid,24.0,17.0,5,59.3,1,0
10973,paid,25.3,18.6,9,38.5,0,0
10974,trial,9.2,5.5,3,7.8,0,2
10975,trial,9.3,8.7,0,100.0,0,2
10976,paid,23.6,17.1,3,56.7,0,0
10977,paid,25.5,17.1,5,60.8,0,0
10978,paid,27.5,16.5,6,77.9,0,0
10979,expired_trial,4.2,2.9,1,60.4,0,1
10980,paid,22.7,16.5,8,60.6,0,0
10981,trial,15.5,8.6,2,77.4,0,2
10982,paid,24.6,17.0,5,36.9,0,0
10983,trial,7.4,6.8,1,63.2,1,2
10984,expired_trial,3.7,3.7,0,39.6,0,1
10985,paid,22.9,14.7,5,61.1,0,0
10986,paid,24.6,16.4,6,45.4,0,0
10987,trial,6.5,7.5,0,71.7,0,2
10988,paid,25.8,19.0,7,47.9,0,0
10989,trial,10.0,6.1,0,35.5,1,2
10990,expired_trial,3.0,1.3,0,39.8,0,1
10991,trial,9.7,6.1,0,75.9,0,2
10992,expired_trial,0.0,1.9,0,45.5,0,1
10993,trial,13.9,6.6,0,31.1,0,2
10994,trial,8.6,5.1,3,60.1,0,2
10995,trial,14.0,8.8,1,62.4,0,2
10996,paid,23.8,17.1,10,86.7,0,0
10997,trial,10.5,7.0,5,42.6,0,2
10998,trial,11.3,6.2,0,66.7,0,2
10999,trial,11.8,8.9,2,66.3,0,2
11000,expired_trial,3.6,1.1,1,63.7,0,1
11001,expired_trial,4.3,2.2,1,25.1,0,1
11002,trial,13.6,7.9,1,57.7,0,2
11003,trial,11.7,9.7,3,70.6,0,2
11004,paid,24.2,18.1,6,42.8,0,0
11005,expired_trial,1.5,1.1,0,45.6,1,1
11006,paid,26.8,16.6,7,22.6,0,0
11007,paid,24.3,17.6,7,50.0,0,0
11008,paid,27.2,15.2,11,55.3,0,0
11009,paid,27.3,17.3,9,67.0,0,0
11010,trial,8.0,8.5,0,43.3,1,2
11011,expired_trial,4.1,3.8,1,46.1,0,1
11012,trial,8.6,7.3,1,100.0,1,2
11013,paid,27.6,18.2,2,52.0,1,0
11014,paid,28.9,17.6,7,90.2,1,0
11015,paid,25.3,17.0,9,84.4,0,0
11016,trial,8.8,4.3,2,55.0,1,2
11017,trial,10.3,6.5,3,63.9,0,2
11018,expired_trial,3.6,2.9,1,62.4,1,1
11019,trial,12.2,7.1,2,46.1,1,2
11020,trial,10.1,8.8,2,50.9,0,2
11021,paid,25.3,15.9,11,55.9,0,0
11022,paid,22.4,19.3,5,100.0,1,0
11023,trial,9.7,4.1,1,69.6,1,2
11024,trial,15.5,6.2,0,47.2,1,2
11025,expired_trial,4.2,0.0,0,73.2,0,1
11026,trial,15.2,7.0,2,33.9,0,2
11027,trial,9.4,6.6,1,52.8,0,2
11028,expired_trial,3.7,2.3,0,82.6,1,1
11029,expired_trial,3.3,3.5,0,56.6,0,1
11030,paid,23.9,17.1,5,78.0,1,0
11031,trial,8.5,7.3,0,80.6,0,2
11032,paid,26.0,15.2,8,100.0,1,0
11033,trial,9.9,7.2,3,33.8,0,2
11034,paid,27.4,16.0,9,74.3,0,0
11035,paid,26.5,15.8,4,43.4,0,0
11036,expired_trial,3.3,0.9,1,89.6,1,1
11037,trial,9.7,7.6,1,27.5,0,2
11038,trial,9.7,8.4,0,55.9,1,2
11039,trial,9.7,6.5,1,53.3,0,2
11040,expired_trial,0.3,1.2,0,79.8,1,1
11041,paid,23.2,18.1,3,63.2,0,0
11042,paid,24.0,18.0,6,32.2,0,0
11043,paid,27.2,17.8,7,90.7,0,0
11044,paid,30.1,17.7,8,36.3,0,0
11045,paid,27.2,15.9,7,83.8,0,0
11046,paid,26.3,16.3,2,73.9,0,0
11047,trial,14.3,5.3,2,58.1,0,2
11048,paid,27.4,18.8,5,48.2,0,0
11049,paid,24.7,19.0,9,46.2,0,0
11050,trial,15.9,4.3,3,47.7,0,2
11051,trial,9.0,7.7,1,17.7,0,2
11052,trial,13.2,8.0,0,62.1,0,2
11053,paid,24.4,16.1,5,72.5,0,0
11054,trial,13.9,6.2,0,30.3,0,2
11055,trial,10.6,6.7,3,78.8,1,2
11056,trial,11.7,7.6,0,28.7,1,2
11057,trial,11.3,11.0,1,52.9,0,2
11058,paid,24.9,16.9,6,83.6,0,0
11059,expired_trial,2.5,2.8,0,67.1,0,1
11060,trial,8.5,5.4,2,59.1,0,2
11061,trial,7.3,6.5,2,26.6,0,2
11062,expired_trial,0.6,0.0,0,55.4,1,1
11063,trial,12.3,8.7,4,76.3,1,2
11064,trial,13.4,6.6,2,49.4,0,2
11065,paid,27.6,17.1,8,34.1,0,0
11066,paid,29.0,14.6,13,47.1,0,0
11067,trial,11.6,10.0,4,62.0,0,2
11068,trial,12.4,7.5,0,69.6,0,2
11069,paid,29.3,14.6,5,62.1,0,0
11070,paid,26.2,16.8,6,20.4,0,0
11071,trial,12.3,5.2,2,52.0,0,2
11072,trial,10.5,6.7,0,60.3,0,2
11073,paid,28.0,15.7,7,50.8,1,0
11074,trial,9.7,8.5,1,38.6,0,2
11075,expired_trial,0.3,0.0,0,48.5,0,1
11076,paid,26.2,16.1,7,39.0,0,0
11077,trial,9.5,7.8,0,40.7,0,2
11078,paid,24.4,18.2,6,73.1,1,0
11079,paid,23.5,15.9,3,49.6,0,0
11080,trial,12.5,5.6,1,60.7,0,2
11081,expired_trial,3.8,0.0,2,75.6,1,1
11082,paid,28.6,14.6,7,54.8,0,0
11083,paid,23.6,15.0,8,57.0,0,0
11084,paid,24.9,17.7,12,72.9,0,0
11085,paid,28.5,14.4,2,41.8,0,0
11086,paid,25.1,15.5,5,83.9,0,0
11087,trial,8.2,7.0,2,61.2,1,2
11088,paid,25.6,17.9,7,66.4,0,0
11089,paid,27.9,17.2,8,36.8,0,0
11090,trial,10.3,8.3,1,36.9,0,2
11091,paid,27.2,16.8,8,77.7,0,0
11092,paid,24.2,16.7,11,43.7,0,0
11093,paid,26.1,15.4,9,61.9,0,0
11094,paid,25.6,15.6,2,53.0,0,0
11095,trial,12.4,6.9,2,0.0,0,2
11096,paid,27.8,15.1,8,53.4,0,0
11097,paid,26.4,16.5,7,78.8,1,0
11098,trial,9.9,8.4,1,21.0,0,2
11099,paid,22.6,18.4,8,54.3,0,0
11100,trial,8.8,6.2,2,32.1,0,2
11101,paid,27.3,15.3,5,77.3,1,0
11102,paid,27.4,16.7,9,39.8,1,0
11103,trial,12.9,9.1,2,51.9,0,2
11104,trial,10.7,9.9,1,93.6,1,2
11105,paid,28.5,13.6,4,61.9,0,0
11106,paid,26.3,14.6,7,87.2,1,0
11107,paid,24.3,18.0,4,88.9,1,0
11108,paid,24.6,18.3,7,49.0,0,0
11109,trial,14.2,8.2,0,40.2,1,2
11110,trial,12.0,7.3,3,50.2,0,2
11111,paid,27.3,19.8,8,81.4,0,0
11112,paid,25.4,15.3,8,41.9,1,0
11113,paid,25.4,14.4,6,73.0,0,0
11114,expired_trial,4.6,1.5,0,60.1,0,1
11115,paid,26.2,15.3,8,47.3,0,0
11116,trial,8.8,7.3,0,59.7,0,2
11117,trial,9.7,6.3,3,57.9,1,2
11118,paid,24.3,19.0,6,89.3,1,0
11119,trial,11.6,9.2,3,74.8,0,2
11120,trial,10.6,9.3,2,85.1,0,2
11121,paid,24.5,16.4,4,47.6,0,0
11122,expired_trial,1.6,2.2,0,42.1,0,1
11123,paid,25.7,18.0,4,81.8,1,0
11124,trial,8.5,7.8,2,78.5,0,2
11125,expired_trial,0.2,1.6,0,14.1,0,1
11126,paid,22.2,16.5,5,62.9,1,0
11127,trial,12.8,6.2,1,28.7,0,2
11128,paid,27.6,14.9,11,46.7,1,0
11129,expired_trial,1.3,2.6,0,48.0,0,1
11130,paid,26.4,17.3,7,83.8,1,0
11131,paid,27.7,15.8,3,50.9,0,0
11132,paid,27.0,16.8,9,54.0,1,0
11133,trial,15.6,3.8,5,85.1,0,2
11134,trial,15.0,9.3,1,62.8,1,2
11135,expired_trial,2.2,2.1,0,51.3,0,1
11136,paid,26.5,16.3,9,82.3,0,0
11137,paid,24.5,17.3,7,48.1,0,0
11138,paid,28.0,14.6,0,21.5,0,0
11139,trial,11.3,9.5,0,52.7,0,2
11140,paid,25.1,17.3,7,72.1,0,0
11141,trial,11.0,6.9,2,29.6,0,2
11142,trial,9.4,7.0,1,28.4,0,2
11143,paid,26.3,17.2,8,59.4,0,0
11144,paid,29.0,15.9,6,62.5,0,0
11145,paid,26.1,19.5,6,71.3,0,0
11146,paid,25.8,16.9,6,43.3,0,0
11147,paid,27.5,16.5,8,58.9,1,0
11148,trial,11.0,6.3,0,59.7,0,2
11149,paid,23.7,17.2,6,95.9,1,0
11150,paid,24.3,16.0,11,30.8,0,0
11151,paid,28.2,16.7,4,49.5,0,0
11152,paid,24.4,14.1,5,66.3,1,0
11153,trial,13.6,6.9,1,65.4,1,2
11154,paid,25.4,16.0,11,76.6,1,0
11155,trial,12.6,8.9,1,90.2,0,2
11156,expired_trial,0.2,1.9,0,46.2,0,1
11157,trial,9.7,4.8,1,12.6,1,2
11158,trial,12.0,8.0,3,86.9,1,2
11159,trial,12.3,8.5,2,41.6,0,2
11160,trial,9.6,6.1,2,88.9,1,2
11161,trial,12.1,7.5,0,67.1,0,2
11162,expired_trial,3.1,1.5,0,76.3,0,1
11163,paid,24.4,19.2,5,41.7,0,0
11164,trial,7.9,8.2,1,55.9,1,2
11165,trial,12.3,6.9,2,48.9,0,2
11166,paid,27.6,15.2,9,55.4,0,0
11167,trial,8.5,6.0,2,99.5,0,2
11168,expired_trial,3.0,3.3,0,35.6,0,1
11169,expired_trial,1.4,2.7,0,56.0,0,1
11170,trial,13.6,3.7,1,61.0,0,2
11171,trial,12.7,4.0,0,47.2,0,2
11172,expired_trial,5.2,2.4,0,83.0,0,1
11173,paid,26.2,16.3,4,71.8,0,0
11174,trial,8.9,6.1,2,40.0,1,2
11175,trial,9.7,7.5,1,56.6,0,2
11176,paid,26.6,16.4,5,61.8,0,0
11177,trial,12.5,5.7,0,29.3,0,2
11178,paid,28.4,18.6,9,26.4,0,0
11179,trial,11.2,9.6,1,45.1,1,2
11180,expired_trial,2.3,2.0,0,29.6,0,1
11181,expired_trial,0.0,1.6,1,63.9,0,1
11182,paid,28.9,18.9,6,81.1,0,0
11183,paid,26.4,19.6,5,79.9,1,0
11184,trial,12.5,7.1,2,64.9,0,2
11185,paid,22.8,18.0,11,50.9,0,0
11186,paid,27.9,17.0,3,42.3,0,0
11187,trial,14.0,12.0,2,76.5,0,2
11188,trial,12.6,5.0,0,67.8,0,2
11189,paid,23.2,17.0,5,73.5,0,0
11190,trial,11.9,7.2,0,32.0,1,2
11191,trial,10.6,7.0,1,63.8,0,2
11192,expired_trial,0.0,1.3,0,85.4,0,1
11193,paid,25.7,14.4,5,21.2,0,0
11194,trial,11.8,6.1,3,38.3,0,2
11195,paid,28.6,16.5,7,77.3,1,0
11196,paid,27.4,19.5,5,66.3,0,0
11197,trial,8.0,4.7,1,40.8,0,2
11198,trial,10.2,6.4,0,75.0,1,2
11199,paid,25.4,20.8,8,50.2,1,0
11200,trial,10.0,7.6,4,33.4,0,2
11201,trial,8.0,7.3,1,59.2,0,2
11202,paid,24.8,19.8,6,40.9,0,0
11203,trial,6.8,7.3,2,83.8,0,2
11204,paid,28.4,17.1,7,39.8,0,0
11205,paid,28.0,17.9,4,57.2,1,0
11206,paid,25.4,14.7,5,61.5,0,0
11207,paid,26.8,17.0,6,68.1,0,0
11208,trial,14.7,5.6,4,58.1,0,2
11209,trial,11.7,5.1,1,37.4,0,2
11210,trial,11.4,6.1,5,34.1,0,2
11211,paid,22.9,16.5,5,86.7,0,0
11212,paid,21.5,15.5,6,46.2,0,0
11213,paid,24.9,17.4,6,57.7,0,0
11214,paid,26.0,15.1,13,54.8,1,0
11215,trial,13.0,10.6,1,13.0,0,2
11216,trial,11.5,7.6,3,63.7,0,2
11217,trial,11.2,8.7,0,48.6,0,2
11218,trial,11.0,6.8,2,56.4,0,2
11219,paid,24.9,16.2,7,64.4,0,0
11220,expired_trial,0.5,1.0,0,39.4,1,1
11221,paid,22.8,16.4,6,36.4,0,0
11222,trial,12.7,6.6,0,50.7,0,2
11223,trial,9.5,5.5,0,60.6,1,2
11224,paid,26.8,17.4,10,44.6,1,0
11225,paid,24.1,19.1,8,100.0,1,0
11226,paid,26.5,17.7,5,44.8,1,0
11227,trial,13.6,7.4,1,23.0,0,2
11228,trial,11.5,7.7,2,45.5,0,2
11229,paid,27.6,14.4,4,77.4,0,0
11230,paid,23.0,19.3,6,35.3,1,0
11231,trial,9.9,9.0,1,55.5,0,2
11232,trial,8.9,7.5,0,43.5,0,2
11233,trial,7.3,5.4,1,44.7,0,2
11234,trial,11.2,10.5,0,83.9,1,2
11235,paid,29.7,17.4,6,84.4,0,0
11236,trial,13.4,4.6,3,70.5,0,2
11237,trial,9.5,8.9,0,46.3,0,2
11238,paid,30.3,15.4,7,79.5,1,0
11239,paid,21.8,16.0,8,92.2,1,0
11240,trial,15.5,9.0,0,70.6,0,2
11241,trial,10.1,8.0,1,68.5,1,2
11242,trial,10.8,8.7,2,47.2,0,2
11243,trial,8.5,7.1,1,40.5,0,2
11244,trial,13.4,6.0,2,42.9,0,2
11245,paid,29.2,19.9,5,78.5,1,0
11246,trial,10.6,7.0,1,50.0,0,2
11247,paid,26.4,16.7,6,80.6,1,0
11248,expired_trial,3.7,2.3,0,37.2,0,1
11249,trial,11.3,6.5,2,24.5,0,2
11250,paid,25.8,17.6,9,38.3,0,0
11251,trial,11.6,5.6,1,48.5,0,2
11252,trial,14.0,6.6,2,23.1,0,2
11253,expired_trial,0.0,0.0,0,29.2,0,1
11254,trial,9.4,4.9,2,87.6,1,2
11255,trial,12.0,8.6,3,47.1,0,2
11256,trial,10.4,9.0,0,36.3,0,2
11257,paid,27.3,15.4,2,73.8,1,0
11258,paid,26.6,16.2,6,19.4,0,0
11259,trial,11.7,7.5,0,57.5,0,2
11260,expired_trial,2.0,2.8,0,18.2,0,1
11261,trial,11.6,7.8,0,20.9,0,2
11262,paid,27.6,18.2,8,31.7,0,0
11263,trial,13.7,6.2,2,37.7,0,2
11264,trial,9.2,4.3,1,6.5,1,2
11265,paid,25.2,19.4,7,46.0,0,0
11266,paid,25.8,17.3,8,28.2,0,0
11267,trial,9.7,11.6,3,57.6,1,2
11268,paid,23.6,17.9,15,51.1,0,0
11269,expired_trial,0.2,2.1,0,23.7,0,1
11270,expired_trial,1.0,0.7,1,23.6,1,1
11271,trial,9.6,4.4,0,80.8,0,2
11272,trial,9.0,7.3,1,67.0,1,2
11273,paid,29.6,15.3,5,33.4,0,0
11274,trial,9.6,3.9,1,52.9,0,2
11275,paid,25.9,15.9,4,22.4,0,0
11276,paid,26.0,18.3,11,64.3,0,0
11277,expired_trial,2.7,0.8,0,35.3,0,1
11278,trial,11.9,8.1,2,31.8,0,2
11279,paid,27.9,14.5,10,37.6,0,0
11280,trial,13.9,8.6,1,80.4,1,2
11281,paid,26.8,18.1,13,96.0,0,0
11282,trial,11.0,5.5,0,76.7,0,2
11283,expired_trial,6.2,0.3,0,42.4,0,1
11284,trial,10.6,7.0,1,49.9,0,2
11285,expired_trial,0.0,2.1,0,39.1,0,1
11286,paid,25.5,17.3,7,49.0,0,0
11287,expired_trial,4.6,1.5,0,40.4,0,1
11288,trial,11.1,6.8,4,34.9,0,2
11289,paid,28.8,17.8,7,27.6,0,0
11290,trial,10.3,7.8,1,51.4,0,2
11291,trial,9.6,7.6,3,35.2,0,2
11292,trial,8.0,5.2,2,62.7,0,2
11293,trial,10.1,6.6,0,49.6,0,2
11294,paid,25.4,16.2,8,66.1,0,0
11295,expired_trial,2.9,2.7,0,79.6,0,1
11296,paid,25.8,16.0,6,57.6,0,0
11297,trial,8.5,6.1,2,56.9,0,2
11298,trial,12.2,6.2,3,25.3,0,2
11299,paid,26.2,16.4,4,36.1,0,0
11300,trial,10.0,4.4,0,66.6,0,2
11301,paid,25.4,17.0,7,88.8,1,0
11302,trial,12.0,5.9,1,60.9,0,2
11303,paid,23.2,17.2,8,92.2,0,0
11304,trial,12.3,8.4,1,57.4,0,2
11305,trial,10.7,8.6,2,73.8,0,2
11306,trial,11.4,5.2,2,17.9,0,2
11307,trial,9.4,6.7,3,45.2,0,2
11308,paid,28.7,15.5,4,37.4,0,0
11309,trial,13.0,8.8,1,28.1,0,2
11310,paid,24.2,15.8,7,47.2,0,0
11311,trial,9.1,6.0,3,43.2,0,2
11312,paid,29.9,17.2,9,38.5,0,0
11313,trial,13.7,8.5,1,53.1,0,2
11314,paid,27.1,16.2,6,58.9,0,0
11315,paid,25.3,14.4,7,57.2,0,0
11316,expired_trial,0.0,1.1,0,42.1,0,1
11317,expired_trial,0.0,0.5,0,63.3,1,1
11318,trial,12.9,5.3,0,53.3,0,2
11319,trial,10.5,6.4,3,73.6,0,2
11320,trial,9.6,6.8,2,39.0,0,2
11321,expired_trial,0.9,0.8,0,81.6,1,1
11322,paid,28.0,15.4,6,68.2,1,0
11323,trial,11.5,5.5,1,55.8,0,2
11324,paid,23.3,15.9,9,29.6,0,0
11325,trial,10.7,5.6,1,33.0,0,2
11326,paid,26.3,15.7,8,22.7,0,0
11327,trial,13.0,10.7,1,37.7,0,2
11328,expired_trial,0.0,1.0,0,74.1,0,1
11329,expired_trial,3.6,1.2,0,99.0,1,1
11330,paid,24.9,19.0,10,73.3,0,0
11331,trial,11.2,4.6,1,53.7,1,2
11332,expired_trial,3.0,0.5,0,80.3,0,1
11333,trial,10.2,3.4,3,42.7,0,2
11334,trial,9.5,9.3,2,11.3,0,2
11335,paid,22.9,18.4,11,28.3,0,0
11336,trial,12.5,6.0,0,71.5,1,2
11337,expired_trial,3.2,0.0,0,29.3,0,1
11338,paid,24.1,15.4,7,72.4,1,0
11339,trial,10.9,8.1,0,75.9,1,2
11340,paid,23.5,16.8,7,50.6,0,0
11341,trial,9.4,5.2,1,9.5,0,2
11342,trial,13.0,6.7,2,88.5,1,2
11343,expired_trial,2.9,2.2,0,58.9,0,1
11344,paid,24.4,16.3,9,49.6,0,0
11345,paid,26.9,17.9,4,17.6,1,0
11346,trial,14.4,4.5,2,28.7,0,2
11347,trial,14.0,6.9,1,29.5,0,2
11348,trial,11.6,8.4,0,90.6,0,2
11349,trial,12.1,8.3,0,9.5,0,2
11350,trial,11.1,7.7,1,74.8,0,2
11351,paid,26.1,16.5,11,75.8,0,0
11352,paid,30.4,14.7,3,54.1,0,0
11353,expired_trial,2.0,4.8,0,51.7,0,1
11354,trial,13.5,5.4,2,84.4,0,2
11355,trial,9.1,6.5,1,24.8,0,2
11356,paid,26.8,20.1,9,20.2,0,0
11357,expired_trial,0.2,1.3,0,69.3,0,1
11358,trial,12.3,4.9,0,52.8,0,2
11359,paid,31.0,17.0,3,94.2,1,0
11360,paid,27.7,16.9,6,34.9,0,0
11361,trial,13.9,6.8,2,70.3,1,2
11362,paid,29.0,15.2,5,77.7,0,0
11363,trial,12.1,9.3,2,78.0,0,2
11364,paid,27.1,17.2,4,56.7,0,0
11365,paid,25.4,17.1,10,42.5,0,0
11366,paid,28.2,15.2,13,67.9,0,0
11367,expired_trial,2.2,3.0,0,52.7,0,1
11368,paid,27.4,20.5,7,83.4,1,0
11369,paid,24.4,16.5,6,66.8,0,0
11370,expired_trial,0.9,0.0,0,53.3,0,1
11371,trial,7.6,7.5,0,35.4,1,2
11372,paid,30.8,14.0,2,89.6,1,0
11373,paid,24.6,17.4,4,29.0,0,0
11374,paid,21.3,14.8,8,53.5,0,0
11375,trial,11.8,6.8,1,50.8,0,2
11376,paid,29.1,19.9,12,60.6,0,0
11377,trial,11.7,6.0,4,83.1,1,2
11378,trial,12.1,3.7,0,52.1,0,2
11379,paid,25.7,16.2,5,57.1,0,0
11380,expired_trial,5.2,2.7,0,49.3,0,1
11381,paid,28.6,15.1,4,44.1,0,0
11382,expired_trial,2.6,2.5,0,73.5,0,1
11383,trial,13.8,6.7,0,65.2,1,2
11384,paid,24.0,17.1,6,70.8,1,0
11385,trial,9.1,5.0,2,3.9,0,2
11386,paid,28.8,16.4,3,11.2,0,0
11387,expired_trial,0.0,0.5,0,33.3,0,1
11388,trial,12.9,7.0,0,46.9,1,2
11389,paid,26.1,15.7,7,37.3,0,0
11390,paid,26.6,15.0,4,48.9,0,0
11391,trial,11.3,3.8,1,48.4,0,2
11392,trial,14.1,6.5,2,84.9,0,2
11393,paid,27.3,16.2,6,49.2,0,0
11394,trial,9.5,7.9,1,75.0,0,2
11395,paid,24.4,16.4,9,51.1,0,0
11396,trial,8.4,5.2,4,60.7,0,2
11397,expired_trial,2.4,2.3,0,70.7,0,1
11398,trial,11.5,4.4,6,37.8,1,2
11399,paid,24.1,15.2,7,58.2,0,0
11400,trial,9.1,6.7,1,74.6,0,2
11401,expired_trial,0.2,0.9,0,85.2,1,1
11402,expired_trial,1.8,0.6,0,43.0,0,1
11403,paid,23.4,16.8,7,65.8,0,0
11404,trial,10.1,8.6,2,58.8,0,2
11405,expired_trial,2.9,3.5,0,59.7,0,1
11406,paid,28.6,15.5,7,45.5,0,0
11407,paid,23.5,15.3,8,74.9,1,0
11408,paid,25.7,19.1,4,40.9,0,0
11409,expired_trial,0.9,0.9,0,39.0,0,1
11410,paid,26.1,17.4,5,69.6,0,0
11411,paid,26.5,15.3,3,56.6,0,0
11412,paid,24.6,18.0,13,34.5,0,0
11413,expired_trial,4.0,4.0,0,82.3,1,1
11414,trial,8.5,8.3,0,72.5,1,2
11415,expired_trial,0.0,0.0,0,54.8,0,1
11416,trial,12.6,7.0,2,37.2,0,2
11417,trial,8.8,7.7,2,28.7,0,2
11418,trial,11.3,5.8,2,69.7,0,2
11419,paid,25.1,17.2,4,54.9,0,0
11420,expired_trial,1.2,0.0,0,58.3,0,1
11421,expired_trial,0.7,0.0,0,52.3,0,1
11422,trial,7.9,8.5,1,64.9,0,2
11423,trial,10.9,6.1,1,13.2,0,2
11424,paid,28.1,17.7,6,48.6,0,0
11425,trial,10.4,6.9,1,46.8,0,2
11426,paid,26.0,17.9,7,78.5,1,0
11427,trial,15.9,7.7,1,77.1,0,2
11428,trial,12.1,7.5,2,8.1,0,2
11429,paid,22.9,17.3,6,40.7,0,0
11430,paid,23.4,16.5,5,73.6,1,0
11431,trial,11.0,5.5,3,94.5,1,2
11432,paid,25.9,16.4,8,81.1,0,0
11433,trial,8.6,7.8,3,42.4,0,2
11434,paid,26.2,15.9,4,51.6,0,0
11435,trial,11.2,6.8,5,46.4,0,2
11436,trial,11.8,7.8,0,22.6,0,2
11437,trial,10.4,6.4,4,24.6,0,2
11438,paid,23.1,17.3,8,65.1,0,0
11439,paid,24.8,15.9,7,88.5,1,0
11440,trial,10.1,6.9,1,15.0,0,2
11441,trial,14.3,7.6,1,67.3,0,2
11442,trial,10.1,6.4,1,63.6,1,2
11443,expired_trial,2.0,4.1,0,78.0,0,1
11444,paid,24.3,17.4,8,87.5,0,0
11445,trial,9.3,6.8,0,65.5,1,2
11446,expired_trial,0.9,1.9,0,63.0,0,1
11447,trial,9.7,8.0,2,24.1,0,2
11448,paid,29.4,14.8,4,74.2,0,0
11449,paid,24.3,18.8,9,70.5,0,0
11450,paid,26.1,17.2,10,61.8,0,0
11451,paid,25.5,19.2,10,72.0,0,0
11452,trial,9.2,7.0,2,72.2,0,2
11453,trial,8.0,6.3,0,59.4,0,2
11454,paid,25.4,18.8,7,13.5,0,0
11455,paid,23.5,16.7,4,51.2,1,0
11456,trial,9.8,7.2,2,77.7,1,2
11457,paid,26.3,15.9,6,47.2,0,0
11458,paid,26.3,15.4,6,71.1,0,0
11459,paid,29.7,16.6,9,29.0,0,0
11460,paid,26.1,15.1,5,56.2,0,0
11461,expired_trial,1.6,1.0,0,77.6,0,1
11462,paid,24.1,16.1,5,65.9,0,0
11463,paid,24.9,16.8,7,57.0,0,0
11464,trial,13.7,5.8,0,73.4,1,2
11465,trial,8.1,7.7,0,68.0,0,2
11466,paid,25.6,16.5,3,71.0,0,0
11467,trial,11.8,12.6,1,57.3,1,2
11468,paid,26.5,18.8,8,45.8,0,0
11469,paid,27.2,18.4,5,13.7,0,0
11470,paid,26.7,18.5,9,42.3,0,0
11471,trial,13.0,9.8,1,65.1,0,2
11472,paid,25.1,20.4,5,56.6,0,0
11473,trial,7.9,7.2,2,40.9,0,2
11474,trial,10.8,6.6,1,0.0,0,2
11475,paid,27.9,17.3,6,36.8,0,0
11476,paid,28.1,19.8,10,38.7,0,0
11477,paid,25.4,16.8,6,100.0,1,0
11478,trial,14.4,7.4,2,73.8,1,2
11479,trial,14.1,6.3,1,63.9,1,2
11480,trial,11.3,5.4,0,54.7,0,2
11481,paid,25.1,16.3,5,44.6,0,0
11482,paid,27.1,18.1,8,80.8,1,0
11483,paid,24.8,16.9,6,67.2,0,0
11484,trial,11.3,4.4,2,52.8,0,2
11485,paid,26.3,17.5,8,60.1,0,0
11486,trial,11.2,5.7,2,58.2,1,2
11487,trial,11.6,5.4,2,30.8,0,2
11488,trial,13.4,6.5,1,67.7,0,2
11489,paid,25.6,12.7,6,29.3,1,0
11490,trial,11.1,9.1,1,29.6,0,2
11491,trial,10.8,6.1,0,50.0,0,2
11492,paid,25.8,15.3,6,68.1,0,0
11493,trial,10.9,7.4,1,62.8,0,2
11494,paid,27.8,19.4,4,44.5,0,0
11495,trial,12.9,7.2,2,95.6,0,2
11496,paid,26.5,18.2,10,66.8,0,0
11497,paid,26.7,14.9,7,44.6,0,0
11498,paid,25.7,16.7,10,51.1,0,0
11499,trial,10.5,6.9,1,46.5,0,2
11500,trial,10.8,5.6,3,88.5,1,2
11501,trial,13.2,5.3,1,62.2,1,2
11502,paid,24.7,16.1,13,47.1,0,0
11503,expired_trial,0.0,1.8,0,10.7,0,1
11504,paid,22.8,20.5,3,83.7,1,0
11505,paid,28.1,16.6,4,68.9,0,0
11506,paid,26.1,16.6,5,74.4,0,0
11507,paid,25.0,14.8,8,29.2,0,0
11508,paid,26.7,18.2,7,63.9,0,0
11509,paid,29.7,16.5,5,37.1,0,0
11510,trial,10.5,9.9,1,63.5,0,2
11511,paid,24.9,15.3,4,18.7,0,0
11512,paid,25.8,18.6,5,29.5,0,0
11513,paid,26.6,17.8,6,66.0,0,0
11514,paid,24.9,16.6,6,80.5,0,0
11515,trial,11.3,8.4,2,86.4,0,2
11516,trial,9.3,4.8,0,100.0,1,2
11517,trial,9.0,6.5,2,27.7,0,2
11518,expired_trial,5.4,2.3,0,79.7,0,1
11519,trial,9.4,8.0,4,83.9,1,2
11520,trial,13.9,4.8,1,45.5,0,2
11521,trial,13.6,11.0,3,28.1,0,2
11522,paid,19.4,15.6,12,43.6,1,0
11523,paid,25.7,18.5,6,64.5,0,0
11524,paid,25.2,15.5,3,66.2,0,0
11525,paid,27.4,19.1,3,32.3,0,0
11526,trial,11.1,8.2,2,45.6,0,2
11527,trial,12.1,6.9,1,60.1,0,2
11528,paid,27.4,16.5,4,49.1,0,0
11529,expired_trial,0.6,0.2,0,46.4,0,1
11530,trial,12.3,5.3,2,69.1,0,2
11531,trial,7.6,8.7,2,50.6,0,2
11532,paid,27.8,18.5,13,19.6,0,0
11533,paid,28.6,16.3,4,16.1,0,0
11534,expired_trial,4.3,0.0,0,45.4,0,1
11535,paid,23.7,17.9,2,50.9,0,0
11536,expired_trial,3.0,2.5,0,41.2,0,1
11537,paid,25.7,16.7,9,57.5,0,0
11538,paid,23.9,18.1,6,96.0,1,0
11539,paid,25.0,16.9,4,39.8,0,0
11540,trial,10.3,7.4,0,54.7,0,2
11541,paid,28.0,16.5,5,44.3,0,0
11542,expired_trial,2.8,2.8,0,58.6,0,1
