user_id,plan,engagement_score,workflows_first_month,workflows_total,tenure_months,churned
10685,free,41.7,6,52,9,0
10686,team,70.0,8,62,9,0
10687,team,33.2,6,16,3,1
10688,free,44.8,6,12,1,1
10689,free,54.3,6,28,4,1
10690,pro,52.7,4,9,1,1
10691,pro,45.3,5,14,4,1
10692,pro,65.2,11,73,11,0
10693,free,46.3,12,16,1,1
10694,pro,38.4,5,13,3,1
10695,free,84.6,7,149,16,0
10696,team,82.0,18,147,16,0
10697,free,5.0,0,1,2,1
10698,team,44.3,8,47,7,1
10699,free,48.9,4,65,12,0
10700,pro,52.2,5,8,1,1
10701,free,21.0,1,3,1,1
10702,free,58.3,11,47,5,1
10703,pro,56.7,3,85,12,0
10704,free,43.1,5,84,19,0
10705,team,39.6,3,7,1,1
10706,pro,14.0,3,7,3,1
10707,pro,8.9,0,2,1,1
10708,team,83.5,6,133,15,0
10709,free,34.9,6,8,1,1
10710,free,51.0,8,103,17,0
10711,team,25.8,2,3,1,1
10712,free,64.3,7,151,23,0
10713,free,26.5,4,7,1,1
10714,free,76.2,7,234,30,0
10715,free,73.9,9,143,20,0
10716,free,29.1,1,14,3,1
10717,pro,64.7,5,12,1,1
10718,free,59.2,5,19,2,1
10719,free,59.7,4,87,13,0
10720,pro,45.1,6,18,2,1
10721,pro,74.5,7,150,17,0
10722,pro,36.8,1,70,16,0
10723,free,14.6,2,2,3,1
10724,free,83.8,11,49,5,1
10725,pro,31.1,3,8,3,1
10726,free,35.0,4,15,4,1
10727,pro,19.2,1,19,7,0
10728,pro,51.9,5,90,15,0
10729,free,34.1,7,26,4,1
10730,pro,44.3,7,16,2,1
10731,free,48.1,8,32,6,0
10732,free,64.1,3,90,13,0
10733,free,41.0,1,14,4,1
10734,pro,58.0,7,87,14,0
10735,pro,11.9,2,3,3,1
10736,free,56.2,7,99,14,0
10737,free,63.5,5,21,3,1
10738,pro,33.3,1,42,11,0
10739,free,38.0,3,18,3,1
10740,team,35.6,3,15,3,1
10741,pro,53.2,13,27,3,1
10742,pro,75.3,8,130,16,0
10743,free,18.7,1,3,1,1
10744,free,64.0,9,101,17,0
10745,pro,36.4,0,4,1,1
10746,free,37.1,6,46,9,0
10747,free,12.5,3,4,2,1
10748,pro,47.7,9,45,6,1
10749,free,48.1,9,10,1,1
10750,free,59.3,10,100,15,0
10751,team,75.5,7,168,23,0
10752,free,44.6,5,11,2,1
10753,pro,21.5,5,6,2,1
10754,free,70.4,11,79,13,0
10755,free,35.7,4,59,15,0
10756,free,92.1,8,189,20,0
10757,free,6.7,1,2,1,1
10758,pro,33.9,4,6,1,1
10759,pro,34.2,11,16,2,1
10760,team,26.9,1,39,13,0
10761,free,23.2,0,4,2,1
10762,pro,79.1,10,71,6,1
10763,pro,82.8,8,135,16,0
10764,pro,61.6,12,68,11,0
10765,free,64.9,8,131,23,0
10766,free,10.8,2,4,3,1
10767,free,47.7,3,10,1,1
10768,team,29.0,3,21,7,0
10769,pro,35.4,2,8,3,1
10770,free,36.5,5,13,2,1
10771,free,31.8,7,11,1,1
10772,pro,61.5,8,40,4,1
10773,free,63.3,9,147,23,0
10774,team,84.7,7,155,17,0
10775,pro,56.1,3,81,13,0
10776,pro,41.7,4,19,4,1
10777,free,30.3,4,7,1,1
10778,free,58.8,4,83,14,0
10779,free,59.0,12,128,18,0
10780,team,58.3,4,111,17,0
10781,team,32.1,1,5,1,1
10782,pro,46.9,6,8,1,1
10783,pro,53.9,7,105,20,0
10784,pro,49.5,6,73,14,0
10785,pro,59.0,6,15,1,1
10786,free,49.4,3,52,11,0
10787,pro,23.6,2,2,1,1
10788,pro,66.0,5,116,15,0
10789,free,24.0,5,6,2,1
10790,team,73.5,8,182,21,0
10791,free,52.3,7,84,18,0
10792,free,33.9,3,16,4,1
10793,pro,85.4,13,231,25,0
10794,free,56.2,4,107,18,0
10795,team,77.2,6,28,3,1
10796,free,27.6,1,7,2,1
10797,pro,22.1,1,2,1,1
10798,free,62.9,2,36,4,1
10799,free,49.8,5,92,14,0
10800,free,60.6,7,105,18,0
10801,free,70.5,7,95,12,0
10802,pro,30.5,5,10,2,1
10803,free,73.1,11,158,18,0
10804,free,35.7,3,21,3,1
10805,pro,39.0,7,22,3,1
10806,free,67.7,11,119,13,0
10807,team,71.0,8,154,19,0
10808,team,65.0,11,123,17,0
10809,pro,64.3,4,84,15,0
10810,free,47.7,8,86,20,0
10811,pro,32.3,4,22,6,1
10812,team,56.5,4,82,15,0
10813,free,44.6,2,4,1,1
10814,free,36.9,2,9,3,1
10815,pro,76.2,8,18,1,1
10816,free,34.4,4,15,4,1
10817,team,46.7,8,101,18,0
10818,pro,29.6,1,6,2,1
10819,free,29.8,7,13,2,1
10820,free,66.9,6,109,18,0
10821,free,61.2,9,88,13,0
10822,team,23.4,4,6,1,1
10823,team,27.5,2,3,1,1
10824,pro,44.8,4,15,3,1
10825,free,28.6,6,9,1,1
10826,free,44.6,8,41,8,0
10827,pro,29.2,5,14,4,1
10828,free,30.7,3,11,4,1
10829,pro,30.1,3,17,4,1
10830,free,46.4,10,22,3,1
10831,free,88.4,7,237,23,0
10832,free,70.4,12,177,21,0
10833,pro,27.4,1,15,4,1
10834,team,73.5,3,175,23,0
10835,free,40.4,3,43,12,0
10836,pro,38.7,6,13,3,1
10837,team,3.4,0,0,1,1
10838,free,39.7,7,28,4,1
10839,team,60.8,9,103,16,0
10840,pro,61.1,5,103,17,0
10841,pro,45.6,5,64,15,0
10842,free,9.4,1,6,3,1
10843,pro,33.0,1,5,1,1
10844,free,52.4,6,71,14,0
10845,team,33.7,2,4,1,1
10846,free,51.9,7,142,26,0
10847,free,52.8,5,100,18,0
10848,team,37.0,6,21,4,1
10849,pro,51.1,9,13,2,1
10850,free,51.8,4,61,14,0
10851,pro,70.8,6,127,18,0
10852,free,74.1,7,26,3,1
10853,pro,49.0,6,26,4,1
10854,pro,73.0,10,137,18,0
10855,free,24.6,2,3,1,1
10856,pro,66.0,9,124,19,0
10857,team,66.5,10,120,18,0
10858,pro,21.5,4,6,1,1
10859,team,48.9,3,58,10,0
10860,free,48.0,6,71,14,0
10861,free,30.3,4,18,3,1
10862,free,71.8,5,125,17,0
10863,pro,74.7,14,123,15,0
10864,pro,48.5,4,84,15,0
10865,free,7.2,0,0,1,1
10866,team,61.0,7,144,21,0
10867,team,56.7,4,106,17,0
10868,pro,36.6,3,20,6,0
10869,team,65.2,8,137,17,0
10870,free,63.0,3,25,3,1
10871,free,23.9,4,15,3,1
10872,free,60.2,4,17,2,1
10873,free,63.3,8,126,18,0
10874,free,55.8,13,80,12,0
10875,free,64.8,8,97,14,0
10876,free,73.3,9,115,16,0
10877,free,27.0,4,8,1,1
10878,free,42.6,7,14,2,1
10879,pro,25.5,0,5,1,1
10880,free,69.4,7,35,4,1
10881,pro,36.6,5,13,2,1
10882,free,76.2,6,94,13,0
10883,team,56.7,7,98,15,0
10884,free,12.6,2,4,1,1
10885,team,49.5,4,48,12,0
10886,free,48.7,3,12,3,1
10887,team,30.8,5,5,1,1
10888,free,29.8,1,24,8,0
10889,free,29.3,6,12,2,1
10890,free,59.0,8,92,16,0
10891,team,70.5,8,170,23,0
10892,free,36.2,6,11,2,1
10893,free,53.8,4,10,2,1
10894,team,14.1,4,8,3,1
10895,free,35.2,4,15,2,1
10896,team,47.9,6,12,3,1
10897,team,20.5,3,4,1,1
10898,pro,70.8,7,23,3,1
10899,team,43.9,4,41,12,0
10900,free,45.9,5,57,12,0
10901,team,21.9,2,6,1,1
10902,free,67.0,10,134,17,0
10903,pro,60.6,7,89,15,0
10904,free,46.1,10,18,3,1
10905,pro,77.4,6,131,17,0
10906,pro,45.6,9,16,2,1
10907,free,51.6,3,101,15,0
10908,pro,52.4,8,65,10,0
10909,free,84.6,8,198,22,0
10910,free,39.0,1,46,12,0
10911,pro,55.6,5,19,3,1
10912,pro,37.4,3,69,15,0
10913,free,69.2,11,84,11,0
10914,pro,79.1,5,126,15,0
10915,free,51.7,9,28,3,1
10916,free,64.5,4,10,1,1
10917,free,46.2,5,100,20,0
10918,free,51.3,6,9,1,1
10919,pro,70.7,3,82,13,0
10920,free,58.2,7,52,8,1
10921,pro,10.2,1,1,1,1
10922,free,38.4,5,12,1,1
10923,free,65.2,10,133,18,0
10924,pro,47.7,6,52,9,0
10925,free,30.4,3,6,1,1
10926,pro,31.5,3,6,1,1
10927,free,25.2,5,10,1,1
10928,free,43.6,8,13,1,1
10929,free,26.7,4,21,8,0
10930,pro,78.8,12,25,2,1
10931,pro,11.3,4,9,7,0
10932,team,49.5,6,66,15,0
10933,free,25.7,3,7,1,1
10934,pro,53.5,7,107,19,0
10935,free,6.1,0,2,1,1
10936,free,41.9,5,13,2,1
10937,free,13.3,1,3,2,1
10938,pro,49.1,2,4,1,1
10939,pro,23.3,1,14,4,1
10940,free,41.6,2,72,16,0
10941,free,75.8,8,151,17,0
10942,pro,34.9,7,9,1,1
10943,pro,66.0,6,40,4,1
10944,team,15.8,1,1,1,1
10945,free,28.3,2,6,1,1
10946,team,60.7,3,17,1,1
10947,free,50.9,9,70,13,0
10948,pro,52.6,3,6,1,1
10949,team,46.3,7,72,13,0
10950,free,29.3,5,14,3,1
10951,pro,23.2,1,1,1,1
10952,pro,65.7,17,31,2,1
10953,free,58.2,5,19,2,1
10954,team,35.6,4,8,1,1
10955,free,66.8,6,69,11,0
10956,free,36.6,5,20,3,1
10957,free,65.9,7,16,1,1
10958,pro,52.0,7,99,16,0
10959,pro,48.7,3,23,5,1
10960,team,42.2,5,72,14,0
10961,free,49.6,5,14,2,1
10962,team,51.3,9,27,4,1
10963,pro,39.4,7,18,4,1
10964,free,36.9,5,13,2,1
10965,free,48.5,3,91,20,0
10966,free,81.0,8,148,22,0
10967,pro,49.7,4,55,10,0
10968,pro,73.1,8,93,12,0
10969,free,49.2,1,8,2,1
10970,pro,47.3,4,71,14,0
10971,pro,55.2,5,18,2,1
10972,team,53.5,7,13,1,1
10973,free,73.9,4,126,19,0
10974,pro,87.3,14,30,2,1
10975,pro,48.5,5,82,18,0
10976,team,49.3,7,59,10,0
10977,free,42.5,9,16,2,1
10978,free,44.5,7,9,1,1
10979,free,22.2,5,12,2,1
10980,team,84.5,10,134,14,0
10981,free,55.2,8,25,3,1
10982,free,51.3,3,18,2,1
10983,free,66.6,8,122,17,0
10984,pro,30.4,3,14,3,1
10985,free,61.5,8,141,21,0
10986,pro,61.8,6,110,14,0
10987,free,68.5,6,99,13,0
10988,pro,26.2,7,16,4,1
10989,free,30.9,7,10,3,1
10990,pro,83.2,7,214,25,0
10991,team,53.8,3,9,1,1
10992,team,42.4,2,4,1,1
10993,free,49.2,10,91,17,0
10994,free,22.7,2,4,2,1
10995,pro,19.4,1,1,1,1
10996,free,57.5,10,29,3,1
10997,free,75.6,9,136,18,0
10998,pro,17.4,3,5,1,1
10999,free,48.7,4,15,2,1
11000,free,48.1,6,18,2,1
11001,free,33.9,2,8,2,1
11002,free,52.6,6,60,11,0
11003,team,65.7,12,103,12,0
11004,pro,61.0,5,86,11,0
11005,pro,69.4,9,39,4,1
11006,team,35.1,3,19,3,1
11007,pro,70.5,10,86,12,0
11008,pro,74.8,11,169,21,0
11009,pro,24.5,3,5,2,1
11010,free,39.3,5,9,1,1
11011,pro,36.8,4,9,1,1
11012,free,73.8,8,118,13,0
11013,free,37.6,7,77,16,0
11014,free,46.5,7,9,1,1
11015,team,36.8,4,11,2,1
11016,free,59.3,11,108,17,0
11017,free,46.7,3,70,12,0
11018,free,58.0,7,109,17,0
11019,pro,36.7,0,7,2,1
11020,free,42.6,4,74,17,0
11021,free,16.8,1,3,1,1
11022,free,39.4,1,5,1,1
11023,pro,51.1,5,62,13,0
11024,free,29.3,4,10,1,1
11025,free,50.8,8,63,13,0
11026,free,44.1,2,7,1,1
11027,pro,39.6,6,43,11,0
11028,pro,22.9,1,6,3,1
11029,pro,61.3,6,97,15,0
11030,team,41.8,3,24,3,1
11031,team,32.2,6,22,5,0
11032,free,68.6,8,27,2,1
11033,pro,32.9,4,21,4,1
11034,free,26.8,2,12,4,1
11035,free,72.2,5,157,21,0
11036,team,66.0,7,24,2,1
11037,pro,44.4,4,82,20,0
11038,pro,38.4,4,11,1,1
11039,free,38.7,5,13,2,1
11040,pro,47.2,6,11,1,1
11041,team,83.8,14,215,23,0
11042,free,62.3,7,109,20,0
11043,free,33.8,6,11,1,1
11044,free,80.3,9,150,15,0
11045,free,21.7,0,4,1,1
11046,free,47.1,4,94,18,0
11047,pro,31.9,4,8,1,1
11048,team,48.2,4,30,5,1
11049,free,57.2,5,85,14,0
11050,team,45.5,8,12,1,1
11051,free,74.1,8,142,16,0
11052,free,51.1,6,89,18,0
11053,free,67.6,3,152,21,0
11054,free,61.2,7,14,1,1
11055,free,60.9,9,21,2,1
11056,free,59.7,10,30,4,0
11057,pro,51.7,2,6,1,1
11058,pro,71.1,4,62,10,0
11059,free,60.7,3,6,1,1
11060,free,38.3,5,8,1,1
11061,pro,36.4,2,7,2,1
11062,pro,32.9,3,6,1,1
11063,pro,54.2,8,70,12,0
11064,free,45.0,3,54,11,0
11065,free,86.9,16,179,21,0
11066,pro,57.5,11,149,20,0
11067,free,63.2,11,190,27,0
11068,free,6.4,1,1,1,1
11069,free,56.5,5,19,2,1
11070,pro,48.1,4,30,5,1
11071,pro,24.6,1,3,1,1
11072,free,29.3,5,8,3,1
11073,free,42.9,4,9,1,1
11074,pro,50.2,4,26,5,1
11075,pro,47.8,3,5,1,1
11076,free,66.6,10,120,14,0
11077,pro,23.3,0,1,1,1
11078,pro,21.5,4,8,2,1
11079,free,62.0,9,104,14,0
11080,free,25.9,2,11,3,1
11081,free,39.0,7,30,6,1
11082,pro,66.7,7,75,10,0
11083,free,73.7,8,14,1,1
11084,pro,33.8,5,24,5,1
11085,pro,13.2,3,5,1,1
11086,free,51.3,7,21,3,1
11087,pro,24.2,1,4,2,1
11088,free,40.4,3,18,3,1
11089,team,83.9,13,171,22,0
11090,team,83.6,10,212,23,0
11091,free,19.4,2,4,1,1
11092,free,86.8,10,173,19,0
11093,free,75.8,12,162,18,0
11094,team,67.6,12,166,23,0
11095,pro,11.9,0,1,1,1
11096,pro,71.9,15,138,19,0
11097,pro,33.4,4,20,4,1
11098,free,21.9,1,1,1,1
11099,free,51.0,3,7,2,1
11100,pro,48.2,3,19,3,1
11101,free,49.6,2,12,2,1
11102,pro,7.4,2,3,2,1
11103,pro,47.4,5,7,1,1
11104,free,62.0,8,135,18,0
11105,pro,58.8,4,20,3,1
11106,free,50.3,4,73,13,0
11107,team,34.9,6,21,4,1
11108,pro,28.4,2,13,2,1
11109,team,68.9,6,11,2,1
11110,free,48.9,7,46,9,0
11111,team,54.2,5,20,2,1
11112,free,76.5,10,200,27,0
11113,team,73.6,7,179,20,0
11114,free,9.3,0,1,2,1
11115,free,43.5,4,23,4,1
11116,free,8.5,0,0,1,1
11117,free,23.9,2,32,13,0
11118,team,54.4,12,32,5,1
11119,free,37.1,7,18,3,1
11120,pro,54.2,6,97,17,0
11121,free,28.7,5,13,2,1
11122,free,37.3,5,8,1,1
11123,free,61.7,9,65,8,1
11124,pro,54.0,10,121,20,0
11125,free,23.2,2,9,2,1
11126,team,75.4,6,135,16,0
11127,pro,84.2,7,133,16,0
11128,team,13.2,1,2,1,1
11129,free,50.4,8,79,15,0
11130,pro,57.3,8,13,1,1
11131,pro,46.8,3,83,18,0
11132,pro,6.7,0,1,2,1
11133,pro,75.2,10,154,20,0
11134,free,17.9,3,9,2,1
11135,pro,57.9,4,122,21,0
11136,free,64.9,10,134,19,0
11137,pro,26.8,3,3,1,1
11138,team,66.7,10,44,4,0
11139,free,35.1,5,11,1,1
11140,team,34.5,6,47,14,0
11141,free,47.0,7,24,3,1
11142,pro,75.2,8,20,2,1
11143,team,41.7,1,43,10,0
11144,team,52.0,2,79,15,0
11145,free,16.5,4,5,1,1
11146,free,52.9,6,32,3,1
11147,free,55.3,8,129,22,0
11148,free,78.1,10,138,15,0
11149,free,44.0,6,83,16,0
11150,free,29.0,6,25,8,0
11151,free,47.1,5,20,5,1
11152,free,46.8,5,15,2,1
11153,free,25.6,2,8,3,1
11154,pro,23.8,2,7,1,1
11155,free,37.8,6,11,1,1
11156,free,35.0,6,55,13,0
11157,team,44.1,6,110,20,0
11158,pro,65.7,7,138,21,0
11159,pro,43.7,10,71,13,0
11160,free,81.1,12,42,3,1
11161,team,71.0,7,107,13,0
11162,pro,13.6,2,3,1,1
11163,free,58.2,9,97,16,0
11164,free,64.7,5,47,6,1
11165,free,20.0,5,7,2,1
11166,free,80.9,16,217,21,0
11167,pro,39.8,6,70,15,0
11168,free,42.6,7,12,1,1
11169,pro,57.6,8,104,16,0
11170,free,77.6,9,160,20,0
11171,pro,60.7,5,81,13,0
11172,free,53.1,8,11,1,1
11173,team,29.1,3,32,10,0
11174,team,38.5,7,10,1,1
11175,pro,52.2,3,66,14,0
11176,team,45.6,5,74,15,0
11177,team,47.0,5,80,15,0
11178,team,46.8,3,11,1,1
11179,free,54.0,7,18,3,1
11180,pro,49.9,2,67,13,0
11181,free,85.5,12,173,17,0
11182,free,50.8,6,38,6,1
11183,free,45.7,7,13,2,1
11184,pro,33.7,4,13,1,1
11185,free,87.5,15,192,20,0
11186,team,13.9,0,0,1,1
11187,free,77.8,10,140,18,0
11188,free,33.9,7,25,3,1
11189,free,54.4,3,47,9,0
11190,pro,34.5,3,18,4,1
11191,free,29.5,3,5,1,1
11192,pro,38.4,1,3,1,1
11193,pro,55.5,7,70,11,0
11194,free,51.0,5,11,2,1
11195,free,38.3,3,48,13,0
11196,pro,85.9,9,125,15,0
11197,pro,82.9,10,187,22,0
11198,free,64.2,5,74,12,0
11199,free,53.5,6,12,1,1
11200,pro,25.6,7,13,3,1
11201,pro,31.2,3,5,1,1
11202,free,61.2,5,25,4,1
11203,free,65.0,13,182,24,0
11204,team,76.1,6,115,15,0
11205,pro,34.6,1,4,1,1
11206,pro,41.3,5,8,1,1
11207,team,39.6,5,11,2,1
11208,free,31.3,2,6,2,1
11209,free,39.8,3,17,3,1
11210,free,55.4,8,96,16,0
11211,pro,64.1,15,32,2,1
11212,pro,31.1,9,12,1,1
11213,free,73.6,10,17,1,1
11214,pro,63.3,10,31,3,1
11215,team,36.9,4,8,1,1
11216,free,8.4,0,2,1,1
11217,pro,28.9,3,12,5,1
11218,pro,41.4,8,15,1,1
11219,free,37.9,7,24,4,1
11220,free,90.6,9,239,23,0
11221,pro,11.7,1,1,1,1
11222,pro,38.5,6,18,2,1
11223,free,44.5,5,79,15,0
11224,free,57.4,6,29,3,1
11225,pro,52.0,7,39,5,1
11226,pro,32.7,1,3,1,1
11227,pro,28.5,4,6,1,1
11228,free,60.8,8,91,14,0
11229,pro,47.9,13,23,3,1
11230,pro,35.3,3,5,1,1
11231,free,23.2,2,7,2,1
11232,pro,78.5,6,202,24,0
11233,pro,51.3,5,14,2,1
11234,pro,8.7,0,0,1,1
11235,free,17.8,1,2,1,1
11236,pro,8.0,2,3,1,1
11237,free,19.4,1,4,1,1
11238,free,33.1,3,15,4,1
11239,pro,12.5,2,4,1,1
11240,free,27.5,3,4,1,1
11241,free,59.8,7,109,17,0
11242,pro,55.7,7,75,15,0
11243,pro,44.4,4,8,1,1
11244,free,59.1,9,138,21,0
11245,pro,42.1,6,59,10,0
11246,free,23.5,0,0,1,1
11247,free,69.6,5,137,21,0
11248,pro,64.7,6,12,1,1
11249,free,76.6,8,143,18,0
11250,pro,73.7,9,193,23,0
11251,free,23.7,1,5,1,1
11252,free,41.7,10,33,4,1
11253,free,60.9,11,29,3,1
11254,free,62.8,6,14,1,1
11255,free,65.7,13,163,22,0
11256,free,12.4,2,7,2,1
11257,pro,52.3,4,7,1,1
11258,team,42.2,9,112,22,0
11259,free,34.4,6,14,3,1
11260,free,49.9,5,10,1,1
11261,pro,18.8,3,5,2,1
11262,free,39.7,6,20,3,1
11263,pro,58.9,5,128,20,0
11264,team,43.2,7,54,11,0
11265,free,39.4,4,6,1,1
11266,free,23.1,3,9,1,1
11267,pro,29.1,3,7,2,1
11268,free,27.6,5,6,1,1
11269,team,62.4,11,87,13,0
11270,free,69.2,7,117,17,0
11271,free,63.9,2,163,26,0
11272,free,66.6,9,139,20,0
11273,free,53.8,8,86,14,0
11274,free,27.8,3,10,3,1
11275,team,46.2,4,7,1,1
11276,pro,63.4,7,129,19,0
11277,free,49.8,5,16,2,1
11278,free,32.2,4,29,7,0
11279,pro,86.9,9,45,4,1
11280,pro,44.9,2,10,3,1
11281,pro,25.4,6,7,1,1
11282,team,61.6,4,106,18,0
11283,pro,37.3,12,17,1,1
11284,pro,43.0,4,53,10,0
11285,pro,32.6,3,12,3,1
11286,free,47.3,5,13,1,1
11287,free,34.0,7,16,3,1
11288,pro,52.6,6,82,13,0
11289,pro,74.7,9,224,28,0
11290,team,73.2,9,31,3,1
11291,free,45.8,9,83,18,0
11292,pro,44.0,7,16,3,1
11293,pro,80.8,14,186,21,0
11294,team,46.4,6,20,2,1
11295,free,31.6,2,12,2,1
11296,pro,81.1,8,156,18,0
11297,pro,53.3,6,13,1,1
11298,free,76.1,9,149,16,0
11299,team,44.1,2,4,1,1
11300,free,61.3,11,114,15,0
11301,team,18.1,2,6,2,1
11302,free,53.4,8,10,1,1
11303,team,55.2,5,11,1,1
11304,pro,25.1,5,5,1,1
11305,team,30.3,3,9,1,1
11306,free,37.6,5,14,3,1
11307,pro,55.5,3,29,5,1
11308,free,47.1,6,20,2,1
11309,free,44.1,3,59,12,0
11310,free,84.0,12,168,20,0
11311,free,39.7,8,30,5,1
11312,free,13.1,1,2,1,1
11313,free,56.2,4,19,4,1
11314,pro,83.4,8,142,16,0
11315,free,55.1,8,12,1,1
11316,team,8.9,2,2,1,1
11317,team,41.2,8,9,1,1
11318,free,23.8,6,11,1,1
11319,pro,18.1,4,6,1,1
11320,pro,47.2,10,14,1,1
11321,pro,27.4,1,3,1,1
11322,free,45.1,6,12,1,1
11323,pro,54.8,9,12,1,1
11324,free,41.5,6,56,14,0
11325,pro,40.8,5,9,1,1
11326,pro,37.5,3,23,6,1
11327,pro,15.8,1,11,4,0
11328,free,24.1,0,15,4,1
11329,pro,48.5,10,18,1,1
11330,free,24.6,2,16,3,1
11331,free,21.1,1,4,2,1
11332,free,42.5,6,9,1,1
11333,team,31.4,4,4,1,1
11334,pro,22.3,2,14,2,1
11335,pro,56.1,8,116,21,0
11336,free,80.9,11,151,15,0
11337,pro,26.1,5,10,2,1
11338,free,62.5,7,101,18,0
11339,free,37.6,2,23,5,1
11340,free,17.0,5,6,1,1
11341,free,29.0,3,5,2,1
11342,free,37.2,6,55,12,0
11343,pro,80.7,7,157,22,0
11344,free,74.3,11,156,20,0
11345,free,41.9,10,17,3,1
11346,pro,17.5,4,6,1,1
11347,free,47.3,5,97,18,0
11348,free,32.7,3,9,2,1
11349,free,64.7,7,142,21,0
11350,team,53.0,5,8,1,1
11351,free,41.9,5,7,1,1
11352,free,59.5,7,27,4,1
11353,team,27.1,6,10,1,1
11354,free,22.8,2,3,2,1
11355,free,40.6,4,14,2,1
11356,free,38.8,5,5,1,1
11357,team,35.3,3,8,1,1
11358,pro,67.4,7,133,20,0
11359,pro,23.7,4,11,4,1
11360,free,55.2,11,103,16,0
11361,free,31.3,5,6,1,1
11362,free,23.6,2,8,3,1
11363,pro,38.8,1,3,1,1
11364,pro,59.0,7,23,3,1
11365,free,41.3,1,17,3,1
11366,team,23.2,1,33,16,0
11367,pro,50.8,6,19,2,1
11368,pro,36.2,6,28,5,1
11369,team,33.9,4,14,2,1
11370,free,14.1,1,2,2,1
11371,free,33.9,3,37,8,0
11372,free,27.2,1,11,3,1
11373,free,51.0,5,22,3,1
11374,free,60.0,7,107,17,0
11375,free,55.9,8,12,1,1
11376,free,10.7,3,9,2,1
11377,team,51.8,3,11,2,1
11378,pro,29.4,5,7,2,1
11379,free,87.6,9,184,19,0
11380,team,31.1,1,26,7,0
11381,pro,47.9,8,41,8,0
11382,free,63.5,4,70,10,0
11383,free,47.6,3,70,17,0
11384,free,19.7,1,2,1,1
11385,free,61.8,3,111,18,0
11386,pro,52.6,5,39,9,0
11387,free,60.0,4,60,12,0
11388,free,17.1,2,4,1,1
11389,pro,32.1,2,10,3,1
11390,pro,52.2,2,70,16,0
11391,free,52.1,5,64,12,0
11392,pro,14.2,1,3,2,1
11393,free,54.2,6,10,1,1
11394,pro,13.4,0,1,2,1
11395,free,40.7,5,11,2,1
11396,team,77.9,11,198,26,0
11397,free,16.3,3,4,1,1
11398,pro,37.4,8,18,2,1
11399,team,55.7,4,32,5,1
11400,free,38.3,6,16,3,1
11401,free,80.5,10,168,19,0
11402,pro,60.0,5,105,20,0
11403,free,75.9,6,185,23,0
11404,free,46.7,9,63,10,0
11405,free,66.5,6,93,11,0
11406,free,39.4,7,12,2,1
11407,free,15.3,2,3,1,1
11408,free,58.9,7,95,17,0
11409,free,22.5,2,14,4,1
11410,free,83.4,14,179,21,0
11411,free,47.4,1,8,2,1
11412,pro,64.0,8,102,16,0
11413,free,27.9,5,13,2,1
11414,free,45.8,5,25,5,1
11415,pro,90.1,11,274,30,0
11416,free,50.2,10,23,2,1
11417,free,51.8,7,93,16,0
11418,pro,50.9,8,65,10,0
11419,team,68.4,7,137,15,0
11420,pro,72.2,10,17,1,1
11421,team,49.7,7,86,16,0
11422,free,36.5,5,32,6,1
11423,free,34.3,5,7,1,1
11424,free,22.5,3,5,1,1
11425,team,48.9,4,87,16,0
11426,free,10.4,1,2,1,1
11427,free,61.4,13,24,2,1
11428,pro,35.9,2,54,15,0
11429,pro,54.9,4,13,1,1
11430,pro,66.8,6,12,1,1
11431,free,14.4,3,5,1,1
11432,free,21.2,1,4,1,1
11433,free,31.4,2,5,1,1
11434,team,49.2,7,13,1,1
11435,free,23.6,4,26,10,0
11436,team,69.6,2,126,20,0
11437,team,39.3,7,23,4,1
11438,team,16.6,2,5,1,1
11439,pro,41.4,7,20,4,1
11440,pro,65.7,5,55,6,1
11441,pro,86.2,12,191,19,0
11442,free,56.5,6,27,3,1
11443,team,37.5,7,13,1,1
11444,pro,38.3,6,53,14,0
11445,free,31.5,0,18,5,1
11446,free,57.5,9,99,14,0
11447,free,11.9,0,7,8,0
11448,pro,23.6,3,9,2,1
11449,pro,67.3,3,110,16,0
11450,pro,63.4,4,21,3,1
11451,free,81.3,10,241,27,0
11452,team,60.3,7,91,15,0
11453,team,31.3,3,37,14,0
11454,pro,25.8,5,5,1,1
11455,free,11.1,0,1,1,1
11456,team,41.1,6,29,5,1
11457,free,63.4,7,16,2,1
11458,free,39.0,5,11,3,1
11459,free,69.1,8,90,12,0
11460,free,27.2,4,5,1,1
11461,team,68.8,10,141,20,0
11462,free,41.2,9,12,1,1
11463,pro,54.6,5,10,1,1
11464,free,51.4,7,10,1,1
11465,team,44.1,5,41,11,0
11466,free,75.6,5,123,17,0
11467,pro,10.2,1,3,2,1
11468,pro,31.8,2,6,2,1
11469,free,55.7,6,79,12,0
11470,free,0.5,1,1,1,1
11471,free,87.7,12,255,27,0
11472,pro,78.7,9,154,20,0
11473,free,43.5,5,76,13,0
11474,free,60.5,7,166,24,0
11475,team,69.2,10,22,2,1
11476,free,36.1,4,17,2,1
11477,pro,28.6,4,17,5,1
11478,free,11.1,3,5,1,1
11479,pro,41.5,4,69,17,0
11480,free,39.7,1,8,2,1
11481,free,36.7,6,10,1,1
11482,team,32.9,3,52,15,0
11483,team,83.5,7,143,18,0
11484,free,55.6,7,39,6,1
11485,free,18.3,6,11,1,1
11486,free,60.1,7,28,4,1
11487,team,39.5,2,7,1,1
11488,free,28.0,3,15,2,1
11489,pro,38.5,4,8,1,1
