account_id,industry,seats,tenure_months,health_score,contacted_support,churned
9563,Media,166,7,40.3,1,0
9564,Finance,228,24,77.2,0,0
9565,Retail,344,27,70.9,0,0
9566,SaaS,342,26,45.5,1,1
9567,SaaS,22,15,68.8,0,1
9568,SaaS,361,6,70.1,0,1
9569,Media,323,23,35.3,1,1
9570,Health,288,10,51.7,1,1
9571,Retail,381,45,42.2,1,1
9572,SaaS,225,30,82.9,1,0
9573,Retail,389,25,31.8,1,1
9574,SaaS,318,18,90.7,0,0
9575,Retail,143,9,36.0,1,1
9576,Retail,211,20,60.4,0,1
9577,Finance,278,41,47.2,1,1
9578,Retail,292,25,70.2,0,0
9579,Finance,154,44,43.3,1,1
9580,Health,235,24,24.5,1,1
9581,Retail,188,26,66.9,1,0
9582,SaaS,24,40,97.7,0,0
9583,SaaS,83,13,67.8,0,0
9584,Health,125,23,59.3,0,0
9585,Finance,143,21,25.2,1,1
9586,Retail,266,40,25.7,1,0
9587,Finance,245,7,43.8,1,0
9588,Finance,284,44,68.9,1,1
9589,Finance,172,17,53.7,0,0
9590,Media,278,4,92.8,0,0
9591,Media,364,30,88.0,0,0
9592,Finance,150,31,27.5,1,1
9593,Health,266,22,71.9,0,0
9594,Health,103,14,75.0,0,0
9595,SaaS,323,47,67.8,1,0
9596,Health,207,10,31.4,1,1
9597,Finance,90,42,52.8,1,0
9598,Health,345,17,27.7,0,1
9599,Finance,343,44,90.9,0,0
9600,Finance,129,46,82.3,0,0
9601,Finance,207,40,54.9,0,1
9602,SaaS,319,23,58.3,1,1
9603,Retail,276,27,85.2,0,0
9604,SaaS,44,6,12.6,1,1
9605,Health,285,2,39.4,1,0
9606,Media,98,19,70.6,0,1
9607,Finance,22,3,56.3,0,0
9608,Media,271,34,25.2,1,1
9609,Finance,258,44,80.6,0,0
9610,Finance,172,35,67.7,0,1
9611,SaaS,325,35,32.7,1,1
9612,Finance,311,37,61.3,0,0
9613,Retail,321,12,68.3,0,0
9614,Media,370,34,19.4,1,1
9615,Retail,5,12,80.3,0,0
9616,SaaS,108,19,62.3,1,0
9617,SaaS,278,46,50.9,1,0
9618,SaaS,171,41,22.2,0,1
9619,Retail,266,28,66.3,0,0
9620,Retail,85,1,62.0,0,1
9621,Retail,379,39,33.7,0,1
9622,Finance,211,32,85.7,0,0
9623,SaaS,172,34,75.9,0,0
9624,Media,386,46,47.9,1,0
9625,Finance,328,40,40.9,1,1
9626,Media,383,6,91.4,0,0
9627,Finance,115,34,15.7,1,1
9628,SaaS,9,44,54.8,0,0
9629,Finance,395,8,70.2,1,0
9630,Media,176,43,60.9,1,0
9631,Retail,114,36,42.7,1,1
9632,SaaS,114,10,26.2,1,1
9633,Media,38,13,52.1,0,1
9634,Retail,125,36,52.5,1,1
9635,Health,363,23,39.9,1,0
9636,Health,363,19,84.6,0,0
9637,SaaS,125,17,88.9,0,0
9638,Health,290,41,65.8,0,1
9639,Health,200,37,21.6,0,1
9640,Finance,89,5,47.5,1,0
9641,SaaS,103,4,83.8,0,0
9642,Media,114,39,20.4,1,1
9643,Media,353,27,42.5,1,0
9644,SaaS,139,28,59.5,1,0
9645,Retail,98,41,66.6,1,0
9646,Finance,40,9,50.7,1,0
9647,Media,81,36,56.3,0,0
9648,SaaS,58,16,71.0,0,0
9649,Media,311,22,67.5,1,0
9650,Health,100,14,67.0,0,0
9651,SaaS,197,44,39.0,1,0
9652,SaaS,43,17,67.2,1,0
9653,Media,139,20,35.3,1,1
9654,Retail,128,21,48.8,0,1
9655,Finance,152,33,61.6,0,0
9656,Health,155,6,78.1,0,0
9657,Retail,360,3,49.6,1,0
9658,SaaS,336,39,91.9,0,0
9659,Retail,155,38,15.1,1,1
9660,Finance,5,1,54.0,0,1
9661,Finance,165,43,11.4,1,1
9662,Media,291,46,52.2,1,0
9663,SaaS,188,16,57.4,1,0
9664,Health,54,6,24.4,1,1
9665,SaaS,352,16,52.9,0,1
9666,Retail,393,40,10.2,1,1
9667,Media,23,47,43.8,1,0
9668,Retail,306,1,38.1,1,1
9669,Media,270,31,49.1,1,0
9670,Finance,89,42,23.2,1,0
9671,Finance,283,16,78.4,0,0
9672,Retail,51,26,58.5,0,0
9673,Retail,279,18,46.6,0,0
9674,Health,25,30,78.5,0,0
9675,Health,70,6,21.4,1,1
9676,Media,242,42,72.0,0,0
9677,Finance,55,28,38.8,1,1
9678,SaaS,312,7,58.4,1,0
9679,Retail,175,41,70.0,1,0
9680,SaaS,4,47,50.3,0,1
9681,Finance,140,43,52.0,1,0
9682,Finance,193,40,47.7,1,1
9683,Retail,139,33,90.8,0,0
9684,Media,154,10,74.5,1,0
9685,Media,393,34,78.5,0,1
9686,Retail,316,14,62.9,0,1
9687,Health,316,2,78.1,1,0
9688,Health,105,34,74.2,0,0
9689,Media,183,24,70.8,0,0
9690,Finance,257,8,56.4,1,0
9691,Finance,207,1,60.8,0,0
9692,Finance,384,43,40.2,0,1
9693,Media,319,33,37.7,1,1
9694,Retail,241,26,49.8,0,0
9695,Health,165,3,17.3,1,1
9696,Retail,200,26,71.9,0,0
9697,Health,219,37,46.9,1,0
9698,Finance,71,3,54.7,1,1
9699,Retail,197,38,40.8,0,1
9700,Media,76,39,63.4,1,0
9701,Health,384,43,46.8,1,0
9702,Health,364,46,52.2,0,0
9703,Health,144,5,49.8,0,0
9704,Media,6,35,72.2,0,0
9705,SaaS,359,22,45.0,1,0
9706,Media,308,23,68.5,0,1
9707,Retail,225,2,20.1,1,1
9708,Retail,276,4,44.0,1,1
9709,Retail,43,16,24.9,0,0
9710,Retail,225,14,73.0,0,0
9711,Finance,144,23,47.8,0,1
9712,Media,376,32,74.8,0,0
9713,Finance,4,28,70.1,0,0
9714,Finance,122,28,77.4,0,0
9715,Health,313,15,59.0,0,0
9716,SaaS,72,21,86.9,0,0
9717,Retail,396,8,58.4,0,0
9718,Finance,105,27,74.9,0,0
9719,Health,109,27,85.1,0,0
9720,Finance,353,12,47.1,1,0
9721,Finance,118,23,76.7,0,0
9722,Health,80,36,89.2,0,0
9723,Retail,344,6,32.1,1,1
9724,Health,368,6,48.7,1,1
9725,SaaS,62,39,42.2,0,0
9726,Health,161,9,84.3,0,0
9727,Health,177,30,37.6,0,1
9728,Retail,270,6,92.5,0,0
9729,Health,250,19,60.2,0,1
9730,SaaS,206,26,47.4,0,1
9731,Finance,103,37,39.5,1,0
9732,Health,204,23,57.3,0,1
9733,Health,197,27,18.3,1,1
9734,Health,335,38,84.1,0,0
9735,SaaS,221,11,36.2,1,0
9736,Health,378,3,36.9,1,0
9737,Media,363,34,35.9,1,0
9738,Health,282,23,43.1,1,1
9739,SaaS,28,26,64.6,0,0
9740,SaaS,356,39,59.0,1,0
9741,Finance,110,14,34.4,1,1
9742,Media,328,46,48.9,0,1
9743,Retail,218,8,51.6,0,1
9744,Retail,167,13,69.3,0,0
9745,Finance,84,29,66.4,0,1
9746,Retail,144,41,14.9,1,1
9747,Finance,268,13,86.0,0,0
9748,Media,55,39,41.8,1,1
9749,Health,375,12,63.2,0,0
9750,Health,168,40,36.3,1,1
9751,SaaS,338,15,73.1,0,0
9752,Health,25,16,33.9,1,1
9753,Media,399,5,56.0,0,1
9754,Retail,337,43,31.1,1,0
9755,Health,247,26,17.3,1,1
9756,Finance,231,6,66.1,0,0
9757,Health,52,20,56.6,0,1
9758,Media,31,9,28.4,0,1
9759,Media,196,12,90.2,0,0
9760,Media,80,21,49.7,0,1
9761,Health,91,28,51.0,0,1
9762,SaaS,350,39,35.5,1,1
9763,Media,190,13,87.6,0,0
9764,Retail,148,16,38.0,0,1
9765,Health,73,25,16.6,1,1
9766,Retail,330,26,57.5,1,0
9767,SaaS,217,32,46.3,1,1
9768,Health,181,1,85.0,1,1
9769,Health,135,20,43.9,1,0
9770,SaaS,225,24,38.2,1,0
9771,Media,182,2,21.2,1,1
9772,SaaS,215,33,88.3,0,0
9773,Retail,209,36,12.8,1,1
9774,Health,25,3,48.7,0,1
9775,Health,231,6,32.3,1,1
9776,SaaS,44,25,68.3,0,0
9777,Finance,93,39,73.2,0,0
9778,Health,323,38,97.4,0,0
9779,Health,225,41,35.3,1,0
9780,Health,348,40,81.3,0,0
9781,Health,230,47,23.9,1,1
9782,Retail,141,46,21.6,1,0
9783,SaaS,324,9,56.5,0,0
9784,SaaS,149,23,37.2,1,1
9785,Media,63,17,68.8,0,0
9786,SaaS,131,7,32.5,1,1
9787,Retail,186,20,56.4,1,0
9788,Media,232,30,44.7,0,0
9789,Finance,124,7,65.2,0,0
9790,Finance,68,28,71.8,0,1
9791,Finance,277,24,52.7,1,0
9792,Retail,166,19,88.9,0,0
9793,Health,231,6,60.8,0,1
9794,Media,71,20,30.7,1,1
9795,Retail,283,29,36.9,1,1
9796,Retail,249,10,55.2,0,0
9797,Finance,64,6,68.6,0,0
9798,Retail,257,22,49.7,0,0
9799,Health,146,16,43.1,1,1
9800,Retail,221,8,50.3,0,0
9801,Health,270,4,44.1,0,1
9802,Retail,153,38,45.4,1,1
9803,Retail,341,45,92.2,0,0
9804,Retail,291,38,62.9,0,0
9805,SaaS,268,18,46.2,1,1
9806,SaaS,372,45,81.9,0,0
9807,Media,100,5,35.1,1,1
9808,Health,211,29,83.5,0,0
9809,SaaS,171,19,82.2,0,0
9810,SaaS,247,43,66.2,1,0
9811,Retail,264,44,64.0,1,0
9812,Media,249,9,97.0,0,0
9813,Retail,32,41,53.0,1,1
9814,Health,175,19,81.6,0,0
9815,Finance,396,43,36.3,1,1
9816,SaaS,151,15,63.0,1,0
9817,SaaS,227,6,33.6,1,0
9818,Retail,220,47,27.4,1,0
9819,Media,387,34,56.6,0,0
9820,Retail,160,33,67.0,0,0
9821,Retail,111,45,53.4,1,0
9822,Finance,203,30,72.8,1,0
9823,SaaS,238,41,68.2,0,0
9824,Finance,54,47,50.2,0,0
9825,Media,199,41,86.5,0,0
9826,Finance,79,35,49.6,1,1
9827,Media,321,10,71.6,0,0
9828,Health,128,5,66.5,1,0
9829,Media,133,47,61.7,0,1
9830,Finance,276,4,93.2,0,0
9831,Finance,378,19,46.9,1,0
9832,SaaS,120,32,67.4,1,0
9833,Media,366,29,33.2,1,1
9834,SaaS,184,40,48.4,1,0
9835,Finance,37,29,33.4,1,1
9836,Health,206,21,51.2,0,0
9837,Finance,279,17,47.9,0,0
9838,Media,30,30,57.9,1,1
9839,Retail,107,18,38.6,1,1
9840,Media,371,34,48.1,1,0
9841,SaaS,84,24,37.4,1,1
9842,SaaS,385,33,17.7,1,0
9843,Media,118,7,57.9,0,0
9844,Health,297,3,26.5,1,1
9845,Media,305,36,62.8,1,0
9846,Retail,340,14,15.5,1,1
9847,Media,156,30,31.0,0,0
9848,Finance,113,38,63.8,0,0
9849,Media,384,13,51.7,1,1
9850,SaaS,49,15,51.9,1,0
9851,Retail,110,18,53.4,0,0
9852,Media,349,16,21.3,1,0
9853,Finance,29,27,47.1,0,0
9854,SaaS,328,23,38.1,1,1
9855,Media,262,40,36.4,1,1
9856,Health,24,29,41.7,1,1
9857,Retail,355,42,27.8,1,1
9858,SaaS,185,30,39.6,1,1
9859,Media,51,21,55.2,1,0
9860,Health,281,20,34.8,1,1
9861,Media,141,8,17.6,1,1
9862,Health,320,31,58.0,1,1
9863,Media,131,46,58.6,0,1
9864,Media,302,8,82.7,0,0
9865,SaaS,189,27,80.8,0,0
9866,SaaS,54,7,58.3,0,0
9867,Retail,127,11,29.5,1,1
9868,Retail,238,15,47.3,0,0
9869,SaaS,223,23,10.6,1,1
9870,Retail,395,17,40.6,1,0
9871,Health,103,40,41.0,1,0
9872,Finance,213,22,78.2,1,1
9873,Health,43,30,37.8,1,1
9874,SaaS,93,15,66.8,0,0
9875,Retail,210,41,65.1,1,0
9876,SaaS,349,34,9.7,1,1
9877,Retail,26,45,42.0,1,1
9878,Media,55,11,79.4,0,0
9879,SaaS,34,30,58.1,0,0
9880,Health,93,3,57.7,1,0
9881,SaaS,297,27,53.9,1,0
9882,SaaS,8,19,15.5,1,1
9883,SaaS,272,26,62.2,1,0
9884,Health,68,44,63.2,0,0
9885,SaaS,370,16,43.5,1,1
9886,SaaS,281,24,31.1,1,1
9887,Health,146,23,51.8,1,0
9888,Health,207,27,26.7,1,1
9889,Health,148,47,90.1,0,0
9890,Media,20,38,74.7,0,0
9891,Retail,123,9,29.9,1,1
9892,Retail,138,47,61.9,0,1
9893,SaaS,9,37,66.9,0,0
9894,Health,183,18,28.7,1,0
9895,Finance,47,44,11.7,1,0
9896,Retail,279,31,70.5,0,1
9897,Retail,72,44,52.7,0,0
9898,Retail,198,20,43.5,0,0
9899,Retail,377,41,35.0,1,0
9900,Health,318,6,86.7,0,0
9901,SaaS,208,38,54.4,0,1
9902,Finance,364,29,70.2,0,1
9903,Retail,200,25,52.3,0,0
9904,Health,107,38,31.1,1,1
9905,Media,53,19,49.8,1,1
9906,Media,355,6,94.9,0,0
9907,Finance,359,17,79.3,0,0
9908,Finance,276,9,49.2,1,0
9909,SaaS,11,39,22.9,1,1
9910,Retail,100,1,54.6,0,1
9911,Retail,25,30,55.5,0,1
9912,SaaS,131,5,64.6,1,0
9913,Media,145,14,4.2,1,1
9914,Health,279,15,16.2,0,1
9915,Health,259,33,23.7,1,1
9916,Retail,188,43,95.1,0,0
9917,Finance,397,34,32.9,1,1
9918,SaaS,267,29,75.6,0,0
9919,SaaS,375,3,91.5,1,0
9920,Media,75,8,64.5,0,0
9921,Media,142,47,57.0,1,1
9922,Finance,94,20,24.6,1,1
9923,Health,216,15,83.7,0,0
9924,Finance,188,1,42.3,0,1
9925,Media,336,10,53.4,0,0
9926,Finance,91,13,56.3,1,0
9927,Health,192,29,32.7,1,1
9928,Media,183,25,67.9,1,0
9929,Media,221,46,57.9,0,0
9930,Media,64,38,82.8,0,0
9931,Health,186,7,39.4,0,1
9932,Retail,234,35,39.2,1,1
9933,Media,364,47,47.8,0,0
9934,SaaS,205,35,29.4,1,1
9935,Finance,248,32,53.8,1,0
9936,Health,24,9,27.6,1,1
9937,Finance,340,42,25.7,1,1
9938,Retail,304,37,17.4,1,1
9939,SaaS,259,6,79.8,0,0
9940,Media,171,41,45.8,1,0
9941,Finance,164,32,72.0,1,0
9942,Retail,233,20,47.6,1,1
9943,Retail,5,17,49.0,1,1
9944,Media,202,46,80.7,0,0
9945,SaaS,85,37,59.7,1,0
9946,Media,213,14,47.7,1,1
9947,Media,123,29,27.3,1,0
9948,Retail,138,4,44.5,1,1
9949,Retail,119,47,37.8,0,1
9950,Health,47,27,84.1,0,1
9951,Finance,392,24,74.2,0,0
9952,SaaS,33,3,30.4,1,1
9953,SaaS,41,31,31.5,0,1
9954,Finance,196,38,27.6,1,1
9955,Health,96,37,53.3,0,0
9956,Retail,241,7,45.8,1,0
9957,Health,11,35,79.2,0,1
9958,Health,211,35,70.3,0,0
9959,Media,180,26,60.0,0,0
9960,Media,254,17,43.5,1,1
9961,SaaS,214,47,59.4,0,0
9962,Retail,305,43,83.2,1,0
9963,Health,380,10,87.8,0,0
9964,Health,95,27,43.6,1,1
9965,Retail,233,40,68.7,0,0
9966,Retail,54,43,52.0,0,1
9967,SaaS,330,37,23.8,1,1
9968,Retail,330,46,90.1,0,0
9969,SaaS,93,10,82.2,0,0
9970,Retail,44,22,45.3,1,0
9971,Health,192,35,91.2,0,0
9972,Media,344,46,32.7,1,1
9973,SaaS,334,20,15.6,1,1
9974,Media,13,37,52.1,0,1
9975,Health,151,45,34.6,1,1
9976,Media,297,36,85.8,0,1
9977,SaaS,322,13,69.1,1,0
9978,Media,327,18,23.7,1,1
9979,Health,66,41,44.2,1,1
9980,SaaS,374,24,20.0,1,1
9981,Media,23,13,53.5,1,0
9982,Finance,170,41,16.7,1,1
9983,Finance,116,24,83.9,0,0
9984,Retail,297,19,60.7,0,0
9985,Finance,202,24,68.9,0,0
9986,SaaS,141,18,63.7,0,0
9987,Retail,66,5,44.6,0,0
9988,Media,46,29,41.8,1,1
9989,SaaS,348,24,41.1,1,0
9990,Retail,29,34,59.8,0,0
9991,Retail,92,41,33.4,1,0
9992,SaaS,287,32,69.5,0,0
9993,Retail,218,38,78.5,0,0
9994,SaaS,274,46,82.5,0,0
9995,Finance,16,15,40.9,1,0
9996,Media,371,24,39.8,1,1
9997,SaaS,259,16,35.0,1,0
9998,Retail,324,44,56.4,0,1
9999,Health,376,25,79.4,0,0
10000,Finance,150,22,51.6,1,0
10001,SaaS,242,10,85.7,0,0
10002,Media,132,37,2.4,1,1
10003,Finance,304,47,71.2,0,0
10004,Finance,264,11,84.4,1,0
10005,Retail,197,23,43.8,0,0
10006,Media,374,41,28.8,0,1
10007,SaaS,394,16,32.6,1,1
10008,Media,397,16,32.1,1,1
10009,SaaS,178,22,78.8,1,0
10010,Retail,270,9,57.4,0,1
10011,SaaS,286,26,52.4,1,0
10012,Media,120,17,50.6,0,0
10013,SaaS,136,32,37.3,1,0
10014,SaaS,139,23,46.1,1,0
10015,Retail,365,44,15.5,1,1
10016,SaaS,177,14,40.0,1,0
10017,Health,337,9,53.3,0,0
10018,Finance,80,10,44.1,0,0
10019,Media,71,20,63.0,0,0
10020,Health,307,27,61.9,1,0
10021,Media,134,43,59.2,1,1
10022,Finance,115,33,36.5,1,0
10023,Finance,394,22,76.2,0,0
10024,Health,261,6,41.9,1,0
10025,Media,25,19,74.1,0,1
10026,Media,51,33,35.0,1,0
10027,Finance,144,36,91.1,0,0
10028,Health,384,45,77.6,0,0
10029,Finance,200,42,43.9,1,1
10030,Media,307,24,45.1,1,1
10031,Media,261,36,53.5,1,1
10032,Retail,109,18,64.3,1,1
10033,Finance,140,24,31.3,1,0
10034,Finance,169,24,65.0,0,0
10035,Finance,143,44,77.3,0,0
10036,Media,287,13,66.6,0,0
10037,Health,20,20,31.3,1,1
10038,SaaS,297,25,83.7,0,0
10039,Retail,177,2,65.6,0,0
10040,SaaS,99,23,70.7,1,0
10041,Retail,85,47,77.8,0,0
10042,Retail,194,8,43.0,1,1
10043,Retail,160,11,38.8,0,1
10044,Media,77,29,29.1,1,0
10045,Retail,296,18,73.1,0,0
10046,SaaS,177,16,46.2,1,0
10047,Finance,170,11,34.6,0,1
10048,SaaS,93,18,70.1,0,0
10049,Finance,160,25,33.2,0,1
10050,Health,285,16,30.0,1,1
10051,Media,94,41,50.6,1,1
10052,Media,179,28,44.1,1,1
10053,Media,139,26,46.9,1,1
10054,Retail,324,34,30.3,1,1
10055,Finance,66,5,61.5,1,0
10056,Media,284,9,45.2,1,0
10057,Media,118,41,73.8,0,0
10058,SaaS,372,4,41.5,0,1
10059,SaaS,250,1,49.2,1,1
10060,Retail,54,9,25.3,1,0
10061,Retail,308,3,19.4,1,1
10062,Retail,242,40,79.5,0,0
10063,Retail,130,8,77.2,0,0
10064,Health,371,9,41.8,1,0
10065,Finance,340,21,71.9,0,0
10066,Finance,323,21,32.4,1,1
10067,Health,334,31,63.2,1,0
10068,Media,193,10,68.7,0,0
10069,SaaS,285,41,68.8,0,0
10070,SaaS,73,31,77.1,0,0
10071,Finance,397,20,49.5,0,1
10072,Finance,349,13,39.2,1,1
10073,SaaS,148,12,56.2,0,0
10074,SaaS,69,31,46.1,1,1
10075,Health,332,33,40.3,1,1
10076,Finance,343,3,35.4,1,1
10077,SaaS,252,39,66.5,0,1
10078,Health,101,30,84.8,0,0
10079,Finance,163,28,65.3,1,1
10080,Finance,370,41,44.4,1,1
10081,SaaS,133,44,64.6,0,1
10082,Media,44,9,64.3,0,0
10083,Retail,222,30,80.4,0,0
10084,Health,61,31,61.9,0,0
10085,Media,320,5,53.2,1,0
10086,SaaS,86,43,97.4,0,0
10087,Finance,272,31,57.6,0,1
10088,Finance,262,6,74.2,0,0
10089,Health,152,8,58.8,1,0
10090,Media,396,44,50.1,1,1
10091,SaaS,373,46,77.9,0,0
10092,Finance,175,21,59.7,0,1
10093,Finance,21,43,32.0,1,1
10094,Health,255,26,14.2,1,1
10095,Retail,48,32,56.9,0,0
10096,Retail,112,2,54.4,1,0
10097,Finance,298,15,32.2,1,1
10098,Media,105,20,94.0,0,0
10099,Finance,253,6,36.2,1,0
10100,SaaS,158,28,76.3,0,0
10101,Health,208,2,46.0,0,1
10102,Finance,128,23,57.8,0,0
10103,Health,21,30,30.4,1,1
10104,SaaS,377,7,7.0,1,1
10105,Finance,4,2,58.8,0,0
10106,SaaS,224,40,59.7,0,1
10107,SaaS,148,36,32.6,1,1
10108,Finance,219,13,61.2,0,0
10109,Finance,85,8,83.3,1,0
10110,Media,203,6,16.6,1,1
10111,Health,178,40,63.2,0,1
10112,Finance,300,9,73.8,0,0
10113,Finance,194,13,52.7,1,0
10114,Retail,85,44,95.2,0,0
10115,Finance,9,25,45.2,1,1
10116,Retail,326,32,49.8,0,0
10117,Health,383,38,70.3,0,0
10118,Retail,38,23,53.2,0,0
10119,Retail,86,19,65.3,0,0
10120,Media,142,32,45.7,1,0
10121,Media,341,10,75.6,0,0
10122,Finance,83,5,65.7,0,0
10123,SaaS,147,31,74.2,0,0
10124,Finance,164,39,36.2,1,1
10125,Health,227,9,74.8,0,1
10126,Finance,112,9,25.4,1,0
10127,Health,120,17,23.3,1,1
10128,Media,20,21,19.2,1,1
10129,Finance,323,10,30.3,1,0
10130,Retail,356,41,36.2,0,0
10131,Media,274,43,81.8,1,0
10132,Finance,22,42,27.2,1,1
10133,Media,183,36,63.1,0,1
10134,Media,336,6,12.7,1,0
10135,SaaS,12,15,57.0,0,0
10136,SaaS,104,34,64.7,0,0
10137,Health,159,42,75.2,1,0
10138,Retail,276,2,64.0,0,1
10139,Media,187,11,57.8,0,1
10140,Media,292,25,77.5,0,0
10141,Retail,342,44,37.6,1,0
10142,Finance,331,22,90.2,0,0
10143,SaaS,312,5,72.6,0,0
10144,Retail,292,30,36.4,1,0
10145,Media,263,17,78.1,0,0
10146,Media,260,1,58.6,0,1
10147,Retail,266,45,80.6,1,0
10148,Finance,28,7,81.9,0,0
10149,Health,341,15,57.4,0,0
10150,Finance,325,9,54.8,1,1
10151,Finance,224,18,22.4,1,1
10152,SaaS,306,40,56.1,0,0
10153,SaaS,69,35,28.1,1,1
10154,SaaS,78,46,35.1,0,1
10155,Retail,44,14,40.9,1,0
10156,SaaS,223,17,51.3,0,1
10157,Health,130,15,28.9,1,1
10158,Media,143,47,56.7,1,0
10159,Retail,291,38,18.6,1,1
10160,SaaS,72,23,81.3,0,0
10161,Finance,97,11,95.7,0,0
10162,Media,83,15,54.0,0,0
10163,SaaS,42,44,50.4,0,0
10164,Health,118,40,80.2,0,0
10165,Retail,237,16,27.5,0,1
10166,Health,262,14,40.3,1,1
10167,Health,96,47,61.5,0,0
10168,Health,309,40,55.4,0,0
10169,Retail,213,42,18.8,1,1
10170,Retail,318,42,74.6,0,0
10171,SaaS,201,8,68.7,0,0
10172,Retail,247,16,70.7,1,0
10173,SaaS,16,4,39.5,0,1
10174,SaaS,189,24,61.0,1,0
10175,Retail,225,8,18.3,1,1
10176,SaaS,201,15,35.3,0,1
10177,Media,325,39,58.8,0,0
10178,Retail,101,14,65.8,1,0
10179,Media,367,21,22.1,1,1
10180,Media,249,39,66.0,0,0
10181,Retail,95,37,56.8,0,0
10182,SaaS,349,25,36.5,1,1
10183,Retail,11,23,51.0,1,1
10184,Retail,63,33,37.2,1,0
10185,Finance,328,4,14.4,1,1
10186,Retail,253,34,60.6,1,0
10187,Retail,82,16,81.8,0,0
10188,Media,364,12,28.6,1,1
10189,Finance,130,18,54.2,0,1
10190,Media,90,3,56.9,1,0
10191,Health,116,27,96.2,0,0
10192,Media,162,22,80.0,0,0
10193,SaaS,145,14,20.3,1,1
10194,Media,173,23,64.9,0,0
10195,Retail,266,11,23.5,1,1
10196,Media,177,7,73.6,0,0
10197,Finance,235,39,34.0,1,1
10198,Media,349,38,67.2,0,0
10199,Media,254,11,12.5,1,1
10200,Health,221,10,80.2,1,0
10201,Finance,310,11,27.9,1,1
10202,Retail,155,33,43.3,1,1
10203,Health,379,29,86.0,0,0
10204,Health,393,33,48.2,0,0
10205,Retail,273,7,80.4,0,0
10206,SaaS,245,34,47.9,1,0
10207,Finance,90,18,53.8,0,1
10208,Retail,327,8,65.5,1,0
10209,SaaS,45,36,23.8,0,1
10210,Health,194,28,39.6,0,1
10211,SaaS,326,28,66.1,0,0
10212,Retail,151,39,54.9,0,0
10213,Health,174,28,55.2,0,1
10214,Media,392,3,58.7,0,0
10215,SaaS,133,30,46.3,1,0
10216,Health,106,8,73.8,0,0
10217,Media,297,10,45.2,1,1
10218,Finance,177,16,15.2,0,1
10219,SaaS,133,24,14.6,1,1
10220,Finance,110,45,52.5,1,0
10221,Finance,85,4,64.0,0,0
10222,SaaS,126,20,53.4,1,0
10223,Finance,357,46,42.2,0,1
10224,Finance,148,9,62.9,0,1
10225,SaaS,33,1,41.8,1,1
10226,Finance,343,47,64.4,0,0
10227,SaaS,84,10,31.5,1,0
10228,Finance,233,33,80.8,0,0
10229,Media,37,39,58.7,0,0
10230,Finance,134,10,71.0,0,0
10231,Retail,153,3,13.8,1,1
10232,Retail,285,20,24.1,1,1
10233,Finance,269,34,62.2,0,1
10234,Media,83,30,38.2,1,0
10235,Finance,75,45,17.5,1,1
10236,Media,222,37,46.1,1,0
10237,Media,230,28,45.0,1,0
10238,Media,193,2,72.1,0,0
10239,Health,118,19,37.9,0,0
10240,Finance,27,41,83.4,1,0
10241,SaaS,160,34,57.2,1,1
10242,Finance,111,14,64.5,1,0
10243,SaaS,86,33,62.0,0,0
10244,Media,231,31,86.6,0,0
10245,Retail,65,40,87.7,0,0
10246,Health,314,7,59.7,0,1
10247,Finance,348,36,54.6,1,0
10248,SaaS,237,27,82.7,1,0
10249,Media,10,18,43.3,1,1
10250,Retail,99,9,65.4,0,0
10251,SaaS,98,44,67.6,0,0
10252,SaaS,186,24,38.7,1,1
10253,Finance,112,47,21.0,1,1
10254,Health,316,14,34.5,1,0
10255,SaaS,134,37,7.8,1,1
10256,Health,10,21,46.9,1,1
10257,Retail,216,9,59.3,0,0
10258,Health,110,16,67.2,1,0
10259,Health,210,36,26.0,1,0
10260,Health,335,1,66.0,1,0
10261,Finance,334,13,29.3,0,1
10262,SaaS,69,38,19.0,1,1
10263,Media,59,46,21.1,1,1
10264,SaaS,296,30,79.4,0,0
10265,Retail,236,39,57.8,0,1
10266,Media,155,9,35.8,1,1
10267,Finance,369,32,46.2,1,0
10268,Health,306,21,78.6,0,0
10269,Finance,372,8,48.5,1,0
10270,Retail,216,34,30.1,0,0
10271,Finance,197,7,82.6,1,0
10272,Media,64,18,56.3,1,1
10273,Finance,236,46,73.6,0,0
10274,Media,98,29,31.4,1,1
10275,Health,116,28,40.9,1,0
10276,Finance,99,47,73.3,0,0
10277,SaaS,97,25,85.5,0,0
10278,Health,223,2,7.5,1,1
10279,Media,228,20,68.5,0,1
10280,Health,282,38,48.6,1,1
10281,Finance,333,1,87.4,0,1
10282,Health,371,26,86.8,0,0
10283,Health,316,1,73.4,0,0
10284,SaaS,70,9,24.8,1,0
10285,Finance,238,2,36.8,1,0
10286,SaaS,36,25,78.2,0,0
10287,Media,374,4,68.6,0,0
10288,SaaS,209,1,54.6,1,1
10289,Health,396,11,44.0,0,0
10290,Health,5,22,87.7,0,0
10291,Media,240,14,61.9,0,0
10292,Finance,211,22,25.9,1,0
10293,Finance,83,15,38.3,1,0
10294,Retail,271,15,73.5,1,0
10295,Retail,363,3,62.4,0,0
10296,Finance,173,5,52.8,0,0
10297,Retail,305,13,22.1,1,1
10298,Health,290,47,37.1,1,1
10299,Media,140,47,39.1,1,0
10300,SaaS,132,27,72.7,0,0
10301,Finance,348,13,49.0,1,1
10302,Finance,220,17,64.7,0,0
10303,Retail,160,15,62.2,0,0
10304,Media,159,31,47.9,1,1
