rep_id,region,tenure_months,q1_sales_k,coached,q2_sales_k
9613,NA,24,28.6,1,48.4
9614,LATAM,29,66.2,0,64.0
9615,NA,31,57.8,0,56.4
9616,EMEA,27,35.8,1,22.0
9617,EMEA,14,57.2,1,27.4
9618,LATAM,10,61.5,0,38.2
9619,APAC,51,71.1,0,83.3
9620,EMEA,14,45.4,1,35.8
9621,EMEA,14,38.5,1,27.3
9622,APAC,56,38.7,1,62.9
9623,EMEA,22,63.6,0,62.6
9624,NA,3,64.5,0,66.7
9625,APAC,40,31.5,1,16.2
9626,EMEA,55,51.6,0,55.9
9627,APAC,49,43.1,1,46.4
9628,APAC,42,58.7,0,69.4
9629,LATAM,53,48.7,0,46.9
9630,EMEA,38,73.8,0,85.6
9631,NA,36,80.6,0,71.7
9632,NA,4,33.4,1,23.2
9633,APAC,9,62.8,0,66.9
9634,NA,15,48.2,0,53.0
9635,NA,58,68.6,0,74.4
9636,APAC,55,53.3,0,52.1
9637,EMEA,10,30.2,1,44.9
9638,EMEA,43,67.0,0,60.3
9639,NA,25,25.0,1,30.8
9640,LATAM,33,42.5,0,47.6
9641,EMEA,4,58.2,0,57.0
9642,NA,51,50.0,0,42.1
9643,APAC,45,37.3,0,53.6
9644,LATAM,58,48.5,1,49.1
9645,NA,41,44.1,1,53.6
9646,APAC,3,54.8,0,48.0
9647,LATAM,22,66.1,0,63.4
9648,EMEA,36,45.4,0,31.8
9649,APAC,31,62.3,0,51.1
9650,NA,27,40.8,1,33.8
9651,EMEA,32,41.5,1,67.9
9652,EMEA,36,60.4,0,45.1
9653,EMEA,15,55.9,0,58.8
9654,LATAM,52,67.7,0,78.1
9655,LATAM,58,48.5,0,48.1
9656,NA,2,32.8,1,47.2
9657,EMEA,27,10.2,1,18.8
9658,APAC,19,50.7,0,44.6
9659,EMEA,53,48.4,0,52.3
9660,NA,31,55.3,0,47.9
9661,APAC,42,46.1,1,35.8
9662,APAC,15,9.1,1,-2.3
9663,EMEA,54,53.7,0,38.3
9664,LATAM,45,60.3,0,43.8
9665,APAC,26,46.7,1,66.0
9666,LATAM,16,47.7,0,39.0
9667,LATAM,33,70.1,0,51.6
9668,NA,53,42.0,0,30.8
9669,APAC,56,60.5,0,56.9
9670,NA,42,42.9,0,42.9
9671,EMEA,26,45.2,0,29.2
9672,APAC,9,76.3,0,72.7
9673,APAC,54,42.0,0,48.9
9674,EMEA,19,33.4,0,40.8
9675,APAC,30,63.7,0,81.0
9676,LATAM,17,63.9,0,65.6
9677,APAC,4,32.1,1,25.7
9678,NA,32,25.5,1,35.1
9679,EMEA,15,55.7,0,54.1
9680,LATAM,8,84.6,0,60.6
9681,NA,51,47.0,1,47.2
9682,EMEA,3,56.8,0,66.4
9683,NA,54,31.3,1,30.5
9684,EMEA,57,42.0,0,45.0
9685,EMEA,51,55.2,0,70.6
9686,EMEA,39,57.4,0,36.1
9687,EMEA,36,57.1,0,59.9
9688,NA,11,37.3,1,55.8
9689,EMEA,58,38.7,1,38.1
9690,APAC,4,53.2,0,60.4
9691,NA,4,38.7,0,30.9
9692,NA,36,60.7,0,45.3
9693,LATAM,6,63.8,0,57.6
9694,EMEA,23,25.9,1,27.8
9695,APAC,37,53.9,0,67.0
9696,NA,35,56.5,0,48.7
9697,APAC,59,53.9,0,62.0
9698,NA,28,64.3,0,36.9
9699,NA,32,69.7,0,59.1
9700,NA,19,30.1,1,32.6
9701,EMEA,42,49.5,0,38.9
9702,LATAM,32,31.3,1,43.9
9703,NA,7,40.8,1,47.8
9704,NA,17,37.9,1,34.1
9705,LATAM,33,63.6,0,46.5
9706,EMEA,41,47.5,0,46.9
9707,LATAM,56,39.6,1,55.4
9708,EMEA,2,42.7,1,30.7
9709,NA,50,35.6,1,54.1
9710,EMEA,11,38.2,1,25.1
9711,NA,13,20.6,1,29.6
9712,APAC,52,51.6,0,50.9
9713,NA,47,44.5,0,57.9
9714,LATAM,15,61.0,0,85.9
9715,APAC,55,49.3,0,59.2
9716,EMEA,41,77.9,0,61.8
9717,NA,20,30.8,1,37.3
9718,APAC,30,53.3,0,39.9
9719,APAC,3,42.4,1,45.1
9720,EMEA,19,61.7,0,53.1
9721,NA,34,43.1,0,36.8
9722,LATAM,26,54.7,0,52.3
9723,LATAM,12,40.1,0,38.6
9724,LATAM,12,51.7,0,43.0
9725,NA,41,37.9,1,53.2
9726,LATAM,14,10.1,1,43.2
9727,NA,58,35.3,0,50.9
9728,EMEA,4,66.3,0,56.1
9729,NA,38,48.6,0,51.6
9730,LATAM,54,82.0,0,68.8
9731,APAC,44,53.4,0,56.1
9732,APAC,12,60.3,0,61.2
9733,APAC,59,77.2,0,40.9
9734,EMEA,43,53.9,0,42.1
9735,APAC,6,28.3,1,47.5
9736,APAC,9,93.1,0,79.5
9737,NA,46,52.2,0,62.2
9738,EMEA,4,37.2,1,39.1
9739,EMEA,16,13.4,1,32.3
9740,LATAM,56,56.9,0,50.0
9741,LATAM,30,42.5,0,41.5
9742,NA,38,68.4,0,64.6
9743,EMEA,10,41.6,0,29.5
9744,NA,39,56.1,0,67.4
9745,NA,12,58.7,0,35.0
9746,NA,16,50.6,0,65.6
9747,NA,4,65.0,0,57.7
9748,LATAM,23,36.6,1,39.2
9749,NA,46,35.3,1,38.3
9750,EMEA,7,56.8,0,75.8
9751,APAC,39,18.1,1,36.5
9752,APAC,40,48.2,0,58.4
9753,APAC,59,32.4,0,51.1
9754,APAC,50,55.8,0,54.4
9755,EMEA,32,10.1,1,9.6
9756,EMEA,9,7.2,1,24.9
9757,APAC,32,55.1,0,37.0
9758,APAC,26,82.3,0,78.3
9759,NA,51,61.8,0,45.3
9760,NA,6,11.6,1,55.8
9761,EMEA,32,33.5,1,24.7
9762,EMEA,13,69.8,0,56.0
9763,NA,48,60.8,0,36.3
9764,LATAM,44,60.0,0,73.7
9765,APAC,47,38.9,0,57.2
9766,APAC,22,28.4,0,43.4
9767,LATAM,23,66.1,0,75.9
9768,APAC,27,36.6,0,30.7
9769,LATAM,53,63.2,0,50.9
9770,LATAM,19,42.1,1,44.8
9771,NA,34,67.3,0,61.9
9772,EMEA,17,80.1,0,70.4
9773,APAC,7,50.2,1,47.7
9774,APAC,20,64.9,0,37.5
9775,NA,19,55.9,0,67.3
9776,NA,14,87.3,0,70.5
9777,EMEA,36,46.1,0,73.1
9778,LATAM,51,64.0,0,49.7
9779,APAC,15,53.8,0,56.1
9780,EMEA,49,17.2,1,41.9
9781,NA,5,73.3,0,67.9
9782,APAC,14,55.3,0,38.5
9783,LATAM,22,64.4,0,57.3
9784,LATAM,35,46.2,0,56.6
9785,APAC,18,60.6,0,47.0
9786,NA,37,49.1,0,48.7
9787,LATAM,34,32.0,1,55.4
9788,APAC,14,50.1,0,57.0
9789,APAC,9,33.2,1,48.9
9790,LATAM,52,45.3,0,49.2
9791,LATAM,4,-7.0,1,38.8
9792,NA,21,58.4,0,46.5
9793,EMEA,18,61.6,0,61.1
9794,EMEA,27,65.0,0,59.4
9795,APAC,15,64.9,0,29.2
9796,LATAM,40,61.3,0,82.2
9797,LATAM,39,23.3,1,35.3
9798,APAC,3,52.3,1,39.3
9799,NA,26,63.0,0,34.8
9800,EMEA,4,57.9,0,41.4
9801,LATAM,43,43.6,0,47.4
9802,LATAM,52,30.5,0,49.8
9803,EMEA,56,76.8,0,69.4
9804,EMEA,14,43.4,1,77.9
9805,EMEA,31,77.8,0,52.7
9806,NA,8,37.7,1,36.8
9807,LATAM,14,60.7,0,39.8
9808,APAC,57,78.8,0,40.7
9809,NA,54,38.0,1,47.3
9810,EMEA,2,80.8,0,58.2
9811,APAC,32,31.6,1,35.7
9812,EMEA,53,72.9,0,80.0
9813,LATAM,31,48.3,1,42.2
9814,APAC,46,64.5,0,42.0
9815,APAC,26,46.5,0,33.8
9816,APAC,32,42.1,0,26.9
9817,APAC,50,70.6,0,65.9
9818,EMEA,11,62.7,0,57.5
9819,LATAM,50,80.2,0,72.2
9820,LATAM,10,84.0,0,83.1
9821,EMEA,51,68.7,0,52.6
9822,APAC,52,62.1,0,39.1
9823,LATAM,52,34.7,1,40.7
9824,NA,42,60.2,0,43.4
9825,LATAM,49,25.0,1,28.1
9826,APAC,51,42.4,0,49.7
9827,EMEA,24,66.4,0,54.0
9828,NA,26,90.4,0,64.9
9829,EMEA,46,44.0,0,47.4
9830,APAC,55,67.6,0,64.6
9831,LATAM,51,40.3,1,50.4
9832,APAC,49,63.0,0,58.0
9833,APAC,56,73.1,0,62.5
9834,APAC,7,58.7,0,35.8
9835,LATAM,22,51.1,0,50.2
9836,LATAM,13,72.3,0,40.2
9837,NA,38,65.3,0,36.3
9838,APAC,54,40.9,0,33.0
9839,EMEA,32,43.3,0,72.4
9840,APAC,56,43.7,0,55.2
9841,NA,22,35.2,1,46.2
9842,LATAM,49,30.2,1,46.7
9843,APAC,43,45.0,0,73.2
9844,APAC,29,31.8,0,43.8
9845,EMEA,25,16.4,1,18.4
9846,NA,17,67.9,0,45.9
9847,EMEA,5,44.7,0,53.1
9848,LATAM,45,77.9,0,55.4
9849,APAC,21,56.4,0,59.3
9850,LATAM,14,40.9,1,68.3
9851,LATAM,3,40.1,1,34.3
9852,APAC,10,39.6,1,54.5
9853,APAC,56,61.5,0,52.4
9854,APAC,39,51.8,0,35.7
9855,EMEA,42,13.0,1,35.4
9856,NA,9,40.7,0,68.8
9857,NA,19,55.3,0,51.5
9858,NA,29,13.6,1,20.6
9859,LATAM,24,75.5,0,80.2
9860,NA,2,56.3,1,59.6
9861,NA,52,66.5,0,52.4
9862,LATAM,28,46.4,1,51.9
9863,NA,33,49.9,0,52.7
9864,APAC,56,53.2,0,58.0
9865,NA,53,72.0,0,75.6
9866,APAC,3,24.9,1,51.0
9867,APAC,39,65.3,0,89.6
9868,NA,35,50.7,0,43.0
9869,EMEA,48,49.0,0,55.6
9870,LATAM,57,48.9,0,67.7
9871,LATAM,32,75.6,0,72.5
9872,EMEA,21,78.1,0,52.0
9873,LATAM,37,56.4,0,50.0
9874,APAC,39,59.7,0,61.8
9875,NA,54,41.9,1,43.8
9876,APAC,34,69.3,0,71.8
9877,LATAM,37,50.0,1,60.7
9878,NA,54,69.0,0,55.4
9879,NA,13,51.2,1,44.9
9880,LATAM,58,53.3,0,47.4
9881,APAC,6,66.4,0,37.1
9882,LATAM,52,68.4,0,66.4
9883,APAC,39,55.5,0,51.7
9884,APAC,44,30.1,1,39.2
9885,LATAM,40,72.2,0,78.5
9886,LATAM,19,45.8,1,58.9
9887,EMEA,55,54.4,0,52.2
9888,LATAM,23,47.9,0,23.7
9889,NA,39,48.9,0,54.1
9890,LATAM,53,56.3,1,49.2
9891,EMEA,30,66.6,0,55.8
9892,EMEA,54,38.6,1,40.9
9893,APAC,11,50.8,0,53.1
9894,NA,11,32.6,1,42.2
9895,APAC,55,63.2,0,67.4
9896,EMEA,11,41.5,1,29.1
9897,EMEA,27,68.8,0,66.1
9898,APAC,28,76.3,0,70.4
9899,APAC,30,30.2,1,27.7
9900,EMEA,47,46.1,1,58.0
9901,LATAM,32,73.9,0,78.4
9902,NA,43,38.3,0,33.4
9903,EMEA,13,75.0,0,55.5
9904,EMEA,58,44.2,0,44.9
9905,LATAM,32,53.5,0,45.5
9906,APAC,9,47.6,1,40.7
9907,NA,35,41.6,1,22.4
9908,NA,30,38.3,1,45.9
9909,LATAM,41,33.7,1,51.6
9910,APAC,13,62.9,0,55.2
9911,APAC,54,44.6,0,46.7
9912,LATAM,46,65.1,0,47.0
9913,APAC,18,55.6,0,95.6
9914,NA,9,57.4,0,55.9
9915,APAC,34,46.5,0,61.4
9916,NA,52,58.5,0,68.6
9917,LATAM,40,72.4,0,69.5
9918,NA,24,30.6,1,41.9
9919,LATAM,42,72.9,0,70.7
9920,EMEA,52,57.1,0,31.4
9921,NA,10,71.1,0,54.8
9922,APAC,12,54.6,0,56.4
9923,LATAM,47,47.3,0,53.1
9924,EMEA,9,55.4,0,67.4
9925,APAC,20,29.3,0,50.5
9926,APAC,42,59.6,0,52.6
9927,APAC,40,20.7,1,49.0
9928,LATAM,52,69.9,0,58.6
9929,APAC,34,35.6,1,18.2
9930,EMEA,34,41.3,0,46.0
9931,EMEA,45,73.0,0,65.6
9932,APAC,51,56.1,1,51.2
9933,APAC,6,86.4,0,80.3
9934,APAC,34,44.6,0,49.7
9935,NA,34,32.7,1,49.5
9936,APAC,58,29.9,1,48.9
9937,EMEA,3,56.8,0,79.6
9938,NA,36,56.4,1,50.9
9939,EMEA,23,48.6,0,27.8
9940,NA,23,64.4,0,36.1
9941,APAC,3,25.3,1,64.9
9942,EMEA,19,39.0,0,32.0
9943,EMEA,7,52.5,0,41.3
9944,NA,43,68.4,0,32.4
9945,LATAM,5,42.0,1,88.3
9946,LATAM,54,87.8,0,95.1
9947,NA,16,29.8,1,46.2
9948,NA,10,51.2,1,45.9
9949,NA,40,56.8,0,62.1
9950,NA,49,53.9,0,28.9
9951,LATAM,40,45.4,0,64.1
9952,APAC,42,38.4,1,40.8
9953,NA,41,55.2,0,55.9
9954,APAC,29,32.0,0,25.1
9955,APAC,13,61.8,0,70.2
9956,EMEA,27,60.5,0,32.2
9957,NA,31,18.9,1,40.0
9958,EMEA,2,80.6,0,75.3
9959,NA,10,61.7,0,47.6
9960,LATAM,51,41.3,1,36.5
9961,EMEA,14,46.7,0,52.6
9962,APAC,36,74.0,0,77.4
9963,NA,13,62.3,0,57.9
9964,NA,22,34.7,1,26.2
9965,LATAM,42,34.3,0,33.4
9966,NA,7,49.8,0,56.2
9967,LATAM,10,50.3,0,53.6
9968,EMEA,6,51.9,0,80.9
9969,NA,46,74.8,0,66.2
9970,EMEA,44,44.5,0,61.2
9971,APAC,35,61.8,0,65.9
9972,LATAM,12,42.6,1,40.7
9973,APAC,2,48.4,0,70.5
9974,APAC,6,50.8,0,71.3
9975,EMEA,16,82.3,0,48.4
9976,EMEA,34,62.5,0,76.6
9977,EMEA,18,55.0,0,41.1
9978,EMEA,42,39.4,1,42.6
9979,LATAM,57,65.5,0,39.2
9980,APAC,11,77.6,0,48.7
9981,LATAM,4,51.6,0,44.8
9982,LATAM,36,60.0,0,59.9
9983,APAC,5,61.1,0,41.1
9984,LATAM,9,70.1,0,56.1
9985,EMEA,33,50.9,1,39.7
9986,LATAM,35,30.5,0,38.2
9987,EMEA,21,34.5,0,47.4
9988,LATAM,46,64.5,0,36.5
9989,NA,34,75.1,0,71.9
9990,EMEA,56,44.8,0,44.5
9991,APAC,38,38.4,1,30.1
9992,LATAM,8,31.2,0,32.4
9993,APAC,15,59.9,0,51.4
9994,LATAM,31,56.0,0,54.3
9995,APAC,7,50.9,0,41.9
9996,NA,38,48.3,0,42.4
9997,APAC,57,52.8,0,63.6
9998,APAC,44,24.4,1,43.2
9999,EMEA,55,51.4,0,45.9
10000,NA,7,41.1,1,54.6
10001,NA,59,56.3,0,66.7
10002,LATAM,2,59.9,0,76.7
10003,APAC,9,57.8,0,57.5
10004,LATAM,25,41.0,0,45.8
10005,EMEA,49,49.4,0,40.5
10006,APAC,30,16.2,1,33.2
10007,NA,52,55.7,0,60.6
10008,NA,57,60.5,0,54.1
10009,APAC,33,70.8,0,62.3
10010,APAC,32,74.1,0,70.0
10011,EMEA,55,52.3,0,49.3
10012,APAC,55,51.7,0,55.8
10013,APAC,24,48.9,0,61.9
10014,APAC,54,30.6,1,32.6
10015,EMEA,35,64.9,0,27.8
10016,LATAM,37,56.8,0,77.9
10017,NA,36,30.0,0,41.7
10018,APAC,31,54.1,0,54.9
10019,APAC,36,53.1,0,40.6
10020,APAC,26,43.0,1,78.5
10021,EMEA,29,89.3,0,53.8
10022,NA,4,17.2,1,-3.4
10023,EMEA,5,20.6,1,19.7
10024,NA,13,54.8,0,65.0
10025,APAC,12,49.0,0,78.0
10026,EMEA,48,40.3,0,45.6
10027,EMEA,57,63.5,0,60.2
10028,APAC,10,64.2,0,46.5
10029,EMEA,12,44.1,1,45.7
10030,EMEA,18,68.8,0,45.3
10031,EMEA,37,74.3,0,63.2
10032,LATAM,36,65.8,0,62.9
10033,APAC,2,51.5,0,42.9
10034,LATAM,35,49.8,0,65.6
10035,APAC,14,38.1,1,40.7
10036,LATAM,32,48.8,0,42.3
10037,LATAM,21,12.1,1,32.7
10038,NA,16,42.5,1,49.0
10039,NA,14,45.5,0,58.7
10040,APAC,21,59.6,1,70.8
10041,APAC,35,54.7,0,56.8
10042,EMEA,31,54.0,1,48.2
10043,EMEA,4,55.5,0,63.0
10044,NA,12,65.0,0,51.5
10045,EMEA,31,23.2,1,33.6
10046,EMEA,19,52.0,0,44.7
10047,APAC,9,48.3,0,59.5
10048,NA,31,38.5,0,45.9
10049,NA,31,40.3,0,41.7
10050,APAC,40,18.7,1,43.2
10051,LATAM,17,68.2,0,71.3
10052,EMEA,25,65.8,0,48.8
10053,NA,19,53.7,1,53.7
10054,NA,38,62.1,0,34.1
10055,LATAM,56,65.2,0,67.6
10056,NA,38,58.9,0,31.8
10057,NA,31,20.9,1,28.2
10058,EMEA,26,39.0,0,43.9
10059,NA,30,55.0,0,39.0
10060,NA,47,43.5,0,34.4
10061,NA,54,42.8,0,45.5
10062,LATAM,22,32.8,1,34.9
10063,APAC,3,47.6,0,39.2
10064,EMEA,9,47.5,0,67.6
10065,EMEA,51,49.0,0,40.5
10066,NA,2,52.2,0,50.7
10067,NA,31,52.0,1,62.4
10068,EMEA,43,62.8,0,49.3
10069,LATAM,50,47.7,0,71.7
10070,EMEA,53,37.4,0,20.4
10071,NA,59,57.8,0,31.4
10072,APAC,8,67.3,0,65.4
10073,NA,6,60.4,0,48.5
10074,APAC,10,68.7,0,60.4
10075,APAC,15,60.4,0,55.1
10076,NA,5,39.4,0,44.3
10077,NA,37,34.2,0,44.5
10078,NA,49,29.7,1,42.3
10079,NA,24,52.4,0,55.9
10080,APAC,50,49.6,0,52.8
10081,EMEA,48,61.0,0,62.5
10082,LATAM,40,35.0,1,46.1
10083,NA,43,47.8,0,52.1
10084,EMEA,45,70.0,0,56.6
10085,NA,59,33.3,0,39.3
10086,EMEA,44,45.8,0,54.2
10087,EMEA,59,61.6,0,43.4
10088,APAC,14,45.5,0,42.4
10089,EMEA,43,48.3,0,50.1
10090,NA,33,70.7,0,60.3
10091,EMEA,54,35.0,1,43.7
10092,EMEA,47,58.3,0,50.5
10093,LATAM,58,38.7,1,60.8
10094,LATAM,11,23.0,1,21.4
10095,EMEA,23,62.0,0,64.6
10096,LATAM,37,33.4,1,27.2
10097,LATAM,12,56.1,0,37.9
10098,APAC,39,36.5,1,50.5
10099,APAC,58,71.2,0,82.6
10100,NA,12,37.7,1,66.6
10101,APAC,35,54.2,0,55.8
10102,NA,27,47.0,0,43.4
10103,LATAM,6,54.8,0,51.6
10104,APAC,52,72.6,0,42.6
10105,EMEA,43,76.1,0,60.3
10106,LATAM,17,28.7,1,42.3
10107,EMEA,27,52.6,0,55.9
10108,NA,45,64.9,0,44.7
10109,LATAM,7,28.9,1,33.9
10110,LATAM,7,53.3,0,75.1
10111,EMEA,58,60.4,0,73.0
10112,LATAM,49,73.4,0,70.2
10113,EMEA,51,63.7,0,37.8
10114,EMEA,12,52.3,0,76.0
10115,APAC,9,44.8,1,35.3
10116,EMEA,45,45.9,0,50.8
10117,NA,52,68.1,0,59.9
10118,APAC,35,16.8,1,23.2
10119,NA,26,73.0,0,67.5
10120,NA,46,33.1,0,61.5
10121,LATAM,7,64.8,0,67.2
10122,APAC,8,43.7,1,29.5
10123,EMEA,7,29.2,1,32.6
10124,APAC,34,32.6,1,18.6
10125,LATAM,47,51.6,1,52.4
10126,EMEA,25,49.7,0,47.5
10127,LATAM,59,38.0,0,63.7
10128,LATAM,6,55.6,0,60.4
10129,LATAM,44,23.8,1,52.3
10130,EMEA,8,69.7,0,76.0
10131,EMEA,34,50.9,1,63.4
10132,EMEA,15,53.5,0,72.7
10133,EMEA,27,56.7,0,49.0
10134,EMEA,18,48.3,0,47.1
10135,EMEA,11,71.7,0,45.6
10136,APAC,21,54.1,1,60.2
10137,NA,43,54.7,0,47.4
10138,APAC,42,48.5,0,46.2
10139,EMEA,4,35.8,1,42.6
10140,LATAM,31,47.7,1,60.8
10141,LATAM,51,36.3,1,48.5
10142,APAC,5,64.6,0,57.5
10143,EMEA,28,54.2,1,33.1
10144,LATAM,43,66.1,0,64.8
10145,APAC,49,63.1,0,42.5
10146,NA,5,35.2,1,-1.5
10147,NA,15,41.0,0,36.1
10148,APAC,5,39.0,0,72.7
10149,NA,14,59.5,0,72.5
10150,EMEA,49,61.7,0,45.9
10151,EMEA,46,66.6,0,64.8
10152,APAC,12,57.3,0,57.8
10153,EMEA,48,27.0,1,57.3
10154,NA,42,55.6,0,53.8
10155,APAC,32,71.9,0,58.9
10156,EMEA,59,45.5,0,40.5
10157,EMEA,15,69.4,0,86.0
10158,APAC,46,48.7,0,61.8
10159,NA,55,38.8,0,42.6
10160,LATAM,46,27.5,1,30.5
10161,EMEA,55,56.9,0,55.8
10162,NA,6,52.8,0,43.2
10163,LATAM,48,64.6,0,44.7
10164,APAC,11,66.8,0,72.1
10165,LATAM,55,66.1,0,59.5
10166,LATAM,14,32.8,1,42.2
10167,EMEA,39,53.8,0,70.7
10168,LATAM,34,27.8,1,44.6
10169,EMEA,38,32.2,1,41.0
10170,EMEA,12,59.6,0,87.9
10171,NA,38,71.2,0,61.7
10172,EMEA,59,73.5,0,77.1
10173,EMEA,52,49.5,1,45.7
10174,APAC,48,37.4,1,50.3
10175,LATAM,33,72.9,0,73.0
10176,NA,23,41.0,1,54.9
10177,LATAM,35,15.9,1,17.0
10178,EMEA,40,78.7,0,70.6
10179,NA,24,42.2,0,37.1
10180,NA,58,66.7,0,59.0
10181,NA,6,39.5,1,70.8
10182,EMEA,2,57.6,0,57.9
10183,NA,10,73.9,0,76.2
10184,LATAM,56,7.3,1,48.0
10185,NA,4,59.0,0,31.8
10186,EMEA,39,40.9,1,50.6
10187,NA,7,52.9,0,58.2
10188,EMEA,47,74.7,0,80.6
10189,LATAM,10,41.6,0,28.1
10190,NA,39,52.3,0,52.0
10191,EMEA,52,67.9,0,88.8
10192,APAC,8,23.5,1,23.2
10193,EMEA,40,64.0,0,42.1
10194,APAC,18,33.3,1,63.1
10195,NA,8,39.9,1,58.8
10196,EMEA,11,24.7,1,33.2
10197,APAC,47,74.9,0,58.0
10198,NA,34,68.2,0,47.5
10199,APAC,58,46.4,0,57.1
10200,EMEA,27,25.7,1,46.8
10201,APAC,40,22.7,1,39.9
10202,APAC,32,41.0,1,33.8
10203,LATAM,46,65.9,0,58.9
10204,APAC,29,68.8,0,54.6
10205,EMEA,33,49.8,0,23.7
10206,EMEA,40,27.5,1,58.0
10207,APAC,52,41.6,1,67.3
10208,LATAM,12,41.5,0,28.7
10209,EMEA,36,45.0,0,64.1
10210,APAC,35,28.1,1,28.8
10211,NA,37,59.6,0,74.2
10212,LATAM,59,27.8,1,38.9
10213,NA,14,56.0,0,20.9
10214,APAC,5,48.5,0,87.3
10215,NA,10,44.1,0,40.2
10216,APAC,47,59.9,0,73.0
10217,NA,54,59.6,0,55.2
10218,NA,10,58.9,0,42.3
10219,APAC,57,57.8,0,75.6
10220,EMEA,31,64.1,0,74.3
10221,NA,17,63.8,0,52.1
10222,NA,39,56.2,1,40.1
10223,EMEA,42,51.8,0,51.0
10224,APAC,51,62.4,0,51.3
10225,EMEA,6,56.6,0,42.8
10226,LATAM,45,52.6,0,44.8
10227,EMEA,8,57.6,0,44.7
10228,NA,19,35.2,1,49.3
10229,EMEA,38,42.4,1,26.2
10230,LATAM,51,61.5,0,48.5
10231,NA,10,75.4,0,59.2
10232,NA,17,52.9,0,52.5
10233,NA,41,79.4,0,49.1
10234,LATAM,5,41.3,1,50.3
10235,EMEA,31,53.3,1,59.8
10236,NA,58,47.7,0,49.6
10237,APAC,21,47.8,0,41.7
10238,NA,16,68.4,0,47.4
10239,LATAM,48,52.0,0,56.0
10240,NA,8,64.0,0,62.2
10241,APAC,11,68.6,0,56.3
10242,APAC,3,46.2,1,20.7
10243,EMEA,13,32.0,1,27.9
10244,NA,30,60.4,0,43.3
10245,EMEA,43,81.9,0,53.7
10246,EMEA,8,59.1,0,45.4
10247,APAC,32,56.7,0,55.6
10248,EMEA,15,64.2,0,44.9
10249,EMEA,51,38.2,0,50.8
10250,APAC,50,8.3,1,21.7
10251,EMEA,46,21.7,1,18.5
10252,APAC,30,53.0,0,51.4
10253,EMEA,42,43.2,0,58.4
10254,APAC,49,63.6,0,75.4
10255,NA,20,51.1,0,54.1
10256,NA,47,74.9,0,65.6
10257,APAC,56,67.6,0,61.7
10258,APAC,19,47.0,0,35.7
10259,EMEA,51,51.6,0,64.0
10260,EMEA,57,46.6,0,50.1
10261,NA,49,44.7,0,44.5
10262,NA,9,37.8,1,63.6
10263,APAC,46,52.4,0,77.8
10264,NA,48,58.3,0,41.4
10265,NA,26,46.2,1,46.2
10266,LATAM,24,70.6,0,55.9
10267,APAC,31,41.7,0,45.2
10268,EMEA,4,34.6,1,32.8
10269,LATAM,27,72.3,0,48.3
10270,LATAM,20,45.0,1,43.7
10271,NA,46,66.5,0,68.6
10272,LATAM,38,27.7,1,57.9
10273,LATAM,6,43.1,0,42.7
10274,LATAM,9,39.3,0,34.2
10275,EMEA,18,44.9,1,54.4
10276,APAC,46,37.4,1,16.8
10277,LATAM,15,65.7,0,56.9
10278,APAC,21,60.1,0,44.8
10279,NA,31,61.5,0,77.7
10280,APAC,43,53.8,0,47.9
10281,EMEA,29,51.3,0,62.0
10282,EMEA,27,18.8,1,39.2
10283,APAC,11,45.2,0,57.9
10284,LATAM,44,61.8,0,62.8
10285,NA,40,49.5,1,38.8
10286,EMEA,11,40.4,1,31.7
10287,EMEA,2,40.6,0,52.1
10288,EMEA,54,58.9,0,41.2
10289,APAC,41,48.0,0,47.0
10290,EMEA,5,34.2,1,22.0
10291,LATAM,37,35.5,1,29.0
10292,LATAM,42,29.7,1,23.3
10293,LATAM,49,61.7,0,50.4
10294,LATAM,33,38.4,1,32.4
10295,EMEA,31,56.7,1,40.0
10296,EMEA,14,64.2,0,69.9
10297,NA,11,67.8,0,58.7
10298,NA,54,66.7,0,56.2
10299,LATAM,5,50.1,0,60.1
10300,EMEA,13,48.9,0,37.6
10301,NA,26,44.5,1,30.6
10302,NA,41,53.9,1,49.6
10303,APAC,16,27.0,1,17.6
10304,EMEA,35,27.9,0,25.8
10305,EMEA,51,33.8,1,57.1
10306,EMEA,21,11.8,1,41.2
10307,APAC,52,40.5,0,46.9
10308,EMEA,20,62.7,0,60.8
10309,NA,11,36.2,1,53.5
10310,APAC,19,54.1,1,48.0
10311,APAC,38,65.8,0,53.0
10312,EMEA,22,34.9,0,42.5
10313,APAC,24,39.4,1,45.2
10314,NA,53,22.7,1,35.3
10315,LATAM,2,56.9,1,61.1
10316,LATAM,25,46.9,1,49.8
10317,LATAM,16,34.3,1,54.6
10318,APAC,51,26.0,1,45.0
10319,APAC,38,70.2,0,57.7
10320,APAC,5,47.6,0,48.0
10321,NA,36,45.1,1,34.1
10322,EMEA,42,37.2,0,31.5
10323,LATAM,37,39.2,1,62.6
10324,EMEA,24,11.7,1,35.5
10325,LATAM,8,51.5,0,57.9
10326,APAC,43,42.2,0,44.2
10327,LATAM,20,17.6,1,38.8
10328,LATAM,26,62.0,0,51.6
10329,LATAM,55,45.2,0,76.1
10330,LATAM,10,37.4,1,67.2
10331,APAC,33,33.8,1,14.7
10332,APAC,56,42.8,1,64.2
10333,NA,16,60.6,0,49.6
10334,NA,9,52.2,0,40.1
10335,APAC,5,46.7,0,47.6
10336,APAC,32,48.6,0,46.4
10337,LATAM,56,48.6,0,29.5
10338,LATAM,46,21.6,1,42.5
