query_id,team,query_type,bytes_scanned_gb,table_count,scheduled_hour,migrated,runtime_sec
10232,finance,adhoc,2.2,6,0,1,14.07
10233,growth,dashboard,4.93,2,8,0,26.91
10234,ml,adhoc,6.14,2,22,1,18.63
10235,product,adhoc,2.7,4,1,1,13.99
10236,platform,dashboard,0.82,5,10,1,6.67
10237,growth,dashboard,2.5,7,16,1,17.48
10238,finance,dashboard,7.6,4,13,0,25.43
10239,ml,ml_features,3.61,4,17,1,18.96
10240,growth,adhoc,4.59,3,8,0,20.62
10241,platform,dashboard,1.21,7,22,1,10.22
10242,platform,etl,1.61,3,15,1,12.28
10243,finance,adhoc,1.77,5,1,1,10.65
10244,platform,adhoc,1.9,6,12,1,22.75
10245,ml,adhoc,7.28,4,12,1,39.8
10246,platform,dashboard,0.15,5,0,1,0.99
10247,finance,dashboard,2.08,2,6,0,11.97
10248,product,etl,1.85,7,4,1,10.26
10249,finance,etl,0.45,1,23,1,2.48
10250,growth,etl,4.22,5,1,1,15.07
10251,ml,dashboard,0.91,6,13,1,5.84
10252,ml,etl,1.36,2,2,0,4.55
10253,growth,dashboard,15.39,4,4,0,58.53
10254,product,adhoc,6.12,4,3,0,22.59
10255,ml,dashboard,3.79,3,22,1,27.15
10256,product,etl,3.06,9,21,0,27.15
10257,growth,ml_features,1.68,2,21,1,6.47
10258,growth,dashboard,18.16,2,5,0,49.29
10259,product,etl,4.87,5,0,1,18.01
10260,ml,adhoc,0.88,5,23,1,4.09
10261,growth,dashboard,0.43,4,9,1,2.47
10262,finance,dashboard,3.76,4,21,1,15.89
10263,platform,adhoc,1.89,5,14,1,9.92
10264,platform,dashboard,0.42,2,10,1,2.09
10265,ml,dashboard,3.23,5,17,0,27.44
10266,platform,etl,1.5,6,1,1,7.27
10267,product,adhoc,3.61,2,22,1,12.01
10268,ml,etl,3.27,2,23,1,19.2
10269,product,adhoc,1.03,2,8,1,7.6
10270,product,adhoc,4.04,4,17,1,26.31
10271,growth,etl,1.16,3,5,0,6.45
10272,finance,dashboard,1.25,5,7,1,5.64
10273,growth,dashboard,1.12,5,11,0,10.59
10274,platform,adhoc,6.99,2,6,1,21.31
10275,growth,ml_features,1.48,2,16,1,5.54
10276,finance,dashboard,9.11,1,21,1,25.77
10277,ml,ml_features,14.32,3,17,0,47.73
10278,platform,etl,0.89,5,18,1,5.03
10279,platform,adhoc,0.08,3,22,1,0.82
10280,product,dashboard,6.35,3,5,0,37.22
10281,growth,dashboard,1.38,4,7,1,5.79
10282,finance,adhoc,0.78,4,5,1,3.59
10283,platform,dashboard,1.05,4,5,1,4.4
10284,platform,dashboard,1.28,4,19,1,10.03
10285,finance,dashboard,8.39,2,15,1,51.06
10286,growth,ml_features,2.4,4,20,1,9.37
10287,growth,dashboard,8.26,6,23,1,46.82
10288,product,adhoc,3.47,6,12,1,22.18
10289,finance,dashboard,1.43,2,8,0,7.61
10290,growth,dashboard,1.31,2,3,1,6.84
10291,finance,dashboard,3.74,4,14,1,18.63
10292,product,etl,4.97,10,5,1,27.24
10293,product,adhoc,6.03,4,14,0,48.48
10294,finance,dashboard,1.51,6,15,1,10.28
10295,finance,etl,2.44,4,23,1,12.38
10296,finance,dashboard,3.83,3,4,0,26.91
10297,product,etl,1.32,3,13,1,8.73
10298,finance,dashboard,0.58,1,0,1,2.83
10299,ml,etl,0.83,7,12,1,5.95
10300,finance,ml_features,1.54,5,7,1,6.74
10301,platform,etl,4.17,5,6,1,20.15
10302,finance,dashboard,8.04,6,15,1,36.47
10303,product,adhoc,0.45,4,0,1,2.48
10304,product,etl,1.04,2,11,1,3.76
10305,growth,adhoc,1.36,6,17,1,10.51
10306,finance,dashboard,4.83,6,22,1,18.53
10307,growth,adhoc,1.13,1,23,1,7.97
10308,product,dashboard,1.26,2,3,1,4.67
10309,ml,adhoc,0.43,5,1,1,2.5
10310,product,dashboard,3.43,6,22,1,16.71
10311,product,adhoc,1.69,2,19,1,6.63
10312,finance,dashboard,0.98,3,11,1,3.81
10313,finance,dashboard,1.51,6,9,1,10.49
10314,product,dashboard,6.96,1,22,0,28.17
10315,growth,etl,0.67,7,11,1,5.08
10316,growth,adhoc,0.8,1,4,1,3.44
10317,growth,adhoc,7.98,5,5,1,30.17
10318,growth,etl,2.19,1,6,1,7.0
10319,ml,adhoc,4.21,4,14,1,18.75
10320,growth,dashboard,3.13,2,8,0,19.64
10321,growth,adhoc,1.94,4,7,0,11.33
10322,growth,dashboard,1.37,8,2,1,10.82
10323,growth,adhoc,5.03,7,3,0,23.82
10324,finance,dashboard,7.23,6,4,0,44.15
10325,growth,etl,6.64,5,3,0,40.79
10326,growth,adhoc,0.55,3,9,1,3.33
10327,growth,dashboard,8.46,3,15,0,77.22
10328,platform,adhoc,1.36,7,13,1,7.96
10329,product,dashboard,0.88,4,2,1,3.55
10330,product,dashboard,1.67,3,13,0,8.35
10331,growth,etl,5.02,3,11,1,21.33
10332,finance,etl,3.65,5,0,1,20.3
10333,ml,adhoc,1.52,3,4,1,5.98
10334,growth,adhoc,5.06,4,19,1,12.81
10335,finance,dashboard,2.35,4,6,0,10.31
10336,finance,dashboard,1.07,1,7,1,4.31
10337,growth,adhoc,0.92,6,4,1,6.11
10338,product,adhoc,3.16,4,17,1,9.15
10339,product,dashboard,1.84,5,9,1,10.56
10340,finance,dashboard,0.44,5,6,1,2.74
10341,finance,dashboard,5.11,6,11,1,29.34
10342,finance,dashboard,1.19,2,6,1,6.47
10343,finance,dashboard,11.6,2,12,1,36.18
10344,platform,dashboard,0.43,3,14,1,2.85
10345,product,adhoc,1.65,7,1,0,10.68
10346,finance,dashboard,0.93,7,0,1,5.51
10347,growth,dashboard,0.69,6,18,1,5.84
10348,product,adhoc,1.18,3,2,1,4.5
10349,growth,etl,14.12,3,2,1,52.88
10350,ml,dashboard,2.36,4,23,1,10.24
10351,platform,dashboard,0.84,2,21,1,4.87
10352,growth,adhoc,0.27,2,11,1,2.49
10353,platform,dashboard,0.3,1,1,1,1.96
10354,growth,dashboard,1.12,3,19,1,3.92
10355,growth,adhoc,1.0,5,22,1,4.74
10356,ml,dashboard,1.57,7,19,1,9.77
10357,platform,etl,0.17,4,22,1,1.07
10358,finance,etl,1.82,6,0,1,8.41
10359,platform,dashboard,6.24,5,21,1,32.71
10360,growth,dashboard,12.0,1,11,0,36.74
10361,product,ml_features,0.25,3,7,1,1.01
10362,ml,adhoc,0.83,5,14,1,4.56
10363,platform,ml_features,0.79,3,23,1,4.41
10364,finance,etl,2.36,5,19,1,16.61
10365,finance,dashboard,0.53,5,8,1,5.15
10366,platform,dashboard,12.81,1,23,0,39.01
10367,finance,dashboard,2.11,2,6,1,6.9
10368,ml,etl,1.76,8,3,0,11.79
10369,finance,dashboard,11.61,3,20,0,44.84
10370,growth,adhoc,1.98,4,16,1,7.47
10371,growth,adhoc,3.13,3,2,1,8.22
10372,product,etl,0.88,4,10,1,4.16
10373,growth,etl,0.45,2,2,1,3.2
10374,finance,dashboard,1.03,1,9,1,5.14
10375,ml,dashboard,22.32,2,13,0,75.46
10376,growth,adhoc,4.04,3,0,1,18.34
10377,product,etl,2.72,8,8,1,20.42
10378,finance,adhoc,0.69,2,23,1,2.81
10379,product,adhoc,5.49,5,8,1,24.46
10380,finance,etl,0.45,5,14,0,3.96
10381,platform,dashboard,0.36,7,8,1,3.27
10382,finance,dashboard,1.09,2,15,1,6.09
10383,product,etl,17.29,1,5,0,37.26
10384,growth,adhoc,16.24,8,22,0,76.92
10385,finance,etl,1.23,6,7,1,7.69
10386,growth,dashboard,0.96,5,5,1,5.2
10387,product,adhoc,0.33,7,2,1,2.07
10388,finance,dashboard,2.19,3,16,1,8.44
10389,platform,dashboard,2.41,5,17,1,18.99
10390,finance,dashboard,4.8,4,11,1,29.08
10391,product,adhoc,5.48,3,2,1,21.14
10392,growth,dashboard,1.62,2,11,1,6.61
10393,product,dashboard,3.71,6,14,1,26.13
10394,ml,dashboard,0.93,2,18,1,4.64
10395,finance,dashboard,3.64,5,2,0,11.69
10396,growth,adhoc,1.15,2,6,1,6.56
10397,product,adhoc,3.34,1,22,1,7.32
10398,growth,adhoc,3.05,6,22,0,15.6
10399,finance,dashboard,2.17,6,9,1,16.9
10400,growth,adhoc,4.83,3,11,1,23.88
10401,finance,dashboard,0.36,8,10,1,4.07
10402,platform,adhoc,0.62,2,12,1,4.95
10403,growth,etl,1.5,3,18,1,6.7
10404,finance,adhoc,0.41,7,9,1,3.59
10405,growth,ml_features,1.29,2,6,1,5.68
10406,growth,dashboard,1.33,7,1,1,7.79
10407,product,adhoc,8.5,4,11,0,50.67
10408,product,adhoc,2.36,3,13,1,14.66
10409,platform,adhoc,6.25,3,16,0,39.94
10410,growth,adhoc,2.81,7,15,1,14.37
10411,growth,dashboard,1.12,1,8,1,5.2
10412,finance,adhoc,2.33,2,1,1,7.28
10413,product,adhoc,4.49,4,10,0,27.67
10414,product,adhoc,7.48,3,7,1,40.96
10415,platform,dashboard,1.74,9,5,0,17.93
10416,platform,dashboard,0.33,4,19,1,1.47
10417,growth,etl,0.3,2,10,1,1.54
10418,ml,dashboard,1.41,7,11,1,11.41
10419,ml,dashboard,0.15,7,15,1,1.32
10420,growth,dashboard,14.51,3,14,1,80.06
10421,finance,adhoc,3.88,2,22,0,19.31
10422,platform,adhoc,1.0,6,8,1,6.7
10423,finance,etl,0.59,4,15,1,3.14
10424,growth,adhoc,6.24,3,1,1,28.5
10425,finance,dashboard,0.59,6,0,1,4.36
10426,product,dashboard,0.66,5,13,1,4.7
10427,platform,dashboard,0.87,3,2,1,3.04
10428,platform,adhoc,2.28,4,6,1,15.31
10429,ml,ml_features,3.99,6,16,1,17.57
10430,finance,dashboard,7.48,5,17,0,28.12
10431,platform,dashboard,6.36,1,8,1,23.79
10432,growth,adhoc,2.02,1,9,0,13.65
10433,product,adhoc,6.19,5,21,0,23.66
10434,ml,adhoc,0.96,4,12,1,4.88
10435,platform,adhoc,0.27,5,8,1,1.98
10436,product,dashboard,0.96,5,13,1,10.53
10437,growth,adhoc,0.83,4,9,1,8.4
10438,growth,dashboard,1.0,4,17,1,8.06
10439,product,adhoc,0.7,5,10,1,5.41
10440,finance,dashboard,1.21,7,19,1,6.98
10441,finance,adhoc,3.98,3,5,1,14.98
10442,platform,ml_features,13.29,5,2,1,46.42
10443,growth,adhoc,0.3,3,17,1,2.26
10444,finance,dashboard,0.49,8,2,1,3.23
10445,growth,ml_features,0.84,3,13,1,4.85
10446,growth,dashboard,4.68,2,3,0,16.05
10447,growth,etl,1.61,6,4,0,9.21
10448,growth,dashboard,0.91,5,15,1,6.12
10449,product,etl,4.43,4,22,0,21.44
10450,finance,dashboard,5.77,3,6,1,25.08
10451,finance,dashboard,1.97,6,5,1,21.9
10452,platform,ml_features,0.82,7,18,1,8.82
10453,finance,adhoc,2.71,7,10,1,23.78
10454,product,dashboard,1.56,9,9,1,17.53
10455,product,dashboard,1.54,3,8,1,8.07
10456,product,dashboard,1.15,1,10,1,4.04
10457,finance,dashboard,5.57,6,10,0,38.54
10458,ml,adhoc,2.65,7,13,1,16.21
10459,finance,adhoc,6.29,6,12,1,30.07
10460,product,etl,8.76,3,14,1,26.21
10461,product,etl,3.34,2,13,1,11.16
10462,platform,etl,1.15,3,0,1,5.29
10463,product,adhoc,6.32,5,17,0,38.03
10464,finance,dashboard,3.36,2,9,1,16.02
10465,finance,adhoc,35.29,3,1,0,99.71
10466,platform,dashboard,2.83,4,19,1,14.39
10467,finance,dashboard,4.34,6,8,0,26.74
10468,ml,etl,2.77,3,14,1,16.4
10469,platform,adhoc,1.81,6,20,1,11.32
10470,growth,dashboard,1.51,1,6,1,7.54
10471,finance,dashboard,2.78,4,2,1,7.97
10472,ml,dashboard,3.57,7,22,1,20.33
10473,growth,adhoc,7.17,4,16,1,29.61
10474,finance,dashboard,2.83,7,23,1,24.03
10475,growth,etl,1.21,3,12,1,9.41
10476,growth,adhoc,1.41,6,11,1,10.39
10477,finance,dashboard,0.47,4,15,1,3.21
10478,platform,adhoc,12.52,3,8,0,26.79
10479,product,etl,1.11,4,17,0,5.7
10480,growth,etl,5.84,2,20,1,18.49
10481,product,adhoc,2.73,6,19,1,15.23
10482,finance,dashboard,2.81,1,6,1,9.56
10483,product,adhoc,1.77,3,11,0,15.39
10484,finance,etl,0.85,2,17,1,4.27
10485,ml,ml_features,0.69,5,1,1,7.24
10486,platform,adhoc,13.48,3,16,1,40.41
10487,product,adhoc,2.28,4,11,1,15.42
10488,product,dashboard,6.94,4,15,0,35.13
10489,product,dashboard,9.24,3,7,0,32.83
10490,finance,dashboard,1.28,4,3,1,6.36
10491,platform,dashboard,3.21,3,3,0,11.83
10492,ml,adhoc,2.12,3,4,1,10.0
10493,ml,dashboard,0.56,4,22,1,2.65
10494,product,adhoc,1.64,7,9,1,12.32
10495,product,adhoc,3.84,4,3,0,19.73
10496,finance,dashboard,1.16,4,13,1,7.53
10497,growth,adhoc,1.41,6,22,1,6.95
10498,product,dashboard,1.66,5,8,1,12.11
10499,ml,dashboard,20.55,4,7,0,48.17
10500,platform,ml_features,0.27,4,17,1,2.37
10501,platform,dashboard,3.5,3,16,1,26.84
10502,finance,dashboard,1.52,8,6,1,12.52
10503,product,adhoc,1.0,2,0,1,3.52
10504,product,dashboard,1.48,5,14,1,7.93
10505,product,dashboard,4.2,3,22,1,16.28
10506,growth,adhoc,4.47,2,5,0,13.54
10507,product,adhoc,2.47,3,10,1,10.91
10508,finance,adhoc,6.7,5,10,1,23.66
10509,product,etl,8.13,2,11,1,39.89
10510,ml,dashboard,4.94,4,10,1,32.56
10511,product,adhoc,1.1,4,10,0,6.36
10512,growth,dashboard,3.47,5,12,0,19.5
10513,finance,dashboard,3.49,3,23,1,11.21
10514,product,ml_features,0.82,3,18,1,5.86
10515,product,adhoc,0.36,6,4,1,2.07
10516,growth,dashboard,0.22,6,8,1,1.29
10517,product,dashboard,2.17,3,20,1,11.42
10518,platform,dashboard,2.8,7,15,1,24.75
10519,growth,adhoc,0.55,2,11,1,3.51
10520,product,dashboard,6.36,5,21,0,19.16
10521,platform,etl,2.38,2,11,1,15.67
10522,platform,dashboard,8.89,6,7,1,25.33
10523,ml,dashboard,3.03,3,17,1,11.29
10524,platform,ml_features,0.62,5,12,1,4.1
10525,product,etl,3.33,3,3,0,15.97
10526,finance,dashboard,4.21,3,7,1,14.99
10527,growth,adhoc,1.1,6,20,0,9.63
10528,growth,etl,0.41,5,19,0,3.02
10529,product,adhoc,2.25,4,17,1,12.89
10530,growth,adhoc,0.67,4,6,1,2.67
10531,finance,adhoc,6.91,5,4,0,43.65
10532,platform,etl,1.29,1,23,1,5.23
10533,growth,adhoc,13.42,4,12,0,49.03
10534,finance,dashboard,0.19,3,1,1,1.02
10535,product,adhoc,2.34,6,21,1,17.18
10536,growth,adhoc,9.7,5,21,1,40.87
10537,product,adhoc,0.76,2,11,0,4.63
10538,growth,dashboard,1.69,6,19,1,8.04
10539,platform,adhoc,1.29,6,20,1,8.3
10540,product,adhoc,0.95,1,3,1,2.94
10541,product,ml_features,2.64,4,14,0,16.47
10542,growth,dashboard,0.48,1,16,1,2.53
10543,product,adhoc,1.78,3,23,1,5.66
10544,finance,adhoc,3.55,3,0,1,13.28
10545,product,dashboard,1.59,6,3,1,6.07
10546,growth,adhoc,0.67,7,1,1,3.85
10547,growth,dashboard,6.25,3,22,0,14.69
10548,growth,etl,4.5,3,13,0,19.94
10549,growth,adhoc,0.64,2,6,1,2.35
10550,growth,dashboard,0.49,1,14,0,3.11
10551,growth,adhoc,0.71,6,6,1,4.21
10552,platform,ml_features,3.67,2,7,1,14.95
10553,product,dashboard,2.73,4,3,0,18.02
10554,product,etl,4.8,5,20,1,28.66
10555,finance,dashboard,1.41,6,14,1,8.79
10556,growth,dashboard,0.73,2,14,1,4.34
10557,ml,adhoc,5.53,3,7,1,16.39
10558,growth,dashboard,1.1,3,15,1,6.24
10559,platform,etl,2.47,3,20,0,16.24
10560,product,adhoc,0.37,5,14,1,2.32
10561,finance,adhoc,1.08,5,20,1,9.69
10562,product,adhoc,6.11,6,9,0,22.22
10563,platform,adhoc,0.92,3,18,1,5.85
10564,platform,adhoc,4.93,1,1,1,13.72
10565,product,adhoc,0.16,7,18,1,0.9
10566,growth,etl,1.09,2,13,1,7.71
10567,product,adhoc,1.67,3,6,1,7.78
10568,growth,dashboard,13.69,3,19,1,50.72
10569,finance,adhoc,0.56,6,14,1,3.64
10570,product,dashboard,4.21,2,21,1,19.17
10571,growth,dashboard,6.44,4,16,0,30.28
10572,platform,dashboard,0.91,4,3,1,6.14
10573,ml,dashboard,1.34,6,23,1,6.69
10574,growth,dashboard,2.35,1,17,1,14.02
10575,growth,etl,0.39,5,20,1,2.76
10576,finance,etl,1.22,6,5,1,10.23
10577,growth,dashboard,8.2,5,16,0,48.94
10578,growth,ml_features,3.58,2,4,1,18.23
10579,ml,ml_features,1.69,4,15,1,10.87
10580,growth,etl,2.28,5,1,1,14.04
10581,growth,dashboard,3.82,8,1,0,23.17
10582,finance,dashboard,4.71,3,23,1,18.83
10583,growth,adhoc,1.09,3,2,1,7.35
10584,platform,adhoc,10.89,6,17,0,61.06
10585,platform,adhoc,8.57,2,16,0,25.95
10586,finance,adhoc,4.24,2,8,1,17.5
10587,growth,etl,0.8,6,0,1,6.85
10588,platform,ml_features,0.66,3,20,0,3.84
10589,product,adhoc,1.41,5,14,1,9.06
10590,product,etl,2.15,4,3,0,9.62
10591,finance,etl,0.29,1,13,1,1.62
10592,product,dashboard,3.47,2,8,1,10.82
10593,growth,etl,8.3,4,14,0,39.86
10594,finance,dashboard,3.8,2,1,1,10.25
10595,product,dashboard,0.96,3,5,1,2.92
10596,finance,ml_features,0.84,1,10,1,4.52
10597,product,dashboard,2.8,3,21,1,14.46
10598,product,adhoc,1.7,4,6,1,5.56
10599,platform,ml_features,3.28,5,4,0,28.99
10600,product,dashboard,3.9,6,23,1,23.52
10601,growth,dashboard,6.69,3,12,1,32.09
10602,product,dashboard,0.58,3,4,1,4.61
10603,platform,adhoc,2.57,6,1,0,12.93
10604,growth,dashboard,1.35,3,4,1,6.43
10605,platform,dashboard,1.81,2,7,1,5.17
10606,ml,etl,5.21,2,1,0,21.14
10607,product,dashboard,5.87,4,2,1,27.36
10608,growth,adhoc,9.38,6,12,0,49.17
10609,product,dashboard,3.22,4,20,1,13.39
10610,finance,adhoc,1.78,5,1,1,6.79
10611,finance,adhoc,1.52,4,17,1,13.37
10612,growth,dashboard,0.3,3,18,1,1.38
10613,product,dashboard,8.79,1,21,1,42.58
10614,product,dashboard,1.41,4,10,1,7.04
10615,finance,dashboard,3.51,3,18,0,12.51
10616,finance,dashboard,4.25,3,23,1,15.99
10617,finance,adhoc,0.51,4,15,1,3.44
10618,finance,dashboard,0.73,3,1,1,3.88
10619,finance,dashboard,11.04,6,9,0,51.16
10620,growth,dashboard,2.77,2,10,1,19.95
10621,finance,etl,1.06,6,16,1,8.93
10622,growth,dashboard,1.75,4,23,0,9.34
10623,platform,adhoc,6.65,1,1,1,20.33
10624,product,adhoc,5.63,5,10,1,55.96
10625,platform,dashboard,0.4,5,19,1,2.37
10626,finance,dashboard,12.15,3,8,0,43.68
10627,growth,dashboard,5.83,2,22,1,18.83
10628,finance,adhoc,1.7,7,3,0,14.4
10629,growth,dashboard,0.54,2,8,1,2.81
10630,finance,dashboard,6.42,6,14,0,30.42
10631,platform,etl,3.4,3,14,0,21.04
10632,growth,adhoc,0.41,6,7,1,3.27
10633,finance,dashboard,1.56,4,19,1,6.52
10634,growth,etl,62.73,5,13,0,286.71
10635,finance,dashboard,2.05,6,11,1,22.75
10636,product,dashboard,0.89,1,22,1,5.86
10637,growth,dashboard,0.66,1,10,1,5.05
10638,growth,ml_features,14.14,6,13,1,71.38
10639,product,dashboard,5.12,3,16,1,24.82
10640,finance,etl,9.47,3,1,1,44.43
10641,finance,adhoc,2.65,3,4,0,7.92
10642,product,adhoc,8.0,6,11,1,40.61
10643,growth,dashboard,0.79,5,11,1,4.64
10644,platform,dashboard,2.41,1,16,1,9.64
10645,platform,adhoc,2.76,4,13,1,16.65
10646,finance,dashboard,9.21,1,14,0,44.09
10647,finance,adhoc,2.86,5,15,0,14.73
10648,finance,dashboard,1.01,2,3,0,3.35
10649,platform,etl,2.16,1,11,0,14.68
10650,growth,adhoc,0.32,5,10,1,2.77
10651,product,adhoc,0.16,4,16,1,1.28
10652,finance,adhoc,5.03,6,12,0,24.3
10653,platform,dashboard,1.33,5,11,1,9.41
10654,ml,dashboard,1.51,5,9,1,7.85
10655,growth,dashboard,5.02,3,20,1,17.07
10656,finance,adhoc,9.36,3,22,1,41.18
10657,product,dashboard,3.63,3,17,0,22.61
10658,product,dashboard,16.79,3,23,1,60.81
10659,growth,dashboard,3.5,8,0,1,24.96
10660,product,dashboard,2.81,3,18,1,11.0
10661,product,adhoc,2.62,7,12,1,21.82
10662,ml,adhoc,0.49,5,22,1,3.8
10663,product,dashboard,5.76,5,8,0,36.07
10664,product,dashboard,0.14,2,22,1,0.96
10665,growth,adhoc,1.06,6,5,1,6.34
10666,growth,adhoc,2.07,5,8,1,11.99
10667,product,etl,0.84,3,10,1,6.89
10668,product,etl,1.23,3,8,1,5.95
10669,platform,etl,15.23,7,7,0,86.73
10670,finance,etl,6.78,5,0,1,12.62
10671,growth,etl,0.95,5,6,1,3.46
10672,growth,adhoc,1.2,6,5,1,8.89
10673,finance,adhoc,0.49,4,6,1,3.12
10674,finance,adhoc,4.37,2,3,1,18.16
10675,growth,dashboard,1.53,8,21,1,8.56
10676,growth,dashboard,0.23,5,4,1,1.04
10677,finance,etl,2.25,4,0,1,14.11
10678,finance,adhoc,3.26,7,3,1,20.53
10679,ml,dashboard,5.81,6,1,1,36.12
10680,platform,dashboard,1.86,4,8,1,5.3
10681,growth,dashboard,1.34,3,17,1,10.03
10682,platform,dashboard,17.9,5,15,0,109.03
10683,finance,adhoc,2.03,7,15,1,16.15
10684,ml,adhoc,4.44,4,20,1,19.02
10685,product,adhoc,1.11,2,1,1,4.33
10686,growth,dashboard,4.3,4,4,0,22.68
10687,growth,dashboard,0.41,7,19,1,2.64
10688,ml,dashboard,1.21,6,15,1,10.15
10689,ml,dashboard,0.53,4,22,1,2.73
10690,finance,adhoc,1.04,6,12,1,7.01
10691,product,dashboard,7.97,6,10,1,34.08
10692,product,etl,1.03,2,15,1,5.79
10693,platform,adhoc,4.44,4,4,1,18.79
10694,finance,dashboard,10.69,6,0,0,65.92
10695,growth,dashboard,1.95,6,8,1,10.77
10696,finance,dashboard,6.01,4,20,1,11.94
10697,product,dashboard,3.61,2,7,1,25.87
10698,finance,etl,2.29,4,9,0,12.16
10699,platform,adhoc,4.6,4,9,0,16.83
10700,ml,etl,15.24,4,18,0,92.48
10701,growth,adhoc,1.0,4,4,1,6.51
10702,platform,etl,0.7,5,8,0,4.12
10703,product,etl,0.66,1,23,1,2.27
10704,product,dashboard,6.01,5,23,1,27.29
10705,growth,dashboard,6.97,4,2,1,24.72
10706,finance,dashboard,1.12,2,16,0,6.87
10707,ml,dashboard,0.19,9,19,1,1.76
10708,product,adhoc,0.96,5,22,0,3.62
10709,product,dashboard,3.68,8,11,0,23.24
10710,growth,etl,1.87,6,9,0,11.91
10711,finance,dashboard,2.46,4,20,1,11.02
10712,finance,etl,1.13,7,7,1,7.0
10713,product,dashboard,6.14,2,18,0,19.15
10714,platform,dashboard,2.94,4,10,1,13.71
10715,finance,etl,3.84,6,13,1,21.19
10716,growth,dashboard,2.4,3,3,1,9.77
10717,finance,adhoc,3.59,4,14,1,24.63
10718,growth,etl,3.33,6,5,1,19.61
10719,growth,dashboard,0.73,5,9,1,10.41
10720,finance,dashboard,3.04,6,9,1,14.21
10721,platform,dashboard,4.81,5,10,0,35.33
10722,finance,dashboard,7.18,3,8,1,28.71
10723,platform,ml_features,3.18,2,23,1,11.48
10724,ml,etl,0.7,3,1,0,4.33
10725,growth,dashboard,0.82,4,14,1,7.26
10726,product,adhoc,1.25,7,5,1,7.06
10727,growth,etl,2.48,6,7,0,17.99
10728,growth,dashboard,1.76,6,14,0,13.68
10729,growth,dashboard,0.59,5,1,1,3.63
10730,growth,etl,0.58,3,21,1,5.61
10731,product,adhoc,0.2,1,17,1,1.09
10732,product,dashboard,0.07,3,4,1,0.61
10733,product,adhoc,1.74,8,21,0,15.32
10734,product,dashboard,25.85,4,5,0,101.45
10735,platform,adhoc,14.53,1,18,1,48.55
10736,platform,adhoc,0.69,5,17,1,5.28
10737,platform,dashboard,2.37,3,13,1,8.94
10738,product,etl,0.4,2,15,1,2.1
10739,finance,adhoc,0.48,5,11,1,4.52
10740,product,adhoc,0.54,7,21,0,3.51
10741,finance,adhoc,1.57,4,0,1,5.87
10742,growth,adhoc,1.65,4,3,1,8.83
10743,platform,dashboard,2.66,2,18,1,11.56
10744,ml,dashboard,4.18,4,21,1,20.05
10745,ml,adhoc,1.39,3,12,1,12.79
10746,growth,adhoc,2.1,2,6,1,8.49
10747,growth,dashboard,0.6,4,14,1,3.73
10748,growth,ml_features,0.46,2,6,1,1.85
10749,platform,etl,0.39,2,6,1,1.71
10750,product,dashboard,4.11,4,10,0,20.89
10751,platform,dashboard,1.39,3,2,0,4.9
10752,ml,adhoc,0.26,2,23,1,1.89
10753,growth,dashboard,1.88,7,13,1,12.15
10754,finance,ml_features,0.51,7,2,1,4.07
10755,platform,adhoc,12.51,6,1,0,61.08
10756,growth,dashboard,1.07,2,14,1,6.8
10757,product,dashboard,4.26,5,0,0,19.58
10758,finance,dashboard,6.67,4,20,1,32.74
10759,product,adhoc,0.7,4,17,1,6.04
10760,ml,dashboard,2.19,12,22,1,17.54
10761,growth,etl,3.7,7,12,1,17.27
10762,finance,adhoc,2.29,6,18,1,20.04
10763,ml,etl,3.0,6,22,1,13.08
10764,finance,dashboard,0.47,4,1,1,3.54
10765,product,dashboard,3.7,5,9,1,23.18
10766,ml,etl,1.18,3,19,1,4.54
10767,growth,dashboard,2.96,3,2,1,13.62
10768,growth,dashboard,5.54,9,18,1,32.81
10769,growth,ml_features,4.2,1,17,0,17.27
10770,growth,etl,2.96,3,22,1,17.51
10771,finance,etl,4.08,3,10,0,15.95
10772,growth,dashboard,4.29,2,4,0,17.91
10773,finance,adhoc,10.43,4,9,1,59.99
10774,platform,adhoc,1.94,4,12,1,11.51
10775,finance,adhoc,2.41,5,15,0,12.62
10776,finance,dashboard,5.61,3,9,1,30.19
10777,growth,etl,1.17,4,11,1,6.46
10778,product,dashboard,0.46,7,16,1,3.64
10779,finance,adhoc,3.46,4,7,1,9.03
10780,growth,etl,1.61,5,3,1,10.7
10781,ml,etl,0.53,4,17,1,4.39
10782,platform,dashboard,3.49,3,1,0,18.37
10783,product,adhoc,9.72,3,15,0,35.99
10784,product,adhoc,0.34,3,7,1,1.49
10785,finance,dashboard,6.2,4,22,0,30.37
10786,finance,dashboard,0.12,2,17,1,0.98
10787,finance,adhoc,1.3,2,15,1,11.5
10788,platform,etl,15.25,1,15,0,69.03
10789,ml,ml_features,1.4,2,13,1,6.06
10790,product,dashboard,2.22,5,7,1,8.62
10791,finance,dashboard,4.66,6,12,1,28.68
10792,product,dashboard,0.3,5,14,1,2.9
10793,product,ml_features,2.18,4,23,0,14.65
10794,growth,etl,2.16,3,12,1,12.78
10795,finance,ml_features,15.62,5,14,0,65.38
10796,growth,adhoc,0.52,4,7,1,2.7
10797,finance,dashboard,1.32,5,7,1,5.2
10798,platform,adhoc,0.73,6,0,1,6.13
10799,finance,dashboard,0.65,3,23,1,3.47
10800,product,dashboard,6.96,3,12,1,14.43
10801,finance,dashboard,2.07,5,5,1,11.96
10802,growth,dashboard,1.09,5,0,1,5.93
