session_id,customer_ltv_score,arm,propensity,revenue_per_session
9871,85.2,aggressive_discount,0.7831,82.93
9872,60.0,standard_price,0.4626,45.66
9873,7.8,standard_price,0.9002,0.0
9874,46.7,standard_price,0.6103,39.83
9875,74.6,aggressive_discount,0.6915,66.45
9876,47.3,aggressive_discount,0.3962,31.12
9877,36.2,standard_price,0.7152,23.23
9878,51.8,aggressive_discount,0.4455,24.71
9879,35.1,standard_price,0.7252,17.27
9880,51.9,standard_price,0.5534,35.36
9881,40.8,standard_price,0.6713,34.93
9882,40.5,standard_price,0.6743,29.09
9883,80.8,aggressive_discount,0.7476,68.02
9884,42.0,standard_price,0.6593,33.42
9885,33.6,aggressive_discount,0.2615,28.14
9886,51.6,aggressive_discount,0.4432,38.85
9887,45.2,aggressive_discount,0.3738,37.67
9888,42.8,aggressive_discount,0.3489,37.17
9889,60.0,aggressive_discount,0.5374,61.6
9890,24.0,standard_price,0.8131,0.74
9891,82.3,aggressive_discount,0.7601,73.54
9892,33.6,aggressive_discount,0.2615,8.22
9893,39.6,standard_price,0.6831,33.73
9894,52.4,aggressive_discount,0.4521,37.6
9895,51.6,aggressive_discount,0.4432,26.31
9896,62.8,aggressive_discount,0.5686,57.1
9897,69.6,aggressive_discount,0.6415,66.47
9898,71.5,standard_price,0.3391,50.74
9899,59.4,aggressive_discount,0.5307,53.7
9900,100.0,standard_price,0.1246,92.72
9901,33.1,standard_price,0.7428,17.58
9902,70.0,standard_price,0.3543,72.71
9903,55.4,aggressive_discount,0.4858,29.38
9904,39.9,aggressive_discount,0.3198,39.12
9905,59.4,standard_price,0.4693,50.71
9906,47.5,aggressive_discount,0.3983,36.47
9907,47.7,standard_price,0.5995,29.27
9908,19.8,aggressive_discount,0.1599,0.0
9909,32.8,aggressive_discount,0.2546,22.04
9910,26.5,aggressive_discount,0.2046,14.77
9911,50.3,standard_price,0.5711,36.29
9912,26.8,standard_price,0.7931,19.85
9913,58.8,aggressive_discount,0.524,44.25
9914,53.5,aggressive_discount,0.4644,44.56
9915,46.8,aggressive_discount,0.3908,44.14
9916,53.4,standard_price,0.5367,47.03
9917,55.2,aggressive_discount,0.4835,42.84
9918,47.7,standard_price,0.5995,38.83
9919,77.3,aggressive_discount,0.7168,64.48
9920,46.4,standard_price,0.6135,35.56
9921,4.4,standard_price,0.9131,0.4
9922,49.2,standard_price,0.5832,39.57
9923,38.9,standard_price,0.6899,19.13
9924,35.2,aggressive_discount,0.2757,16.4
9925,45.9,aggressive_discount,0.3812,36.41
9926,87.6,aggressive_discount,0.8009,63.12
9927,36.1,aggressive_discount,0.2838,26.14
9928,59.5,aggressive_discount,0.5318,63.11
9929,33.3,standard_price,0.7411,12.99
9930,62.8,standard_price,0.4314,55.25
9931,32.3,aggressive_discount,0.2504,18.73
9932,14.7,standard_price,0.8686,13.94
9933,69.9,standard_price,0.3554,61.76
9934,20.6,aggressive_discount,0.1648,9.87
9935,53.5,standard_price,0.5356,41.49
9936,65.2,standard_price,0.4052,49.84
9937,47.0,standard_price,0.6071,29.0
9938,52.8,aggressive_discount,0.4566,34.82
9939,44.9,standard_price,0.6294,41.88
9940,53.9,standard_price,0.5311,62.28
9941,88.9,aggressive_discount,0.8101,68.91
9942,44.9,standard_price,0.6294,25.97
9943,52.2,aggressive_discount,0.4499,33.75
9944,41.1,standard_price,0.6683,15.68
9945,30.1,standard_price,0.7677,15.96
9946,39.7,standard_price,0.6821,27.05
9947,63.4,aggressive_discount,0.5752,59.07
9948,47.0,aggressive_discount,0.3929,44.61
9949,76.5,aggressive_discount,0.7094,58.74
9950,13.8,aggressive_discount,0.1269,0.0
9951,64.2,aggressive_discount,0.5839,43.45
9952,48.1,standard_price,0.5952,30.1
9953,8.0,standard_price,0.8993,0.0
9954,43.3,standard_price,0.646,30.4
9955,58.1,standard_price,0.4839,49.05
9956,63.4,aggressive_discount,0.5752,56.55
9957,62.8,standard_price,0.4314,48.28
9958,46.5,aggressive_discount,0.3876,28.97
9959,55.0,aggressive_discount,0.4813,49.85
9960,64.3,aggressive_discount,0.585,48.08
9961,33.9,standard_price,0.7358,23.81
9962,42.2,aggressive_discount,0.3428,15.3
9963,84.0,aggressive_discount,0.7738,62.49
9964,62.1,aggressive_discount,0.5608,63.33
9965,27.7,standard_price,0.7864,15.6
9966,51.7,aggressive_discount,0.4444,44.04
9967,78.1,aggressive_discount,0.724,67.7
9968,71.9,aggressive_discount,0.665,60.5
9969,41.8,standard_price,0.6613,35.8
9970,46.6,standard_price,0.6114,23.03
9971,82.9,aggressive_discount,0.765,78.68
9972,82.4,aggressive_discount,0.761,65.94
9973,45.7,standard_price,0.6209,30.35
9974,27.9,standard_price,0.7849,23.43
9975,55.8,standard_price,0.5097,47.31
9976,57.7,standard_price,0.4884,55.3
9977,48.7,standard_price,0.5887,41.79
9978,47.7,aggressive_discount,0.4005,31.1
9979,100.0,aggressive_discount,0.8754,93.12
9980,54.4,aggressive_discount,0.4745,51.3
9981,52.2,standard_price,0.5501,40.13
9982,68.7,standard_price,0.3678,56.58
9983,65.0,standard_price,0.4073,46.05
9984,71.9,aggressive_discount,0.665,60.13
9985,62.4,aggressive_discount,0.5641,40.0
9986,0.0,standard_price,0.9276,0.0
9987,28.0,standard_price,0.7841,5.96
9988,51.4,standard_price,0.559,42.0
9989,52.0,standard_price,0.5523,48.24
9990,34.7,standard_price,0.7288,19.31
9991,48.1,standard_price,0.5952,38.79
9992,49.4,aggressive_discount,0.419,34.74
9993,90.6,aggressive_discount,0.8216,85.03
9994,42.8,standard_price,0.6511,49.18
9995,62.5,standard_price,0.4347,55.58
9996,11.3,aggressive_discount,0.1149,0.0
9997,76.0,standard_price,0.2953,75.74
9998,22.6,standard_price,0.8224,0.0
9999,85.5,aggressive_discount,0.7854,90.09
10000,81.1,aggressive_discount,0.7502,77.03
10001,55.9,aggressive_discount,0.4914,45.59
10002,50.6,standard_price,0.5678,38.49
10003,49.3,standard_price,0.5821,33.76
10004,55.0,aggressive_discount,0.4813,34.43
10005,38.7,standard_price,0.6918,33.43
10006,56.4,standard_price,0.503,39.07
10007,56.2,standard_price,0.5052,35.6
10008,50.2,standard_price,0.5722,49.23
10009,56.3,standard_price,0.5041,46.5
10010,72.3,aggressive_discount,0.669,43.08
10011,100.0,aggressive_discount,0.8754,92.33
10012,22.4,aggressive_discount,0.1762,8.23
10013,54.2,aggressive_discount,0.4723,42.66
10014,61.1,standard_price,0.4503,36.76
10015,55.8,standard_price,0.5097,38.62
10016,61.7,aggressive_discount,0.5564,62.47
10017,18.5,standard_price,0.8478,0.0
10018,25.1,standard_price,0.8054,0.0
10019,50.3,standard_price,0.5711,25.7
10020,48.5,aggressive_discount,0.4091,32.7
10021,84.6,aggressive_discount,0.7785,71.04
10022,40.6,aggressive_discount,0.3267,3.87
10023,48.5,standard_price,0.5909,44.92
10024,75.2,standard_price,0.3028,68.7
10025,23.8,standard_price,0.8144,8.11
10026,65.9,aggressive_discount,0.6024,69.42
10027,19.3,standard_price,0.8431,14.3
10028,50.3,aggressive_discount,0.4289,37.66
10029,54.0,aggressive_discount,0.47,42.68
10030,28.2,standard_price,0.7826,31.72
10031,80.2,aggressive_discount,0.7425,63.19
10032,57.6,standard_price,0.4895,42.92
10033,41.9,standard_price,0.6603,29.82
10034,52.6,standard_price,0.5456,37.88
10035,71.5,aggressive_discount,0.6609,55.1
10036,11.2,standard_price,0.8855,0.0
10037,67.9,aggressive_discount,0.6238,67.03
10038,47.8,standard_price,0.5984,47.15
10039,59.0,standard_price,0.4738,56.7
10040,57.1,aggressive_discount,0.5049,45.14
10041,9.9,standard_price,0.8913,0.0
10042,66.1,aggressive_discount,0.6046,58.28
10043,55.3,standard_price,0.5154,50.08
10044,100.0,aggressive_discount,0.8754,83.86
10045,72.4,standard_price,0.33,78.46
10046,60.7,aggressive_discount,0.5453,41.43
10047,57.6,aggressive_discount,0.5105,37.81
10048,51.9,standard_price,0.5534,55.19
10049,57.8,standard_price,0.4873,58.55
10050,63.7,standard_price,0.4215,57.31
10051,17.3,standard_price,0.8546,12.22
10052,23.4,standard_price,0.8171,6.12
10053,61.9,standard_price,0.4414,49.19
10054,42.6,standard_price,0.6532,17.92
10055,31.0,standard_price,0.7604,21.53
10056,40.8,standard_price,0.6713,33.57
10057,57.7,standard_price,0.4884,48.63
10058,21.3,standard_price,0.8308,20.44
10059,64.8,standard_price,0.4095,50.68
10060,40.5,standard_price,0.6743,24.68
10061,58.6,standard_price,0.4783,56.13
10062,55.3,aggressive_discount,0.4846,33.41
10063,66.7,standard_price,0.389,74.98
10064,57.8,aggressive_discount,0.5127,52.28
10065,59.8,aggressive_discount,0.5352,47.93
10066,58.8,aggressive_discount,0.524,51.64
10067,29.7,aggressive_discount,0.2291,10.81
10068,50.3,standard_price,0.5711,33.93
10069,56.2,standard_price,0.5052,36.08
10070,76.8,aggressive_discount,0.7122,61.65
10071,52.4,standard_price,0.5479,42.5
10072,87.7,standard_price,0.1984,73.11
10073,56.4,aggressive_discount,0.497,33.92
10074,43.1,standard_price,0.6481,26.56
10075,53.3,standard_price,0.5378,36.01
10076,19.1,standard_price,0.8443,14.69
10077,23.4,standard_price,0.8171,3.81
10078,45.1,aggressive_discount,0.3727,39.84
10079,78.0,aggressive_discount,0.7231,59.96
10080,29.7,standard_price,0.7709,15.32
10081,100.0,aggressive_discount,0.8754,93.49
10082,42.8,aggressive_discount,0.3489,23.34
10083,82.1,aggressive_discount,0.7585,82.1
10084,56.7,standard_price,0.4996,39.99
10085,57.8,standard_price,0.4873,53.76
10086,46.8,aggressive_discount,0.3908,43.38
10087,60.6,standard_price,0.4559,50.12
10088,64.2,aggressive_discount,0.5839,36.52
10089,47.1,standard_price,0.606,45.08
10090,41.1,standard_price,0.6683,27.58
10091,43.8,standard_price,0.6408,28.32
10092,58.6,standard_price,0.4783,41.61
10093,66.5,aggressive_discount,0.6089,63.51
10094,17.8,standard_price,0.8518,1.03
10095,93.5,standard_price,0.1601,83.38
10096,26.1,aggressive_discount,0.2017,5.01
10097,36.0,standard_price,0.7171,15.18
10098,26.5,standard_price,0.7954,14.42
10099,39.0,standard_price,0.6889,16.71
10100,100.0,aggressive_discount,0.8754,98.44
10101,3.3,aggressive_discount,0.0831,0.0
10102,40.5,aggressive_discount,0.3257,39.38
10103,42.1,aggressive_discount,0.3418,25.19
10104,35.6,standard_price,0.7207,25.35
10105,82.6,aggressive_discount,0.7626,79.13
10106,52.9,aggressive_discount,0.4577,49.54
10107,44.9,standard_price,0.6294,31.77
10108,34.5,standard_price,0.7306,27.89
10109,68.6,aggressive_discount,0.6311,57.3
10110,42.4,standard_price,0.6552,26.66
10111,76.0,standard_price,0.2953,79.81
10112,37.5,standard_price,0.7032,31.82
10113,59.0,aggressive_discount,0.5262,46.19
10114,47.5,standard_price,0.6017,46.11
10115,67.0,aggressive_discount,0.6142,68.63
10116,41.7,aggressive_discount,0.3377,18.33
10117,98.9,aggressive_discount,0.8699,88.56
10118,56.7,standard_price,0.4996,42.1
10119,51.3,standard_price,0.5601,41.57
10120,63.4,aggressive_discount,0.5752,46.26
10121,71.0,aggressive_discount,0.6559,54.87
10122,47.4,standard_price,0.6028,21.91
10123,35.2,standard_price,0.7243,35.78
10124,52.5,standard_price,0.5467,42.7
10125,40.0,standard_price,0.6792,27.76
10126,55.2,aggressive_discount,0.4835,26.45
10127,59.7,standard_price,0.4659,45.87
10128,43.9,standard_price,0.6398,31.47
10129,50.5,aggressive_discount,0.4311,36.91
10130,92.8,aggressive_discount,0.8356,75.09
10131,77.4,aggressive_discount,0.7177,61.29
10132,33.1,standard_price,0.7428,21.32
10133,66.3,aggressive_discount,0.6067,58.15
10134,52.8,standard_price,0.5434,40.19
10135,51.4,aggressive_discount,0.441,32.2
10136,28.9,standard_price,0.7772,18.51
10137,54.7,aggressive_discount,0.4779,35.38
10138,52.8,aggressive_discount,0.4566,44.3
10139,83.0,aggressive_discount,0.7658,63.15
10140,27.1,standard_price,0.7909,22.39
10141,84.2,aggressive_discount,0.7754,84.85
10142,9.5,standard_price,0.8931,0.0
10143,85.1,aggressive_discount,0.7824,79.45
10144,38.8,standard_price,0.6908,26.02
10145,47.4,aggressive_discount,0.3972,27.45
10146,2.0,standard_price,0.9213,0.0
10147,75.9,aggressive_discount,0.7038,57.35
10148,59.5,aggressive_discount,0.5318,45.52
10149,63.7,aggressive_discount,0.5785,59.78
10150,62.2,aggressive_discount,0.5619,52.34
10151,29.7,aggressive_discount,0.2291,18.47
10152,37.0,standard_price,0.7079,35.15
10153,16.0,standard_price,0.8618,0.92
10154,49.5,standard_price,0.5799,47.93
10155,41.7,standard_price,0.6623,29.41
10156,50.5,standard_price,0.5689,28.39
10157,33.6,standard_price,0.7385,27.02
10158,45.3,aggressive_discount,0.3748,42.47
10159,35.2,aggressive_discount,0.2757,8.71
10160,48.0,aggressive_discount,0.4037,19.75
10161,47.8,aggressive_discount,0.4016,33.8
10162,47.5,standard_price,0.6017,49.49
10163,20.6,standard_price,0.8352,8.97
10164,49.9,standard_price,0.5755,31.99
10165,53.5,standard_price,0.5356,32.64
10166,67.2,standard_price,0.3837,57.79
10167,66.7,standard_price,0.389,68.88
10168,55.7,aggressive_discount,0.4891,37.11
10169,40.5,aggressive_discount,0.3257,29.16
10170,67.2,standard_price,0.3837,35.37
10171,50.5,standard_price,0.5689,33.35
10172,2.8,standard_price,0.9186,0.0
10173,29.6,standard_price,0.7717,19.8
10174,38.6,standard_price,0.6927,19.44
10175,52.7,standard_price,0.5445,45.93
10176,59.7,aggressive_discount,0.5341,55.69
10177,70.8,aggressive_discount,0.6538,58.62
10178,63.2,aggressive_discount,0.573,57.9
10179,54.4,standard_price,0.5255,45.33
10180,39.7,aggressive_discount,0.3179,22.45
10181,56.3,standard_price,0.5041,47.66
10182,44.2,standard_price,0.6367,35.51
10183,17.2,standard_price,0.8552,10.49
10184,58.7,aggressive_discount,0.5229,43.39
10185,33.5,standard_price,0.7393,22.04
10186,83.1,aggressive_discount,0.7667,74.63
10187,23.7,standard_price,0.8151,16.56
10188,51.5,aggressive_discount,0.4421,47.33
10189,71.8,aggressive_discount,0.664,60.79
10190,62.4,standard_price,0.4359,54.11
10191,51.5,aggressive_discount,0.4421,41.7
10192,30.6,standard_price,0.7637,5.6
10193,49.5,aggressive_discount,0.4201,42.35
10194,23.2,standard_price,0.8185,2.9
10195,44.8,aggressive_discount,0.3696,46.46
10196,44.4,standard_price,0.6346,30.03
10197,37.3,standard_price,0.7051,32.73
10198,51.5,aggressive_discount,0.4421,41.95
10199,33.7,standard_price,0.7376,39.72
10200,20.3,standard_price,0.8371,7.92
10201,26.8,standard_price,0.7931,16.26
10202,70.1,standard_price,0.3533,49.96
10203,55.8,standard_price,0.5097,74.36
10204,78.7,aggressive_discount,0.7294,68.65
10205,67.2,aggressive_discount,0.6163,57.53
10206,15.5,aggressive_discount,0.1356,0.0
10207,77.1,aggressive_discount,0.7149,68.39
10208,57.7,aggressive_discount,0.5116,60.47
10209,23.9,aggressive_discount,0.1863,8.06
10210,54.4,standard_price,0.5255,44.25
10211,17.5,standard_price,0.8535,9.07
10212,68.9,standard_price,0.3657,62.3
10213,71.3,standard_price,0.3411,62.85
10214,40.0,standard_price,0.6792,24.05
10215,40.3,aggressive_discount,0.3238,35.45
10216,63.3,aggressive_discount,0.5741,38.33
10217,51.6,aggressive_discount,0.4432,43.19
10218,47.4,standard_price,0.6028,32.6
10219,59.0,aggressive_discount,0.5262,49.4
10220,57.7,standard_price,0.4884,48.7
10221,23.2,standard_price,0.8185,12.28
10222,59.4,aggressive_discount,0.5307,54.51
10223,22.9,standard_price,0.8205,13.3
10224,2.6,standard_price,0.9193,0.0
10225,38.5,standard_price,0.6937,14.79
10226,58.5,standard_price,0.4794,44.46
10227,55.3,standard_price,0.5154,30.91
10228,34.0,standard_price,0.735,24.73
10229,52.0,aggressive_discount,0.4477,33.68
10230,22.6,aggressive_discount,0.1776,16.19
10231,21.9,standard_price,0.827,13.26
10232,60.4,standard_price,0.4581,56.85
10233,94.0,aggressive_discount,0.8429,86.68
10234,64.2,standard_price,0.4161,57.77
10235,66.6,aggressive_discount,0.6099,45.84
10236,58.3,aggressive_discount,0.5184,41.73
10237,99.2,standard_price,0.1285,98.76
10238,23.6,aggressive_discount,0.1842,7.83
10239,92.6,aggressive_discount,0.8344,93.35
10240,72.2,aggressive_discount,0.668,53.11
10241,40.2,standard_price,0.6772,45.77
10242,45.6,standard_price,0.622,29.89
10243,11.6,standard_price,0.8837,3.93
10244,58.5,standard_price,0.4794,52.63
10245,70.9,aggressive_discount,0.6549,60.44
10246,52.9,standard_price,0.5423,50.48
10247,71.3,aggressive_discount,0.6589,60.39
10248,54.1,standard_price,0.5288,43.81
10249,53.3,aggressive_discount,0.4622,38.43
10250,48.5,standard_price,0.5909,26.89
10251,43.9,aggressive_discount,0.3602,29.23
10252,88.3,aggressive_discount,0.8059,83.35
10253,48.9,standard_price,0.5865,41.64
10254,5.2,standard_price,0.9102,0.0
10255,43.4,standard_price,0.645,27.66
10256,73.9,aggressive_discount,0.6847,58.0
10257,61.3,aggressive_discount,0.5519,54.76
10258,38.3,standard_price,0.6956,20.5
10259,37.2,standard_price,0.706,21.61
10260,48.8,aggressive_discount,0.4124,38.3
10261,43.2,standard_price,0.647,34.83
10262,85.6,aggressive_discount,0.7862,76.31
10263,64.7,standard_price,0.4106,58.43
10264,61.0,standard_price,0.4514,58.26
10265,60.1,aggressive_discount,0.5385,41.44
10266,27.5,standard_price,0.7879,8.55
10267,56.5,aggressive_discount,0.4981,42.05
10268,15.0,standard_price,0.867,6.1
10269,96.4,aggressive_discount,0.8567,101.54
10270,92.7,aggressive_discount,0.835,82.36
10271,89.1,aggressive_discount,0.8115,75.78
10272,28.0,standard_price,0.7841,24.64
10273,26.9,standard_price,0.7924,15.94
10274,63.8,standard_price,0.4204,58.32
10275,75.1,aggressive_discount,0.6962,71.63
10276,24.7,aggressive_discount,0.1918,15.9
10277,30.3,standard_price,0.7661,25.02
10278,41.9,standard_price,0.6603,34.95
10279,44.1,standard_price,0.6377,40.49
10280,73.8,standard_price,0.3163,59.63
10281,74.6,aggressive_discount,0.6915,74.05
10282,37.9,standard_price,0.6994,21.14
10283,34.7,standard_price,0.7288,24.61
10284,58.4,aggressive_discount,0.5195,49.46
10285,71.3,aggressive_discount,0.6589,63.0
10286,40.3,standard_price,0.6762,37.4
10287,7.6,standard_price,0.901,0.0
10288,47.9,aggressive_discount,0.4026,23.2
10289,74.4,aggressive_discount,0.6895,64.93
10290,20.9,standard_price,0.8333,7.48
10291,28.6,standard_price,0.7795,19.29
10292,68.6,standard_price,0.3689,51.67
10293,41.0,standard_price,0.6693,42.1
10294,44.5,aggressive_discount,0.3664,27.38
10295,70.2,aggressive_discount,0.6477,61.45
10296,61.3,standard_price,0.4481,54.58
10297,58.4,aggressive_discount,0.5195,43.56
10298,29.3,standard_price,0.7741,28.54
10299,47.7,standard_price,0.5995,39.4
10300,6.1,standard_price,0.9068,0.0
10301,45.3,aggressive_discount,0.3748,31.39
10302,77.6,aggressive_discount,0.7195,64.77
10303,38.0,standard_price,0.6985,22.22
10304,64.7,standard_price,0.4106,49.95
10305,30.5,aggressive_discount,0.2355,25.29
10306,22.7,standard_price,0.8218,15.35
10307,75.5,aggressive_discount,0.7,72.76
10308,77.6,aggressive_discount,0.7195,67.78
10309,29.0,standard_price,0.7764,11.48
10310,12.7,standard_price,0.8785,2.99
10311,52.7,standard_price,0.5445,48.07
10312,61.1,aggressive_discount,0.5497,57.91
10313,57.8,standard_price,0.4873,41.53
10314,43.7,aggressive_discount,0.3581,29.07
10315,36.8,aggressive_discount,0.2903,9.48
10316,65.2,standard_price,0.4052,48.69
10317,20.3,standard_price,0.8371,8.8
10318,59.8,aggressive_discount,0.5352,36.64
10319,17.0,aggressive_discount,0.1437,0.0
10320,56.3,standard_price,0.5041,54.23
10321,34.1,aggressive_discount,0.2659,15.66
10322,59.5,aggressive_discount,0.5318,62.47
10323,15.8,standard_price,0.8628,0.0
10324,60.8,standard_price,0.4536,60.96
10325,51.8,aggressive_discount,0.4455,30.35
10326,33.2,standard_price,0.7419,26.97
10327,32.2,standard_price,0.7504,20.35
10328,27.4,standard_price,0.7887,7.31
10329,46.7,aggressive_discount,0.3897,39.58
10330,22.6,aggressive_discount,0.1776,0.0
10331,63.8,standard_price,0.4204,67.46
10332,32.9,standard_price,0.7445,13.55
10333,44.1,aggressive_discount,0.3623,28.75
10334,50.8,aggressive_discount,0.4344,39.23
10335,56.5,aggressive_discount,0.4981,41.25
10336,38.0,aggressive_discount,0.3015,21.65
10337,65.2,aggressive_discount,0.5948,62.86
10338,22.0,aggressive_discount,0.1736,6.32
10339,42.5,aggressive_discount,0.3458,31.18
10340,28.3,standard_price,0.7819,15.22
10341,59.1,aggressive_discount,0.5273,52.74
10342,49.0,standard_price,0.5854,39.82
10343,49.3,aggressive_discount,0.4179,35.56
10344,53.9,aggressive_discount,0.4689,36.21
10345,45.4,standard_price,0.6241,27.68
10346,38.3,standard_price,0.6956,20.04
10347,58.6,aggressive_discount,0.5217,57.03
10348,15.3,standard_price,0.8655,0.0
10349,42.4,aggressive_discount,0.3448,33.29
10350,80.1,standard_price,0.2584,67.64
10351,33.5,aggressive_discount,0.2607,16.57
10352,82.8,aggressive_discount,0.7642,66.77
10353,24.7,standard_price,0.8082,21.41
10354,47.7,aggressive_discount,0.4005,36.66
10355,63.8,aggressive_discount,0.5796,40.52
10356,11.4,aggressive_discount,0.1154,12.43
10357,57.5,standard_price,0.4906,61.83
10358,37.6,standard_price,0.7022,25.61
10359,42.9,standard_price,0.6501,44.97
10360,93.4,aggressive_discount,0.8393,83.15
10361,47.7,aggressive_discount,0.4005,21.63
10362,47.5,standard_price,0.6017,46.85
