ticket_id,urgency_score,complexity_score,cluster_run1,cluster_run2
10059,36.7,39.9,2,2
10060,29.9,42.3,2,2
10061,54.6,76.3,0,3
10062,88.8,71.0,3,0
10063,52.2,56.6,2,3
10064,37.2,28.0,1,1
10065,60.8,81.7,0,0
10066,80.4,70.6,3,0
10067,100.0,60.9,3,0
10068,23.2,39.0,2,2
10069,41.3,8.1,1,1
10070,100.0,74.1,3,0
10071,74.3,78.7,0,0
10072,49.7,50.1,2,2
10073,71.1,85.8,0,0
10074,35.4,36.7,2,2
10075,76.8,80.5,0,0
10076,89.0,47.8,3,3
10077,99.9,88.1,3,0
10078,93.0,79.6,3,0
10079,43.3,44.0,2,2
10080,32.7,36.5,2,2
10081,25.6,51.7,2,2
10082,40.5,100.0,0,0
10083,37.4,55.0,2,2
10084,48.3,31.2,1,1
10085,28.0,28.3,2,1
10086,42.9,18.0,1,1
10087,73.6,58.5,3,3
10088,44.2,35.2,1,1
10089,30.6,15.5,1,1
10090,45.4,44.1,2,2
10091,48.5,31.2,1,1
10092,65.9,94.5,0,0
10093,65.4,76.3,0,0
10094,26.2,79.7,2,2
10095,84.3,68.3,3,0
10096,31.2,43.2,2,2
10097,81.7,71.7,3,0
10098,18.1,19.2,2,1
10099,79.4,95.4,0,0
10100,55.3,15.4,1,1
10101,78.6,71.3,3,0
10102,58.6,22.5,1,1
10103,87.8,56.7,3,3
10104,87.7,70.2,3,0
10105,20.3,48.5,2,2
10106,83.5,100.0,0,0
10107,71.6,94.1,0,0
10108,90.1,100.0,0,0
10109,27.8,36.9,2,2
10110,50.4,27.2,1,1
10111,70.2,87.7,0,0
10112,23.5,78.9,2,2
10113,33.3,68.4,2,2
10114,16.8,8.1,2,1
10115,56.2,27.1,1,1
10116,24.1,32.7,2,2
10117,69.7,61.0,3,3
10118,57.2,49.7,1,3
10119,76.3,90.5,0,0
10120,14.6,12.8,2,1
10121,100.0,63.1,3,0
10122,97.8,79.3,3,0
10123,28.3,20.3,2,1
10124,57.6,82.1,0,0
10125,97.2,78.4,3,0
10126,68.8,9.5,1,1
10127,100.0,100.0,0,0
10128,77.0,83.3,0,0
10129,86.0,81.0,3,0
10130,85.4,100.0,0,0
10131,63.5,22.0,1,1
10132,31.8,48.1,2,2
10133,35.2,36.1,2,2
10134,63.5,65.6,0,3
10135,81.6,86.8,0,0
10136,52.1,41.8,1,1
10137,68.7,69.2,3,3
10138,33.0,15.9,1,1
10139,41.6,38.0,2,2
10140,27.0,37.0,2,2
10141,58.5,18.4,1,1
10142,80.5,18.3,1,3
10143,51.2,37.5,1,1
10144,99.1,100.0,0,0
10145,55.0,10.6,1,1
10146,25.6,1.6,1,1
10147,85.4,79.4,3,0
10148,53.3,100.0,0,0
10149,33.5,38.3,2,2
10150,88.2,80.8,3,0
10151,46.5,39.8,1,2
10152,65.4,25.7,1,1
10153,26.1,36.3,2,2
10154,97.7,79.2,3,0
10155,66.0,66.3,3,3
10156,36.4,46.3,2,2
10157,65.9,78.7,0,0
10158,48.5,65.5,2,3
10159,58.6,36.8,1,3
10160,83.1,94.6,0,0
10161,47.1,31.5,1,1
10162,42.1,30.7,1,1
10163,33.7,21.4,1,1
10164,82.0,94.8,0,0
10165,96.0,73.2,3,0
10166,85.9,63.9,3,3
10167,44.9,17.5,1,1
10168,14.6,30.1,2,2
10169,79.9,58.0,3,3
10170,47.5,69.6,0,3
10171,24.4,32.9,2,2
10172,8.2,16.7,2,1
10173,85.2,45.0,3,3
10174,84.6,73.3,3,0
10175,19.6,56.6,2,2
10176,60.2,95.6,0,0
10177,64.2,73.1,0,3
10178,67.4,72.4,0,3
10179,97.5,52.7,3,3
10180,100.0,98.9,0,0
10181,100.0,76.3,3,0
10182,100.0,93.9,3,0
10183,31.8,44.0,2,2
10184,64.9,55.0,3,3
10185,27.3,31.3,2,2
10186,100.0,100.0,0,0
10187,88.5,54.0,3,3
10188,88.9,85.8,3,0
10189,58.1,7.9,1,1
10190,43.1,20.9,1,1
10191,26.6,23.0,2,1
10192,41.2,25.2,1,1
10193,78.7,86.3,0,0
10194,76.1,96.5,0,0
10195,38.5,12.4,1,1
10196,34.2,25.8,1,1
10197,62.2,64.1,0,3
10198,70.2,87.0,0,0
10199,35.2,27.3,1,1
10200,59.4,31.8,1,1
10201,66.1,93.7,0,0
10202,65.8,23.0,1,1
10203,72.9,100.0,0,0
10204,69.5,84.2,0,0
10205,55.0,99.2,0,0
10206,64.0,100.0,0,0
10207,86.3,94.6,0,0
10208,37.0,17.8,1,1
10209,97.0,73.4,3,0
10210,71.1,66.9,3,3
10211,85.7,100.0,0,0
10212,43.4,26.2,1,1
10213,100.0,88.4,3,0
10214,20.4,22.6,2,1
10215,90.1,100.0,0,0
10216,44.2,36.8,1,1
10217,49.5,26.3,1,1
10218,55.9,34.6,1,1
10219,79.7,100.0,0,0
10220,37.2,26.8,1,1
10221,36.1,48.7,2,2
10222,88.0,74.4,3,0
10223,18.9,42.7,2,2
10224,64.4,51.1,3,3
10225,100.0,63.4,3,0
10226,57.3,37.0,1,3
10227,65.8,37.2,1,3
10228,75.3,83.6,0,0
10229,36.2,27.6,1,1
10230,85.0,81.7,3,0
10231,42.3,36.3,1,1
10232,23.3,32.0,2,2
10233,62.5,100.0,0,0
10234,65.0,73.9,0,3
10235,58.2,37.0,1,3
10236,54.3,75.6,0,3
10237,42.6,20.0,1,1
10238,83.5,60.4,3,3
10239,70.1,94.8,0,0
10240,79.9,88.9,0,0
10241,68.4,87.9,0,0
10242,75.2,100.0,0,0
10243,52.0,39.3,1,1
10244,24.3,28.4,2,2
10245,90.1,74.0,3,0
10246,68.3,26.1,1,1
10247,79.8,77.0,3,0
10248,41.9,49.2,2,2
10249,52.3,55.2,2,3
10250,75.6,100.0,0,0
10251,100.0,48.4,3,3
10252,67.8,57.0,3,3
10253,49.3,64.8,2,3
10254,71.5,72.6,0,0
10255,54.7,87.1,0,0
10256,38.7,45.9,2,2
10257,43.4,23.1,1,1
10258,66.4,74.7,0,3
10259,48.3,14.4,1,1
10260,49.7,56.8,2,3
10261,100.0,91.4,3,0
10262,64.6,28.9,1,1
10263,78.5,100.0,0,0
10264,80.4,96.5,0,0
10265,70.2,77.1,0,0
10266,57.3,78.7,0,3
10267,47.1,14.3,1,1
10268,43.7,51.4,2,2
10269,97.3,79.7,3,0
10270,50.1,42.5,1,2
10271,89.7,80.3,3,0
10272,17.9,56.0,2,2
10273,80.0,27.9,1,3
10274,77.4,86.7,0,0
10275,75.9,73.7,3,0
10276,52.4,45.9,1,3
10277,13.4,43.4,2,2
10278,80.0,63.1,3,3
10279,77.2,72.0,3,0
10280,82.4,74.4,3,0
10281,75.3,78.5,0,0
10282,23.8,37.7,2,2
10283,95.6,80.3,3,0
10284,76.4,96.7,0,0
10285,75.3,72.8,3,0
10286,61.4,70.4,0,3
10287,31.6,65.6,2,2
10288,78.1,86.0,0,0
10289,54.2,89.3,0,0
10290,39.4,28.4,1,1
10291,87.5,100.0,0,0
10292,35.0,43.2,2,2
10293,39.8,58.5,2,2
10294,75.0,74.8,3,0
10295,53.0,45.6,1,3
10296,28.5,48.5,2,2
10297,57.3,24.9,1,1
10298,69.5,83.0,0,0
10299,12.0,56.4,2,2
10300,23.1,27.1,2,2
10301,55.7,20.2,1,1
10302,64.0,22.0,1,1
10303,82.5,76.2,3,0
10304,58.1,40.6,1,3
10305,83.2,80.2,3,0
10306,70.9,23.5,1,1
10307,25.2,22.1,2,1
10308,97.5,70.4,3,0
10309,30.7,25.8,2,1
10310,85.3,63.3,3,3
10311,90.3,47.9,3,3
10312,78.6,91.7,0,0
10313,76.9,72.5,3,0
10314,6.6,35.9,2,2
10315,33.2,28.2,2,1
10316,82.9,61.6,3,3
10317,52.0,10.9,1,1
10318,89.5,78.7,3,0
10319,72.2,100.0,0,0
10320,76.5,86.2,0,0
10321,74.0,92.3,0,0
10322,82.7,80.8,3,0
10323,61.5,96.2,0,0
10324,65.0,100.0,0,0
10325,42.0,69.6,2,2
10326,24.3,18.4,2,1
10327,68.6,74.4,0,0
10328,33.5,39.3,2,2
10329,45.6,0.0,1,1
10330,47.2,42.1,1,2
10331,52.1,41.8,1,1
10332,23.7,50.7,2,2
10333,72.8,77.6,0,0
10334,37.0,24.2,1,1
10335,70.5,96.7,0,0
10336,45.9,35.4,1,1
10337,100.0,62.6,3,0
10338,57.6,47.8,1,3
10339,84.3,73.4,3,0
10340,48.9,51.2,2,2
10341,82.9,92.8,0,0
10342,53.5,20.8,1,1
10343,77.9,88.4,0,0
10344,78.2,75.5,3,0
10345,76.8,75.7,3,0
10346,54.9,85.2,0,0
10347,80.3,62.4,3,3
10348,82.1,93.1,0,0
10349,63.2,100.0,0,0
10350,33.8,22.4,1,1
10351,70.8,87.6,0,0
10352,33.0,88.2,0,2
10353,88.5,55.9,3,3
10354,71.5,100.0,0,0
10355,67.6,99.9,0,0
10356,52.5,6.4,1,1
10357,19.5,21.7,2,1
10358,67.9,46.3,3,3
10359,44.7,70.3,2,2
10360,56.5,45.8,1,3
10361,54.6,26.4,1,1
10362,100.0,100.0,0,0
10363,33.8,42.6,2,2
10364,28.0,1.5,1,1
10365,42.8,48.9,2,2
10366,58.2,45.1,1,3
10367,41.5,31.7,1,1
10368,30.4,26.3,2,1
10369,77.9,66.8,3,3
10370,63.1,54.2,3,3
10371,31.0,55.4,2,2
10372,94.5,61.5,3,0
10373,80.7,81.8,0,0
10374,25.7,19.8,2,1
10375,54.2,84.5,0,0
10376,41.0,12.6,1,1
10377,16.9,62.6,2,2
10378,22.4,58.2,2,2
10379,79.9,93.8,0,0
10380,25.4,52.4,2,2
10381,65.3,70.5,0,3
10382,52.1,100.0,0,0
10383,79.5,76.9,3,0
10384,93.4,35.5,3,3
10385,80.0,83.5,0,0
10386,70.2,82.2,0,0
10387,86.5,75.8,3,0
10388,100.0,96.7,3,0
10389,54.1,78.3,0,3
10390,57.9,93.4,0,0
10391,32.3,44.0,2,2
10392,100.0,100.0,0,0
10393,76.5,94.2,0,0
10394,83.0,58.7,3,3
10395,75.9,69.3,3,3
10396,51.4,32.7,1,1
10397,41.3,46.4,2,2
10398,81.4,95.5,0,0
10399,66.7,88.8,0,0
10400,46.7,38.5,1,1
10401,81.5,69.1,3,0
10402,100.0,91.8,3,0
10403,47.9,25.3,1,1
10404,89.6,75.6,3,0
10405,43.2,21.6,1,1
10406,20.5,29.5,2,2
10407,29.5,35.8,2,2
10408,86.5,89.5,0,0
10409,79.3,75.3,3,0
10410,79.5,49.6,3,3
10411,90.0,71.4,3,0
10412,69.8,92.1,0,0
10413,99.2,100.0,0,0
10414,67.8,51.0,3,3
10415,69.3,20.3,1,1
10416,93.5,100.0,0,0
10417,70.9,87.0,0,0
10418,52.7,11.3,1,1
10419,33.0,21.3,1,1
10420,54.7,36.0,1,1
10421,93.2,86.8,3,0
10422,76.7,54.9,3,3
10423,42.6,40.1,2,2
10424,51.7,66.9,0,3
10425,34.2,15.6,1,1
10426,32.1,43.8,2,2
10427,51.5,23.5,1,1
10428,75.6,81.4,0,0
10429,85.3,87.7,0,0
10430,27.4,21.9,2,1
10431,50.3,16.3,1,1
10432,93.8,85.0,3,0
10433,24.6,11.0,1,1
10434,72.2,85.2,0,0
10435,75.6,83.5,0,0
10436,7.5,20.8,2,2
10437,58.3,36.5,1,3
10438,36.9,47.0,2,2
10439,27.5,37.7,2,2
10440,58.3,60.0,0,3
10441,30.6,35.4,2,2
10442,90.9,68.0,3,0
10443,100.0,87.9,3,0
10444,24.2,30.7,2,2
10445,69.6,100.0,0,0
10446,93.3,68.5,3,0
10447,59.0,46.4,1,3
10448,45.7,21.2,1,1
10449,80.7,67.8,3,0
10450,60.3,100.0,0,0
10451,19.7,41.8,2,2
10452,11.8,18.2,2,1
10453,35.7,34.3,2,2
10454,26.1,60.0,2,2
10455,36.0,31.7,2,1
10456,59.2,83.2,0,0
10457,64.2,46.0,1,3
10458,62.9,11.2,1,1
10459,98.1,73.9,3,0
10460,80.7,86.6,0,0
10461,0.0,54.5,2,2
10462,33.8,78.2,2,2
10463,83.5,66.1,3,0
10464,46.8,12.1,1,1
10465,46.8,30.7,1,1
10466,41.6,21.7,1,1
10467,37.3,21.6,1,1
10468,100.0,73.9,3,0
10469,80.7,74.0,3,0
10470,77.6,54.6,3,3
10471,61.7,77.0,0,3
10472,70.6,67.7,3,3
10473,31.5,29.0,2,1
10474,47.6,44.9,1,2
10475,26.4,25.3,2,1
10476,43.0,19.6,1,1
10477,33.4,39.0,2,2
10478,30.6,43.3,2,2
10479,65.1,70.3,0,3
10480,34.3,45.4,2,2
10481,43.2,37.3,1,2
10482,81.1,84.4,0,0
10483,43.1,42.4,2,2
10484,6.9,21.4,2,2
10485,57.0,39.2,1,3
10486,46.7,63.2,2,2
10487,57.9,32.0,1,1
10488,57.4,55.1,1,3
10489,61.8,83.8,0,0
10490,87.2,67.6,3,0
10491,82.2,100.0,0,0
10492,58.1,74.5,0,3
10493,46.2,0.0,1,1
10494,31.7,11.3,1,1
10495,17.0,20.9,2,1
10496,40.3,53.6,2,2
10497,55.5,34.6,1,1
10498,33.3,58.3,2,2
10499,91.2,96.7,0,0
10500,39.1,36.0,2,2
10501,66.2,55.3,3,3
10502,95.9,59.4,3,0
10503,41.4,29.1,1,1
10504,67.2,35.6,1,3
10505,55.4,83.2,0,0
10506,58.5,0.0,1,1
10507,95.6,80.4,3,0
10508,100.0,60.1,3,0
10509,37.6,34.3,2,2
10510,68.1,53.9,3,3
10511,100.0,95.9,3,0
10512,43.9,27.2,1,1
10513,45.8,33.6,1,1
10514,92.5,72.8,3,0
10515,48.2,51.3,2,2
10516,22.0,35.4,2,2
10517,78.9,82.1,0,0
10518,60.0,51.0,1,3
10519,62.4,97.3,0,0
10520,55.0,40.4,1,3
10521,100.0,86.1,3,0
10522,28.8,54.1,2,2
10523,53.9,78.9,0,3
10524,34.3,30.6,2,1
10525,76.5,55.2,3,3
10526,67.7,87.8,0,0
10527,82.0,69.0,3,0
10528,23.1,32.6,2,2
10529,95.1,77.7,3,0
10530,68.1,73.5,0,3
10531,78.3,73.5,3,0
10532,30.8,31.4,2,2
10533,17.9,51.0,2,2
10534,100.0,67.4,3,0
10535,45.4,15.2,1,1
10536,64.1,49.9,3,3
10537,43.1,42.2,2,2
10538,6.6,30.5,2,2
10539,74.4,71.0,3,0
10540,100.0,92.0,3,0
10541,52.7,21.6,1,1
10542,70.7,0.0,1,1
10543,100.0,52.6,3,3
10544,96.0,100.0,0,0
10545,73.4,70.6,3,3
10546,50.6,52.8,2,3
10547,45.7,25.9,1,1
10548,45.9,0.0,1,1
10549,60.6,40.1,1,3
10550,65.9,81.5,0,0
10551,28.8,6.8,1,1
10552,74.0,53.1,3,3
10553,71.6,93.0,0,0
10554,16.3,23.3,2,2
10555,59.0,100.0,0,0
10556,94.2,60.9,3,0
10557,67.8,73.8,0,3
10558,78.9,100.0,0,0
10559,48.2,33.7,1,1
10560,46.9,57.3,2,2
10561,50.9,28.5,1,1
10562,93.4,83.8,3,0
10563,68.7,62.5,3,3
10564,61.2,88.7,0,0
10565,96.8,86.7,3,0
10566,49.3,25.5,1,1
10567,31.6,11.6,1,1
10568,53.1,38.9,1,1
10569,100.0,72.8,3,0
10570,100.0,82.6,3,0
10571,41.5,25.3,1,1
10572,19.3,38.2,2,2
10573,56.8,33.1,1,1
10574,34.3,26.9,2,1
10575,11.1,0.0,2,1
10576,100.0,100.0,0,0
10577,88.6,40.0,3,3
10578,86.7,23.4,3,3
10579,50.5,54.1,2,3
10580,49.9,51.3,2,3
10581,76.4,100.0,0,0
10582,24.8,2.6,1,1
10583,90.8,65.6,3,0
10584,86.3,87.0,0,0
10585,62.1,85.4,0,0
10586,75.2,53.5,3,3
10587,64.1,74.3,0,3
10588,62.8,47.0,1,3
10589,44.3,60.5,2,2
10590,57.2,85.1,0,0
10591,44.0,29.1,1,1
10592,83.5,85.3,0,0
10593,31.1,25.6,2,1
10594,29.5,49.8,2,2
10595,87.0,71.3,3,0
10596,60.2,86.6,0,0
10597,73.7,72.9,3,0
10598,41.2,43.4,2,2
10599,71.3,71.7,0,3
10600,67.4,43.1,1,3
10601,83.0,100.0,0,0
10602,57.5,84.9,0,0
10603,60.0,42.3,1,3
10604,65.0,51.3,3,3
10605,52.6,47.4,1,3
10606,80.8,69.4,3,0
10607,83.8,67.4,3,0
10608,70.6,89.6,0,0
10609,94.0,100.0,0,0
10610,86.0,80.3,3,0
10611,92.8,91.1,3,0
10612,63.4,95.4,0,0
10613,49.2,31.6,1,1
10614,74.7,84.3,0,0
10615,18.5,54.6,2,2
10616,35.1,39.1,2,2
10617,71.0,36.9,1,3
10618,81.0,99.4,0,0
10619,51.1,63.5,2,3
10620,57.2,35.6,1,1
10621,60.2,44.0,1,3
10622,36.9,36.0,2,2
10623,16.4,38.5,2,2
10624,39.2,42.0,2,2
10625,85.1,94.7,0,0
10626,37.0,35.9,2,2
10627,31.9,60.9,2,2
10628,55.4,92.2,0,0
10629,42.0,27.0,1,1
10630,45.1,26.7,1,1
10631,79.2,85.0,0,0
10632,76.0,70.1,3,0
10633,11.4,23.6,2,2
10634,40.0,22.1,1,1
10635,40.9,30.8,1,1
10636,71.8,88.9,0,0
10637,56.3,42.2,1,3
10638,46.7,50.6,2,2
10639,80.2,43.0,3,3
10640,34.9,40.6,2,2
10641,60.1,61.3,3,3
10642,26.7,10.5,1,1
10643,100.0,66.3,3,0
10644,31.4,24.0,2,1
10645,35.6,23.8,1,1
10646,71.3,82.1,0,0
10647,85.6,93.9,0,0
10648,53.1,37.0,1,1
10649,50.8,33.6,1,1
10650,80.9,30.5,3,3
10651,67.4,80.6,0,0
10652,85.1,64.7,3,3
10653,32.7,21.1,1,1
10654,80.7,61.5,3,3
10655,22.8,28.1,2,2
10656,20.5,56.9,2,2
10657,49.0,14.9,1,1
10658,57.9,100.0,0,0
10659,41.7,49.9,2,2
10660,53.6,6.0,1,1
10661,39.5,4.1,1,1
10662,90.4,89.6,0,0
10663,40.9,54.2,2,2
10664,54.3,26.6,1,1
10665,49.7,60.2,2,3
10666,63.1,35.9,1,3
10667,99.5,90.9,3,0
10668,65.9,25.8,1,1
10669,82.5,91.3,0,0
10670,85.1,69.2,3,0
10671,24.0,62.0,2,2
10672,43.5,28.5,1,1
10673,96.9,85.7,3,0
10674,24.1,43.6,2,2
10675,73.8,94.1,0,0
10676,79.7,50.8,3,3
10677,85.6,70.6,3,0
10678,30.9,1.4,1,1
10679,46.3,98.8,0,0
10680,77.2,49.9,3,3
10681,33.9,33.8,2,2
10682,100.0,56.0,3,3
10683,40.0,8.4,1,1
10684,37.1,41.3,2,2
10685,29.6,26.0,2,1
10686,27.4,29.7,2,2
10687,41.0,31.1,1,1
10688,80.2,90.3,0,0
10689,32.4,48.1,2,2
10690,81.3,71.9,3,0
10691,29.0,45.1,2,2
10692,88.6,94.9,0,0
10693,59.6,20.1,1,1
10694,43.6,97.1,0,0
10695,76.1,58.2,3,3
10696,57.9,91.4,0,0
10697,100.0,93.1,3,0
10698,36.1,64.3,2,2
10699,71.6,85.5,0,0
10700,49.3,16.7,1,1
10701,51.4,34.1,1,1
10702,34.7,31.3,2,1
10703,39.6,11.3,1,1
10704,93.5,73.3,3,0
10705,59.6,66.7,0,3
10706,62.1,51.5,3,3
10707,74.3,75.6,0,0
10708,29.6,33.6,2,2
10709,100.0,85.4,3,0
10710,27.7,40.3,2,2
10711,89.3,77.6,3,0
10712,78.7,88.5,0,0
10713,88.3,93.2,0,0
10714,32.7,26.4,2,1
10715,90.2,49.7,3,3
10716,78.3,84.0,0,0
10717,86.3,65.5,3,0
10718,30.9,24.1,2,1
10719,39.6,5.5,1,1
10720,54.3,28.0,1,1
10721,27.0,54.2,2,2
10722,74.7,58.8,3,3
10723,83.5,91.4,0,0
10724,32.4,42.9,2,2
10725,35.2,26.4,1,1
10726,23.1,28.8,2,2
10727,74.0,55.3,3,3
10728,79.9,76.1,3,0
10729,71.7,92.8,0,0
10730,63.6,78.6,0,0
10731,30.8,37.0,2,2
10732,34.7,40.1,2,2
10733,71.5,69.1,3,3
10734,69.6,88.7,0,0
10735,49.1,74.1,0,3
10736,69.8,70.2,3,3
10737,38.3,21.9,1,1
10738,91.6,85.3,3,0
10739,37.0,60.0,2,2
10740,100.0,83.9,3,0
10741,86.3,100.0,0,0
10742,33.0,43.9,2,2
10743,72.0,86.9,0,0
10744,60.8,45.3,1,3
10745,62.0,74.3,0,3
10746,33.0,37.5,2,2
10747,44.5,54.2,2,2
10748,86.1,73.6,3,0
10749,68.8,87.3,0,0
10750,48.1,62.6,2,3
10751,24.5,52.1,2,2
10752,82.2,64.9,3,3
10753,72.4,32.0,1,3
10754,83.2,67.3,3,0
10755,56.0,27.9,1,1
10756,53.9,47.3,1,3
10757,58.3,93.0,0,0
10758,58.2,88.3,0,0
10759,35.2,35.0,2,2
10760,67.7,100.0,0,0
10761,63.3,75.6,0,3
10762,53.0,25.2,1,1
10763,42.2,56.7,2,2
10764,77.8,76.6,3,0
10765,48.9,19.1,1,1
10766,42.4,90.8,0,0
10767,65.0,70.7,0,3
10768,38.7,0.0,1,1
10769,26.5,26.2,2,1
10770,7.2,28.2,2,2
10771,72.0,86.2,0,0
10772,76.1,100.0,0,0
10773,84.7,66.4,3,0
10774,49.0,96.9,0,0
10775,19.4,22.2,2,1
10776,50.7,46.7,1,2
10777,22.6,40.5,2,2
10778,39.5,43.6,2,2
10779,69.0,92.8,0,0
10780,80.6,69.1,3,0
10781,45.5,19.2,1,1
10782,12.7,35.5,2,2
10783,50.5,5.1,1,1
10784,91.9,100.0,0,0
10785,15.7,22.3,2,2
10786,70.1,15.2,1,1
10787,55.5,51.2,1,3
10788,63.2,70.4,0,3
10789,27.8,34.0,2,2
10790,47.3,57.7,2,2
10791,67.0,57.2,3,3
10792,40.3,37.6,2,2
10793,80.7,77.0,3,0
10794,58.4,29.8,1,1
10795,67.9,61.1,3,3
10796,60.1,29.2,1,1
10797,64.8,86.1,0,0
10798,92.7,95.6,0,0
10799,65.7,89.2,0,0
10800,38.3,50.7,2,2
10801,40.1,62.1,2,2
10802,85.5,76.1,3,0
10803,49.6,62.2,2,3
10804,68.1,57.6,3,3
10805,43.7,21.5,1,1
10806,37.5,41.3,2,2
10807,24.3,28.8,2,2
10808,57.6,5.9,1,1
10809,29.2,50.5,2,2
10810,36.4,21.0,1,1
10811,82.4,81.9,0,0
10812,56.6,35.6,1,1
10813,29.3,15.1,1,1
10814,83.7,55.7,3,3
10815,98.2,91.7,3,0
10816,77.6,79.2,0,0
10817,60.1,39.2,1,3
10818,71.7,89.3,0,0
10819,49.9,26.8,1,1
10820,44.5,51.5,2,2
10821,58.5,45.3,1,3
10822,57.1,15.9,1,1
10823,96.9,99.6,0,0
10824,18.6,39.0,2,2
10825,45.7,46.2,2,2
10826,49.7,76.6,0,3
10827,74.3,97.1,0,0
10828,73.5,82.7,0,0
10829,86.2,84.7,3,0
10830,73.3,82.6,0,0
10831,100.0,100.0,0,0
10832,76.7,87.1,0,0
10833,86.8,95.0,0,0
10834,68.5,84.7,0,0
10835,89.3,80.2,3,0
10836,44.6,63.5,2,2
10837,92.2,77.4,3,0
10838,59.1,22.0,1,1
10839,20.0,9.1,2,1
10840,34.0,37.1,2,2
10841,68.3,54.9,3,3
10842,70.3,100.0,0,0
10843,24.1,37.4,2,2
10844,36.2,1.5,1,1
10845,44.5,16.2,1,1
10846,89.4,56.5,3,3
10847,44.4,45.2,2,2
10848,56.2,92.6,0,0
10849,77.2,62.0,3,3
10850,46.0,38.0,1,1
10851,66.2,100.0,0,0
10852,53.9,30.2,1,1
10853,79.4,53.6,3,3
10854,32.8,39.7,2,2
10855,47.0,71.2,0,3
10856,35.3,37.8,2,2
10857,80.9,77.3,3,0
10858,89.7,53.9,3,3
10859,53.5,50.1,1,3
10860,59.4,82.3,0,0
10861,82.7,92.4,0,0
10862,36.1,74.8,2,2
10863,55.8,65.0,0,3
10864,39.1,4.6,1,1
10865,91.5,88.0,3,0
10866,32.3,23.2,1,1
10867,81.8,82.7,0,0
10868,33.4,34.9,2,2
10869,18.1,38.5,2,2
10870,74.9,91.5,0,0
10871,94.0,81.6,3,0
10872,45.7,0.0,1,1
10873,82.7,81.0,3,0
10874,27.6,79.3,2,2
10875,24.8,70.1,2,2
10876,51.9,48.4,1,3
10877,0.0,16.0,2,2
10878,23.1,50.7,2,2
10879,39.0,39.3,2,2
10880,22.6,60.5,2,2
10881,34.8,29.7,2,1
10882,60.7,58.6,3,3
10883,66.6,94.3,0,0
10884,68.5,55.2,3,3
10885,100.0,92.1,3,0
10886,11.4,39.1,2,2
10887,36.5,22.4,1,1
10888,38.2,22.7,1,1
10889,51.1,87.7,0,0
10890,86.4,83.7,3,0
10891,70.0,100.0,0,0
10892,55.1,32.6,1,1
10893,36.1,38.9,2,2
10894,11.5,62.1,2,2
10895,83.2,67.1,3,0
10896,36.6,35.0,2,2
10897,53.1,47.8,1,3
10898,57.0,24.8,1,1
10899,43.1,35.4,1,1
10900,81.0,58.7,3,3
10901,39.5,8.5,1,1
10902,26.9,29.3,2,2
10903,29.7,48.5,2,2
10904,81.0,76.9,3,0
10905,42.8,36.9,1,1
10906,21.6,45.8,2,2
10907,100.0,50.8,3,3
10908,20.6,52.3,2,2
10909,100.0,92.0,3,0
10910,40.2,24.7,1,1
10911,38.4,21.0,1,1
10912,58.4,35.8,1,3
10913,93.1,77.3,3,0
10914,72.6,76.0,0,0
10915,73.2,71.6,3,0
10916,71.7,34.5,1,3
10917,77.6,60.7,3,3
10918,96.9,91.0,3,0
10919,96.5,59.0,3,0
10920,95.0,100.0,0,0
10921,49.4,63.3,2,3
10922,25.4,31.8,2,2
10923,28.0,48.1,2,2
10924,38.9,19.0,1,1
10925,38.4,49.8,2,2
10926,33.5,41.6,2,2
10927,37.3,43.9,2,2
10928,29.2,32.5,2,2
10929,70.8,100.0,0,0
10930,18.4,32.7,2,2
10931,38.6,42.0,2,2
10932,83.3,65.0,3,3
10933,54.4,31.3,1,1
10934,38.4,52.0,2,2
10935,37.2,51.0,2,2
10936,74.0,81.5,0,0
10937,100.0,46.2,3,3
10938,61.1,77.1,0,3
10939,40.1,11.2,1,1
10940,59.9,71.0,0,3
10941,19.8,33.9,2,2
10942,52.5,16.9,1,1
10943,27.3,70.6,2,2
10944,29.5,36.9,2,2
10945,51.1,26.2,1,1
10946,76.4,100.0,0,0
10947,68.5,74.8,0,0
10948,39.6,43.9,2,2
10949,100.0,85.9,3,0
10950,36.5,28.8,1,1
10951,32.3,48.4,2,2
10952,59.7,28.2,1,1
10953,79.6,48.0,3,3
10954,86.5,79.4,3,0
10955,75.3,52.8,3,3
10956,62.6,40.2,1,3
10957,100.0,100.0,0,0
10958,76.8,22.3,1,3
10959,41.7,21.4,1,1
10960,91.6,65.9,3,0
10961,37.0,22.7,1,1
10962,28.9,68.3,2,2
10963,46.6,39.9,1,2
10964,38.6,43.0,2,2
10965,74.7,62.8,3,3
10966,47.7,40.0,1,2
10967,93.6,100.0,0,0
10968,50.1,50.9,2,3
10969,31.1,11.9,1,1
10970,70.7,99.2,0,0
10971,21.7,40.3,2,2
10972,68.5,44.3,3,3
10973,72.9,95.1,0,0
10974,31.4,22.6,1,1
10975,37.0,35.1,2,2
10976,66.1,100.0,0,0
10977,100.0,71.6,3,0
10978,45.3,88.4,0,0
10979,85.9,86.1,0,0
10980,51.6,22.9,1,1
10981,39.2,49.2,2,2
10982,87.5,87.6,0,0
10983,53.2,81.8,0,3
10984,45.3,22.3,1,1
10985,50.1,22.3,1,1
10986,38.8,25.5,1,1
10987,76.6,55.7,3,3
10988,80.1,82.2,0,0
10989,30.5,24.9,2,1
