account_id,plan,active_days_per_week,features_used,seat_count,naive_cluster,honest_cluster
9932,starter,2.3,2.0,15.0,3,0
9933,team,1.6,1.0,20.0,3,0
9934,starter,2.4,6.0,45.0,0,0
9935,business,2.6,2.0,56.0,0,0
9936,team,4.6,10.0,154.0,2,1
9937,starter,4.5,10.0,11.0,3,1
9938,starter,2.3,0.0,24.0,3,0
9939,business,7.0,12.0,14.0,3,1
9940,starter,3.0,11.0,544.0,4,2
9941,starter,4.6,12.0,9.0,3,1
9942,starter,2.3,6.0,20.0,3,0
9943,business,4.4,11.0,287.0,1,2
9944,business,6.0,11.0,16.0,3,1
9945,team,5.4,9.0,101.0,0,1
9946,business,4.0,13.0,46.0,0,1
9947,team,1.2,4.0,26.0,3,0
9948,team,5.6,13.0,113.0,2,1
9949,team,4.4,15.0,19.0,3,1
9950,team,5.8,8.0,14.0,3,1
9951,starter,1.9,6.0,16.0,3,0
9952,starter,4.9,8.0,43.0,0,1
9953,starter,2.0,1.0,50.0,0,0
9954,business,4.9,7.0,21.0,3,1
9955,team,5.4,14.0,22.0,3,1
9956,team,4.3,10.0,4.0,3,1
9957,team,6.5,12.0,28.0,3,1
9958,starter,1.4,2.0,7.0,3,0
9959,team,2.7,7.0,33.0,3,0
9960,starter,3.6,0.0,215.0,2,2
9961,business,3.1,3.0,147.0,2,0
9962,team,5.2,8.0,90.0,0,1
9963,team,1.8,2.0,28.0,3,0
9964,team,1.6,6.0,32.0,3,0
9965,business,5.5,12.0,29.0,3,1
9966,team,0.8,4.0,53.0,0,0
9967,team,3.5,13.0,29.0,3,1
9968,team,5.5,10.0,4.0,3,1
9969,business,1.6,0.0,28.0,3,0
9970,starter,6.7,9.0,165.0,2,1
9971,team,6.9,10.0,15.0,3,1
9972,team,3.9,14.0,5.0,3,1
9973,starter,4.3,11.0,30.0,3,1
9974,starter,2.3,2.0,46.0,0,0
9975,team,2.7,3.0,47.0,0,0
9976,starter,5.3,9.0,98.0,0,1
9977,starter,5.3,13.0,10.0,3,1
9978,starter,3.4,13.0,100.0,0,1
9979,starter,3.8,1.0,39.0,3,0
9980,starter,4.5,15.0,18.0,3,1
9981,starter,5.7,8.0,122.0,2,1
9982,business,1.9,4.0,102.0,0,0
9983,starter,0.8,2.0,44.0,0,0
9984,business,2.4,5.0,13.0,3,0
9985,starter,6.6,13.0,74.0,0,1
9986,team,1.6,3.0,11.0,3,0
9987,starter,5.3,12.0,130.0,2,1
9988,team,2.2,0.0,19.0,3,0
9989,business,2.5,0.0,27.0,3,0
9990,starter,6.0,11.0,18.0,3,1
9991,team,0.8,4.0,800.0,4,2
9992,starter,4.3,10.0,4.0,3,1
9993,team,4.7,12.0,34.0,3,1
9994,team,2.6,13.0,38.0,3,1
9995,team,0.3,0.0,19.0,3,0
9996,starter,1.4,4.0,73.0,0,0
9997,team,1.0,7.0,2.0,3,0
9998,team,4.4,11.0,14.0,3,1
9999,business,2.4,3.0,29.0,3,0
10000,starter,5.5,11.0,421.0,1,2
10001,team,6.0,12.0,153.0,2,1
10002,starter,5.0,6.0,53.0,0,1
10003,team,4.8,12.0,26.0,3,1
10004,starter,0.8,2.0,33.0,3,0
10005,starter,1.8,4.0,189.0,2,0
10006,starter,0.0,2.0,47.0,0,0
10007,business,0.8,3.0,15.0,3,0
10008,starter,2.2,4.0,5.0,3,0
10009,starter,6.0,13.0,153.0,2,1
10010,starter,5.1,11.0,23.0,3,1
10011,team,4.1,12.0,32.0,3,1
10012,business,2.1,1.0,82.0,0,0
10013,starter,0.9,3.0,66.0,0,0
10014,starter,5.1,12.0,21.0,3,1
10015,business,4.3,15.0,54.0,0,1
10016,team,6.9,9.0,100.0,0,1
10017,starter,6.6,11.0,5.0,3,1
10018,business,0.8,2.0,22.0,3,0
10019,starter,0.5,4.0,28.0,3,0
10020,business,1.6,1.0,5.0,3,0
10021,starter,2.2,5.0,13.0,3,0
10022,starter,2.8,1.0,108.0,2,0
10023,team,5.1,15.0,44.0,0,1
10024,team,4.0,11.0,9.0,3,1
10025,team,5.5,10.0,56.0,0,1
10026,business,5.5,11.0,80.0,0,1
10027,team,3.7,12.0,19.0,3,1
10028,starter,5.0,12.0,6.0,3,1
10029,starter,4.9,13.0,25.0,3,1
10030,starter,4.3,11.0,17.0,3,1
10031,starter,5.4,10.0,26.0,3,1
10032,business,2.6,0.0,6.0,3,0
10033,starter,2.6,2.0,37.0,3,0
10034,starter,4.4,9.0,58.0,0,1
10035,business,4.6,13.0,117.0,2,1
10036,starter,2.3,1.0,5.0,3,0
10037,team,4.9,10.0,80.0,0,1
10038,starter,4.9,12.0,25.0,3,1
10039,starter,3.7,6.0,104.0,0,0
10040,starter,2.8,8.0,14.0,3,0
10041,team,1.0,3.0,14.0,3,0
10042,team,4.4,13.0,27.0,3,1
10043,starter,5.2,7.0,5.0,3,1
10044,business,3.2,5.0,12.0,3,0
10045,business,1.5,0.0,35.0,3,0
10046,team,4.9,11.0,40.0,3,1
10047,starter,1.8,1.0,61.0,0,0
10048,starter,4.9,10.0,106.0,0,1
10049,starter,5.6,12.0,2.0,3,1
10050,starter,7.0,14.0,44.0,0,1
10051,team,0.9,1.0,29.0,3,0
10052,business,5.0,15.0,8.0,3,1
10053,business,5.1,15.0,21.0,3,1
10054,starter,3.2,8.0,18.0,3,1
10055,starter,5.8,11.0,329.0,1,2
10056,starter,1.5,4.0,20.0,3,0
10057,business,0.0,6.0,26.0,3,0
10058,team,4.9,13.0,132.0,2,1
10059,team,1.8,2.0,19.0,3,0
10060,team,4.3,10.0,99.0,0,1
10061,starter,6.2,13.0,6.0,3,1
10062,team,4.6,9.0,120.0,2,1
10063,business,3.8,12.0,14.0,3,1
10064,team,2.4,3.0,21.0,3,0
10065,starter,5.1,9.0,6.0,3,1
10066,starter,1.7,8.0,1.0,3,0
10067,starter,0.1,3.0,41.0,3,0
10068,starter,0.3,8.0,26.0,3,0
10069,starter,0.6,5.0,5.0,3,0
10070,team,1.5,5.0,31.0,3,0
10071,starter,5.1,10.0,67.0,0,1
10072,starter,2.9,2.0,20.0,3,0
10073,starter,3.1,3.0,19.0,3,0
10074,team,5.3,11.0,24.0,3,1
10075,team,1.5,0.0,50.0,0,0
10076,business,3.4,8.0,48.0,0,1
10077,starter,5.3,16.0,21.0,3,1
10078,team,6.2,12.0,7.0,3,1
10079,starter,4.7,11.0,6.0,3,1
10080,starter,5.1,10.0,9.0,3,1
10081,starter,1.3,1.0,87.0,0,0
10082,team,0.9,4.0,37.0,3,0
10083,business,5.6,11.0,42.0,0,1
10084,starter,4.4,12.0,78.0,0,1
10085,team,5.1,13.0,80.0,0,1
10086,starter,5.6,16.0,35.0,3,1
10087,starter,7.0,11.0,28.0,3,1
10088,starter,3.4,12.0,2.0,3,1
10089,team,5.3,10.0,19.0,3,1
10090,starter,2.2,4.0,8.0,3,0
10091,business,1.3,1.0,131.0,2,0
10092,team,6.0,15.0,28.0,3,1
10093,team,2.1,4.0,3.0,3,0
10094,business,2.1,0.0,25.0,3,0
10095,starter,1.2,3.0,39.0,3,0
10096,team,5.0,14.0,11.0,3,1
10097,team,1.4,4.0,174.0,2,0
10098,starter,0.7,2.0,127.0,2,0
10099,team,1.8,4.0,9.0,3,0
10100,starter,0.6,4.0,15.0,3,0
10101,team,0.7,2.0,17.0,3,0
10102,starter,3.9,12.0,16.0,3,1
10103,starter,2.7,0.0,40.0,3,0
10104,starter,1.1,2.0,36.0,3,0
10105,team,4.4,8.0,38.0,3,1
10106,starter,6.0,13.0,60.0,0,1
10107,starter,4.8,13.0,6.0,3,1
10108,starter,1.9,2.0,19.0,3,0
10109,business,1.4,3.0,14.0,3,0
10110,team,1.9,6.0,3.0,3,0
10111,starter,5.4,8.0,144.0,2,1
10112,team,0.0,3.0,159.0,2,0
10113,team,3.0,4.0,41.0,3,0
10114,team,6.2,12.0,46.0,0,1
10115,business,3.8,10.0,16.0,3,1
10116,starter,2.4,0.0,42.0,0,0
10117,starter,1.4,1.0,74.0,0,0
10118,starter,5.3,13.0,29.0,3,1
10119,starter,2.8,2.0,24.0,3,0
10120,starter,6.1,11.0,323.0,1,2
10121,starter,2.5,3.0,96.0,0,0
10122,team,7.0,13.0,28.0,3,1
10123,starter,2.6,2.0,28.0,3,0
10124,team,4.6,12.0,27.0,3,1
10125,team,4.0,11.0,15.0,3,1
10126,starter,2.4,1.0,34.0,3,0
10127,starter,3.6,12.0,29.0,3,1
10128,starter,1.3,5.0,3.0,3,0
10129,starter,1.3,4.0,49.0,0,0
10130,team,4.5,9.0,15.0,3,1
10131,business,6.5,10.0,28.0,3,1
10132,team,1.9,0.0,17.0,3,0
10133,starter,5.0,8.0,126.0,2,1
10134,team,6.1,6.0,23.0,3,1
10135,starter,4.8,12.0,63.0,0,1
10136,starter,6.3,11.0,9.0,3,1
10137,team,7.0,11.0,20.0,3,1
10138,starter,5.1,16.0,121.0,2,1
10139,starter,5.0,11.0,32.0,3,1
10140,starter,6.3,13.0,36.0,3,1
10141,starter,0.0,0.0,4.0,3,0
10142,team,4.0,10.0,33.0,3,1
10143,starter,0.6,2.0,41.0,3,0
10144,team,0.1,3.0,55.0,0,0
10145,business,1.6,1.0,3.0,3,0
10146,business,1.9,1.0,30.0,3,0
10147,starter,5.2,9.0,53.0,0,1
10148,starter,5.2,11.0,50.0,0,1
10149,team,6.1,8.0,12.0,3,1
10150,starter,2.6,3.0,19.0,3,0
10151,starter,6.4,12.0,49.0,0,1
10152,starter,1.5,3.0,8.0,3,0
10153,starter,1.6,6.0,29.0,3,0
10154,starter,3.0,3.0,13.0,3,0
10155,starter,5.6,11.0,567.0,4,2
10156,starter,6.5,11.0,7.0,3,1
10157,starter,1.1,5.0,32.0,3,0
10158,team,1.6,4.0,22.0,3,0
10159,starter,4.6,11.0,24.0,3,1
10160,starter,1.6,4.0,35.0,3,0
10161,starter,2.0,1.0,50.0,0,0
10162,starter,4.8,13.0,115.0,2,1
10163,starter,3.5,0.0,11.0,3,0
10164,business,3.8,14.0,7.0,3,1
10165,team,2.4,2.0,18.0,3,0
10166,team,4.2,10.0,11.0,3,1
10167,business,5.5,10.0,54.0,0,1
10168,team,4.5,12.0,130.0,2,1
10169,team,5.3,7.0,26.0,3,1
10170,starter,5.3,10.0,37.0,3,1
10171,team,0.8,4.0,15.0,3,0
10172,team,0.4,4.0,21.0,3,0
10173,starter,4.5,8.0,40.0,3,1
10174,team,1.6,6.0,228.0,2,2
10175,team,6.0,15.0,5.0,3,1
10176,business,6.7,9.0,177.0,2,1
10177,starter,3.6,10.0,8.0,3,1
10178,starter,5.6,8.0,28.0,3,1
10179,business,1.1,2.0,70.0,0,0
10180,starter,5.2,10.0,23.0,3,1
10181,starter,1.9,8.0,19.0,3,0
10182,business,5.9,8.0,14.0,3,1
10183,team,5.6,15.0,19.0,3,1
10184,starter,5.2,11.0,38.0,3,1
10185,starter,6.7,10.0,103.0,0,1
10186,team,5.5,10.0,17.0,3,1
10187,starter,1.6,4.0,30.0,3,0
10188,business,6.3,10.0,23.0,3,1
10189,starter,0.5,2.0,41.0,3,0
10190,team,4.3,11.0,50.0,0,1
10191,starter,3.0,3.0,2.0,3,0
10192,starter,5.0,12.0,15.0,3,1
10193,starter,3.5,10.0,176.0,2,1
10194,team,6.0,9.0,308.0,1,2
10195,business,2.7,4.0,10.0,3,0
10196,business,0.9,3.0,276.0,1,2
10197,team,4.0,11.0,51.0,0,1
10198,team,1.5,0.0,5.0,3,0
10199,team,5.5,11.0,23.0,3,1
10200,starter,1.0,1.0,100.0,0,0
10201,team,0.7,1.0,104.0,0,0
10202,team,2.1,2.0,27.0,3,0
10203,business,5.7,9.0,21.0,3,1
10204,business,0.1,0.0,5.0,3,0
10205,starter,4.1,8.0,22.0,3,1
10206,starter,4.9,13.0,5.0,3,1
10207,team,1.0,2.0,28.0,3,0
10208,starter,5.4,9.0,27.0,3,1
10209,team,5.7,11.0,36.0,3,1
10210,starter,6.9,7.0,138.0,2,1
10211,business,1.9,6.0,11.0,3,0
10212,starter,2.5,5.0,3.0,3,0
10213,team,0.1,3.0,6.0,3,0
10214,team,4.5,12.0,87.0,0,1
10215,starter,2.6,1.0,6.0,3,0
10216,starter,3.8,10.0,70.0,0,1
10217,business,6.5,10.0,12.0,3,1
10218,team,2.1,2.0,123.0,2,0
10219,starter,5.3,12.0,22.0,3,1
10220,starter,1.5,0.0,8.0,3,0
10221,starter,0.5,4.0,143.0,2,0
10222,starter,4.2,9.0,123.0,2,1
10223,starter,4.7,11.0,11.0,3,1
10224,starter,4.8,14.0,36.0,3,1
10225,starter,2.7,7.0,17.0,3,0
10226,starter,0.6,0.0,136.0,2,0
10227,team,1.0,4.0,33.0,3,0
10228,starter,0.0,6.0,109.0,2,0
10229,starter,1.7,3.0,42.0,0,0
10230,starter,1.6,6.0,4.0,3,0
10231,team,2.6,1.0,26.0,3,0
10232,starter,7.0,11.0,22.0,3,1
10233,starter,2.1,8.0,50.0,0,0
10234,starter,0.8,5.0,16.0,3,0
10235,starter,1.8,5.0,52.0,0,0
10236,starter,1.8,3.0,5.0,3,0
10237,starter,5.1,11.0,39.0,3,1
10238,starter,0.6,5.0,19.0,3,0
10239,team,1.9,3.0,11.0,3,0
10240,starter,0.4,7.0,104.0,0,0
10241,starter,1.5,1.0,13.0,3,0
10242,business,4.9,9.0,48.0,0,1
10243,starter,2.7,12.0,23.0,3,1
10244,starter,5.8,8.0,90.0,0,1
10245,team,7.0,12.0,149.0,2,1
10246,team,1.2,6.0,45.0,0,0
10247,team,4.6,15.0,5.0,3,1
10248,team,2.5,0.0,29.0,3,0
10249,team,0.3,2.0,133.0,2,0
10250,team,5.2,13.0,209.0,2,1
10251,starter,5.4,10.0,29.0,3,1
10252,starter,4.6,12.0,3.0,3,1
10253,starter,1.5,0.0,21.0,3,0
10254,business,4.4,11.0,7.0,3,1
10255,team,4.6,12.0,8.0,3,1
10256,starter,5.8,10.0,36.0,3,1
10257,starter,4.4,12.0,84.0,0,1
10258,starter,4.6,11.0,9.0,3,1
10259,starter,0.9,2.0,7.0,3,0
10260,starter,2.1,1.0,17.0,3,0
10261,business,4.8,11.0,103.0,0,1
10262,starter,4.4,12.0,108.0,2,1
10263,business,5.5,10.0,26.0,3,1
10264,team,0.0,4.0,32.0,3,0
10265,starter,3.4,12.0,14.0,3,1
10266,starter,1.9,0.0,14.0,3,0
10267,starter,6.9,11.0,59.0,0,1
10268,team,4.7,13.0,9.0,3,1
10269,business,5.5,12.0,143.0,2,1
10270,team,0.3,2.0,34.0,3,0
10271,starter,1.7,0.0,34.0,3,0
10272,team,1.8,3.0,23.0,3,0
10273,team,2.1,3.0,72.0,0,0
10274,team,4.5,13.0,77.0,0,1
10275,starter,7.0,11.0,17.0,3,1
10276,starter,0.7,3.0,16.0,3,0
10277,starter,6.6,12.0,89.0,0,1
10278,team,0.6,6.0,8.0,3,0
10279,starter,5.9,13.0,76.0,0,1
10280,starter,2.8,7.0,29.0,3,0
10281,team,3.6,2.0,126.0,2,0
10282,starter,5.1,13.0,14.0,3,1
10283,starter,3.6,12.0,351.0,1,2
10284,team,6.0,14.0,29.0,3,1
10285,starter,4.5,10.0,8.0,3,1
10286,starter,0.6,5.0,16.0,3,0
10287,business,1.0,4.0,82.0,0,0
10288,starter,4.3,9.0,28.0,3,1
10289,business,2.3,3.0,5.0,3,0
10290,starter,1.8,3.0,8.0,3,0
10291,team,2.2,2.0,169.0,2,0
10292,starter,2.4,1.0,3.0,3,0
10293,team,4.8,8.0,5.0,3,1
10294,starter,5.9,12.0,84.0,0,1
10295,starter,6.3,11.0,54.0,0,1
10296,business,6.9,11.0,17.0,3,1
10297,business,5.3,11.0,28.0,3,1
10298,starter,4.9,12.0,336.0,1,2
10299,team,0.7,2.0,5.0,3,0
10300,team,1.2,1.0,41.0,3,0
10301,starter,5.2,12.0,18.0,3,1
10302,team,5.4,12.0,200.0,2,1
10303,starter,3.9,12.0,3.0,3,1
10304,team,4.8,12.0,15.0,3,1
10305,business,5.0,8.0,40.0,3,1
10306,starter,1.0,0.0,44.0,0,0
10307,business,4.6,9.0,11.0,3,1
10308,team,1.9,7.0,46.0,0,0
10309,starter,0.7,4.0,50.0,0,0
10310,starter,2.0,1.0,2.0,3,0
10311,starter,4.2,13.0,36.0,3,1
10312,starter,1.8,5.0,35.0,3,0
10313,team,0.5,2.0,82.0,0,0
10314,starter,2.7,4.0,15.0,3,0
10315,business,5.9,11.0,7.0,3,1
10316,team,6.5,11.0,6.0,3,1
10317,team,0.8,4.0,15.0,3,0
10318,team,3.9,14.0,42.0,0,1
10319,starter,0.3,4.0,11.0,3,0
10320,starter,5.0,7.0,11.0,3,1
10321,starter,6.2,10.0,9.0,3,1
10322,starter,2.3,6.0,31.0,3,0
10323,starter,5.8,16.0,26.0,3,1
10324,team,4.0,9.0,3.0,3,1
10325,starter,2.6,6.0,85.0,0,0
10326,starter,2.3,0.0,15.0,3,0
10327,starter,4.7,14.0,47.0,0,1
10328,starter,2.8,10.0,24.0,3,1
10329,starter,0.8,6.0,6.0,3,0
10330,starter,1.5,4.0,11.0,3,0
10331,team,3.1,1.0,13.0,3,0
10332,business,1.8,1.0,8.0,3,0
10333,starter,5.1,8.0,159.0,2,1
10334,business,6.7,7.0,10.0,3,1
10335,team,6.7,4.0,66.0,0,1
10336,team,5.5,9.0,8.0,3,1
10337,team,5.8,11.0,34.0,3,1
10338,starter,6.4,10.0,45.0,0,1
10339,team,0.9,4.0,68.0,0,0
10340,starter,2.0,2.0,25.0,3,0
10341,team,4.8,12.0,23.0,3,1
10342,business,4.3,12.0,150.0,2,1
10343,team,2.1,2.0,45.0,0,0
10344,business,2.6,0.0,12.0,3,0
10345,team,3.4,0.0,23.0,3,0
10346,business,2.3,4.0,18.0,3,0
10347,starter,6.3,11.0,59.0,0,1
10348,team,1.4,0.0,166.0,2,0
10349,team,0.2,1.0,10.0,3,0
10350,starter,4.6,10.0,112.0,2,1
10351,business,2.0,6.0,32.0,3,0
10352,starter,1.0,5.0,29.0,3,0
10353,starter,7.0,11.0,27.0,3,1
10354,starter,6.4,12.0,84.0,0,1
10355,team,5.0,8.0,25.0,3,1
10356,team,3.2,2.0,4.0,3,0
10357,starter,2.2,2.0,40.0,3,0
10358,team,6.8,8.0,13.0,3,1
10359,starter,1.4,6.0,105.0,0,0
10360,starter,5.9,10.0,9.0,3,1
10361,team,1.4,6.0,47.0,0,0
10362,starter,5.2,8.0,13.0,3,1
10363,starter,2.7,5.0,6.0,3,0
10364,starter,3.4,5.0,162.0,2,0
10365,starter,5.3,9.0,68.0,0,1
10366,starter,5.5,12.0,21.0,3,1
10367,team,4.4,12.0,15.0,3,1
10368,team,1.4,4.0,4.0,3,0
10369,business,5.7,10.0,38.0,3,1
10370,starter,4.0,9.0,8.0,3,1
10371,starter,1.2,1.0,2.0,3,0
10372,starter,0.5,3.0,22.0,3,0
10373,starter,1.8,2.0,5.0,3,0
10374,starter,6.1,11.0,14.0,3,1
10375,starter,1.9,0.0,29.0,3,0
10376,team,4.9,10.0,50.0,0,1
10377,starter,0.6,0.0,8.0,3,0
10378,starter,3.7,11.0,36.0,3,1
10379,starter,1.6,6.0,51.0,0,0
10380,team,6.7,12.0,4.0,3,1
10381,starter,1.4,2.0,11.0,3,0
10382,team,5.1,13.0,175.0,2,1
10383,business,4.8,7.0,34.0,3,1
10384,starter,4.1,10.0,116.0,2,1
10385,team,2.6,5.0,34.0,3,0
10386,starter,2.3,2.0,140.0,2,0
10387,team,3.8,7.0,10.0,3,1
10388,team,0.4,1.0,15.0,3,0
10389,starter,2.9,4.0,67.0,0,0
10390,team,4.4,12.0,18.0,3,1
10391,starter,5.2,11.0,13.0,3,1
10392,team,4.2,13.0,33.0,3,1
10393,team,1.9,3.0,64.0,0,0
10394,starter,4.5,12.0,23.0,3,1
10395,team,1.0,5.0,102.0,0,0
10396,business,0.5,0.0,6.0,3,0
10397,business,7.0,17.0,3.0,3,1
10398,starter,7.0,12.0,77.0,0,1
10399,starter,5.4,16.0,1.0,3,1
10400,starter,5.8,11.0,48.0,0,1
10401,business,5.8,14.0,184.0,2,1
10402,team,1.6,4.0,64.0,0,0
10403,starter,5.1,12.0,275.0,1,2
10404,starter,4.9,11.0,3.0,3,1
10405,team,2.4,3.0,11.0,3,0
10406,business,4.0,14.0,145.0,2,1
10407,starter,0.8,5.0,11.0,3,0
10408,business,2.3,7.0,14.0,3,0
10409,starter,3.9,8.0,33.0,3,1
10410,starter,3.2,0.0,9.0,3,0
10411,starter,1.3,4.0,59.0,0,0
10412,business,1.8,7.0,51.0,0,0
10413,starter,2.9,1.0,52.0,0,0
10414,starter,1.6,1.0,30.0,3,0
10415,business,1.7,1.0,16.0,3,0
10416,team,1.0,3.0,27.0,3,0
10417,starter,2.1,5.0,10.0,3,0
10418,business,2.3,3.0,32.0,3,0
10419,starter,0.8,4.0,146.0,2,0
10420,team,2.2,0.0,350.0,1,2
10421,starter,2.5,0.0,47.0,0,0
10422,team,2.1,4.0,251.0,1,2
10423,starter,4.5,12.0,26.0,3,1
10424,team,6.1,10.0,84.0,0,1
10425,starter,6.5,12.0,5.0,3,1
10426,team,4.7,11.0,169.0,2,1
10427,team,3.5,12.0,7.0,3,1
10428,starter,0.9,2.0,10.0,3,0
10429,business,5.2,11.0,140.0,2,1
10430,starter,6.5,15.0,124.0,2,1
10431,starter,6.4,9.0,28.0,3,1
10432,team,2.3,2.0,98.0,0,0
10433,starter,4.6,10.0,11.0,3,1
10434,team,5.9,13.0,174.0,2,1
10435,business,5.2,9.0,25.0,3,1
10436,starter,4.2,8.0,13.0,3,1
10437,starter,3.5,9.0,296.0,1,2
10438,starter,6.2,8.0,48.0,0,1
10439,team,0.0,4.0,106.0,0,0
10440,business,6.4,15.0,19.0,3,1
10441,starter,3.8,4.0,31.0,3,0
10442,starter,1.6,4.0,9.0,3,0
10443,team,4.4,12.0,138.0,2,1
10444,starter,4.6,10.0,124.0,2,1
10445,starter,1.0,0.0,67.0,0,0
10446,starter,5.6,9.0,74.0,0,1
10447,team,6.2,13.0,3.0,3,1
10448,team,0.9,0.0,73.0,0,0
10449,starter,1.3,7.0,73.0,0,0
10450,starter,1.0,1.0,22.0,3,0
10451,team,6.3,10.0,53.0,0,1
10452,team,6.1,9.0,17.0,3,1
10453,starter,4.4,8.0,73.0,0,1
10454,starter,1.3,2.0,48.0,0,0
10455,starter,5.4,11.0,25.0,3,1
10456,starter,0.0,2.0,47.0,0,0
10457,business,1.1,4.0,49.0,0,0
10458,team,5.3,11.0,40.0,3,1
10459,team,0.3,6.0,74.0,0,0
10460,team,1.8,2.0,57.0,0,0
10461,starter,1.7,1.0,43.0,0,0
10462,team,4.7,10.0,20.0,3,1
10463,starter,2.6,3.0,23.0,3,0
10464,team,0.7,6.0,69.0,0,0
10465,team,2.0,3.0,90.0,0,0
10466,team,5.0,10.0,7.0,3,1
10467,team,6.3,11.0,72.0,0,1
10468,starter,4.5,8.0,29.0,3,1
10469,starter,5.8,10.0,28.0,3,1
10470,starter,5.8,10.0,13.0,3,1
10471,starter,6.3,9.0,18.0,3,1
10472,starter,3.2,4.0,12.0,3,0
10473,business,0.1,1.0,6.0,3,0
10474,starter,1.5,2.0,15.0,3,0
10475,starter,0.6,1.0,12.0,3,0
10476,starter,2.5,4.0,8.0,3,0
10477,starter,2.9,1.0,96.0,0,0
10478,starter,1.3,8.0,24.0,3,0
10479,starter,1.8,1.0,11.0,3,0
10480,team,2.9,5.0,11.0,3,0
10481,team,1.8,4.0,49.0,0,0
10482,starter,5.1,13.0,38.0,3,1
10483,starter,0.0,3.0,16.0,3,0
10484,team,0.9,1.0,44.0,0,0
10485,business,6.2,16.0,32.0,3,1
10486,team,3.8,11.0,67.0,0,1
10487,team,5.5,9.0,213.0,2,2
10488,team,1.8,6.0,48.0,0,0
10489,team,1.6,3.0,23.0,3,0
10490,starter,6.0,10.0,126.0,2,1
10491,starter,4.5,12.0,22.0,3,1
10492,business,6.5,11.0,56.0,0,1
10493,starter,4.8,12.0,19.0,3,1
10494,starter,6.2,11.0,82.0,0,1
10495,starter,1.0,5.0,137.0,2,0
10496,starter,1.9,4.0,20.0,3,0
10497,starter,4.9,10.0,16.0,3,1
10498,starter,3.2,3.0,34.0,3,0
10499,starter,0.6,5.0,20.0,3,0
10500,starter,4.6,11.0,21.0,3,1
10501,business,3.0,2.0,8.0,3,0
10502,business,6.0,11.0,38.0,3,1
10503,starter,5.2,12.0,160.0,2,1
10504,starter,5.0,12.0,14.0,3,1
10505,starter,0.4,0.0,48.0,0,0
10506,starter,1.3,1.0,154.0,2,0
10507,starter,2.0,2.0,5.0,3,0
10508,starter,2.8,5.0,34.0,3,0
10509,starter,6.1,12.0,11.0,3,1
10510,business,3.0,6.0,45.0,0,0
10511,starter,2.0,6.0,65.0,0,0
10512,starter,4.5,13.0,34.0,3,1
10513,starter,4.9,11.0,22.0,3,1
10514,starter,6.7,11.0,17.0,3,1
10515,business,1.7,1.0,21.0,3,0
10516,starter,3.0,3.0,28.0,3,0
10517,starter,3.7,9.0,250.0,1,2
10518,starter,4.7,13.0,87.0,0,1
10519,team,4.4,7.0,48.0,0,1
10520,starter,1.9,6.0,70.0,0,0
10521,starter,4.4,11.0,87.0,0,1
10522,starter,0.3,1.0,183.0,2,0
10523,starter,5.1,11.0,33.0,3,1
10524,starter,3.0,11.0,18.0,3,1
10525,team,4.6,11.0,50.0,0,1
10526,team,2.0,0.0,6.0,3,0
10527,starter,4.1,5.0,28.0,3,0
10528,starter,5.2,13.0,7.0,3,1
10529,starter,4.4,11.0,4.0,3,1
10530,starter,1.3,5.0,61.0,0,0
10531,starter,5.4,6.0,30.0,3,1
10532,starter,2.1,2.0,44.0,0,0
10533,starter,5.6,9.0,32.0,3,1
10534,team,4.5,11.0,54.0,0,1
10535,starter,6.7,13.0,98.0,0,1
10536,starter,1.9,0.0,55.0,0,0
10537,starter,4.6,12.0,26.0,3,1
10538,business,2.9,4.0,47.0,0,0
10539,team,4.8,6.0,15.0,3,1
10540,team,7.0,11.0,19.0,3,1
10541,team,2.4,3.0,49.0,0,0
10542,business,5.1,10.0,61.0,0,1
10543,team,4.7,12.0,5.0,3,1
10544,starter,0.8,6.0,8.0,3,0
10545,starter,4.5,13.0,67.0,0,1
10546,business,4.9,14.0,19.0,3,1
10547,team,2.9,5.0,16.0,3,0
10548,team,5.4,11.0,48.0,0,1
10549,business,5.1,10.0,46.0,0,1
10550,starter,5.6,8.0,24.0,3,1
10551,team,4.9,7.0,11.0,3,1
10552,business,0.4,2.0,88.0,0,0
10553,starter,3.8,12.0,45.0,0,1
10554,starter,6.6,11.0,33.0,3,1
10555,starter,1.3,3.0,4.0,3,0
10556,starter,6.8,13.0,56.0,0,1
10557,starter,3.5,5.0,1.0,3,0
10558,team,1.9,3.0,39.0,3,0
10559,starter,2.4,3.0,13.0,3,0
10560,business,1.3,0.0,7.0,3,0
10561,starter,1.5,5.0,19.0,3,0
10562,team,1.7,3.0,32.0,3,0
10563,team,5.2,5.0,15.0,3,1
10564,starter,6.7,11.0,46.0,0,1
10565,team,5.1,11.0,45.0,0,1
10566,starter,6.1,13.0,45.0,0,1
10567,starter,1.7,3.0,25.0,3,0
10568,starter,2.2,4.0,9.0,3,0
10569,starter,3.4,2.0,14.0,3,0
10570,starter,3.7,13.0,15.0,3,1
10571,team,6.4,9.0,11.0,3,1
10572,business,4.6,11.0,9.0,3,1
10573,starter,5.4,11.0,48.0,0,1
10574,team,4.9,10.0,85.0,0,1
10575,starter,1.2,5.0,10.0,3,0
10576,starter,3.9,12.0,9.0,3,1
10577,team,2.6,12.0,16.0,3,1
10578,starter,3.7,3.0,14.0,3,0
10579,starter,6.1,12.0,34.0,3,1
